Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
2065	2229	1946	1815	2730	2113	1841	1847	1703	2088	2108	1987	1981	2697	1825	2084	1962	2751	2099	1812	2477	2321	2216	2503	2383	1824	2346	1818	2321	2230	1849	2063	3101	2323	3215	1688	2629	1820	2846	2610	1696	2619	1813	2465	2595	2594	2376	2371	1816	2471	1943	2881	1694	2337	2355	2114	2487	1690	2627	1848	2697	1839	1939	2074	2197	2074	3080	3525	2568	1815	2459	2317	2862	2952	3085	3093	2891	2488	2579	2195	2340	2762	1826	3713	3289	2968	1686	1949	3005	2111	3256	2099	2189	1694	2316	2107	2755	1980	2512	2968	1852	2444	2066	2851	3032	3910	2901	2840	3102	2475	3242	3217	3494	2245	2079	2243	2624	2226	3293	1694	2605	2712	1965	3897	2078	2370	1687	1947	2315	2077	2228	2086	2224	2620	2323	1952	2707	1846	1821	3478	1842	2762	2079	1826	2207	2726	2072	3506	1697	2251	2989	1943	2699	2104	3079	1696	2228	1704	2248	1839	2637	2356	1705	2074	3128	2727	2198	1941	2371	2190	2116	2331	1970	1825	1696	2455	3150	2448	2060	1962	1948	2778	2093	1849	2243	3121	2461	1826	3501	1707	1687	1707	2062	2064	2463	2602	2385	1694	2320	2061	1693	2058	2343	2373	1838	2236	1827	2359	1939	1709	1710	3205	2086	2231	2591	3669	5061	5208	7135	0	11404	4966	5563	3345	12941	2696	5467	1700	3004	2069	4916	4841	5802	6333	2771	2900	10108	9416	8335	4038	6710	3212	1986	5735	2896	1972	4261	3907	1969	2080	3463	4145	3113	2312	1702	2905	1849	2870	2059	4227	3259	2479	2772	3484	2602	2740	1713	2698	2337	1685	4698	1942	3786	2224	2476	1961	1978	2069	2564	1936	3088	2077	5918	2868	1969	2113	2750	3765	3287	3787	3624	2211	3386	2458	3601	2988	1695	2824	1823	2232
2386	2234	2061	1974	3226	2345	2342	1938	1968	2450	3603	2343	3945	3347	2237	2586	1978	3082	2232	1935	3104	2333	2725	2589	2462	2855	3164	2325	2894	3035	2514	3123	3561	2729	3248	1936	3132	2227	2958	3267	2439	3081	2346	2829	2701	2989	2492	3297	2192	2613	2359	3093	3150	2508	3624	2218	2849	2188	3481	2481	2953	2636	2386	2627	2494	2738	3762	3556	2911	2189	3298	5527	3383	3078	4568	3882	3095	2643	3350	2957	4494	2773	2311	3907	3762	3117	2246	2831	3860	2113	3505	2346	2313	2201	2353	2488	3032	2700	3097	3543	2313	3612	2639	2865	3138	4646	3265	3502	4447	4557	4098	3357	3504	2252	3370	2514	2781	2890	3410	2475	2611	2724	2972	3926	2315	2832	1812	2094	3560	2110	2842	3015	2601	2647	2742	2447	3204	2061	2083	4308	2101	2878	2237	2950	4010	3464	2349	3721	2204	2582	3203	2769	2961	2865	4162	1937	2830	1837	2957	1849	2910	3134	2209	3207	3232	2862	2965	2441	2377	2725	2773	2737	2437	2116	1939	2970	3236	2831	2494	2098	2328	2908	2997	1979	2352	3368	2821	2241	3695	3693	2080	2339	2696	2320	2866	2982	2636	2107	2824	2223	2222	2855	2369	2781	2226	2356	2648	3790	3101	5007	4127	4284	2438	3170	5040	5239	5874	5315	7218	0	13392	6616	8842	4293	13915	4165	5594	2080	5619	2465	7305	5915	13839	7251	2986	3733	11331	0	0	4805	6895	11302	3953	6139	3612	2479	4577	4899	2323	2344	4717	6107	3164	2604	2087	4152	2827	2952	3459	4644	3631	4369	2822	4440	4845	2883	2317	4247	2472	3488	6241	1958	3850	2965	2622	3588	5106	4171	3381	4041	3721	2904	6463	3021	2187	3522	3104	4052	3611	5323	4363	2509	4202	3356	4250	3783	2099	2881	2467	2974
2630	2707	3012	2084	3232	2835	2375	2386	2638	2622	3922	2467	4243	3355	2311	2627	2347	3334	2340	2078	3414	3025	2876	2716	3118	2873	3461	3023	3545	3118	2577	3234	4127	2840	3410	1981	3531	2960	3472	3528	3242	3100	2747	3092	3122	3229	2580	3855	2819	3363	3781	3467	3213	2756	3633	2361	4412	2319	3941	3108	2959	3004	2473	2894	2980	2768	5939	5254	2960	2693	4074	5659	4050	3622	4947	4754	3296	2867	4061	3384	5811	2842	2573	4931	4952	3124	3084	4950	4126	2610	3799	2764	2565	2954	3400	3150	4330	2996	3165	5441	3293	4417	4060	2871	3165	4833	4839	3548	5478	4631	6436	3689	4695	2376	3588	3140	2833	3141	3416	2992	3076	3022	3376	4400	3292	3264	2753	2634	3657	3022	3300	4374	3000	3110	2858	2776	3984	2441	2637	4312	2828	3340	2510	3155	4463	3760	3085	4035	3218	2746	3246	3037	3134	3149	4784	2518	2863	2202	3151	2324	3611	3507	3458	3865	3780	3264	2986	3270	3651	2893	2857	2847	2512	2185	2084	2992	3295	2874	3241	3240	2908	2996	3085	3085	2461	3502	2824	3140	3809	3816	2586	2624	3138	3089	3278	3165	2966	2243	2858	2587	3015	2885	2491	3134	3218	2365	3927	4418	3201	6314	4386	4800	2724	4518	6012	6111	7064	5593	8749	0	0	7281	10242	4392	0	5009	7277	4906	5774	3876	7478	6459	0	13391	3469	5732	0	0	0	5082	11177	11448	4276	6150	3723	4024	4586	5201	2443	2953	5488	6138	4180	2754	2332	4165	4017	2989	3464	5717	5122	4627	3369	4848	7131	3270	2501	5068	4388	4143	6383	1979	4745	3080	3871	5305	5357	4884	4612	4542	5541	2992	6498	3799	3542	4075	3266	5097	4555	5540	4371	3460	6327	5400	4287	3802	2465	3024	2774	3225
2730	2883	3382	2184	3481	3261	2722	2875	2901	2992	4004	2726	4762	3404	2883	2895	2488	3764	2513	2197	3504	3619	2897	2826	3389	2886	3566	3223	3609	3401	2611	4406	4410	3002	3757	2731	3939	3099	3885	3813	3462	4308	3391	3806	3725	3516	3481	4112	2997	3595	4424	4033	3623	3678	3682	2588	4671	2470	4005	3806	3233	3100	2970	3504	3667	4134	6523	5499	3089	3248	5005	7032	4530	4334	5134	4904	5840	3017	4233	4995	6122	3401	3115	5171	5030	3171	3355	4969	4178	2914	3992	3297	3220	2989	3858	3204	4405	3093	3559	5798	4191	4884	5789	4684	3478	4866	6895	4037	5668	5647	7249	4121	5873	3585	3719	3257	3457	4337	4232	3383	3283	3287	3819	4420	4725	3277	3215	2764	3760	3032	3607	4531	3374	3132	3034	3029	4080	2601	2871	4910	3794	4009	2876	3223	4545	4126	3170	4139	3395	2883	3546	3363	3927	3909	5005	2587	3417	2341	3241	4322	3854	3902	3669	3931	4485	4107	3428	3413	3983	3130	3679	3306	2948	2323	2848	3292	3623	3020	3246	3418	3166	4464	3675	3094	2724	3778	3125	3234	3875	4066	2742	3118	3382	3554	3649	3375	2974	2836	3262	2601	3356	3028	2949	3655	3897	2437	4065	4675	4211	6704	4826	5210	3928	4779	7131	6414	7244	6798	12164	0	0	8982	12734	5026	0	5237	7715	5390	5986	4483	12307	6673	0	13522	5242	9667	0	0	0	5894	11777	11602	5669	7570	5827	4467	7002	5467	2989	3502	5826	6879	5195	3519	3143	4658	4330	3746	4561	6406	9840	5223	3887	5771	7439	3299	3235	5300	4494	6255	6708	2337	5003	3491	3923	5677	5623	6256	5336	4790	5675	3166	6658	5073	4299	4837	4757	6187	6026	6197	4482	3529	6342	5415	6582	4922	3486	3248	3483	4010
2748	2948	3408	2490	3781	3303	3152	3244	3160	4013	4263	3125	4929	3511	3010	3111	2744	3815	2965	2216	3518	3755	2953	3097	3799	3201	3633	3276	3775	4097	4137	4675	4500	3102	4189	3340	4236	3202	3898	3994	3891	4632	4245	3991	4211	3612	3796	4208	3111	3631	4820	4231	3794	3715	3775	3254	4702	3510	4190	4000	3595	3534	3515	4079	3793	4306	6866	5994	3157	3364	5258	7193	4548	4438	6611	6345	5942	3529	5320	5572	6933	3420	3817	6221	5097	3863	3403	5265	6283	4363	4638	3375	3389	3201	5603	3404	5472	3231	3909	6160	4739	5339	9414	5492	3857	4874	7094	5477	6625	5717	7508	4884	5962	4693	4067	3418	3761	5743	4309	3385	5328	3627	4011	4460	4911	3463	3226	2849	3821	3924	4101	5034	3601	3303	3401	3894	4505	2753	3234	4999	4103	4191	2975	3744	4872	4949	3304	4172	3490	2967	3744	4195	3973	4035	5268	3461	3780	2643	3283	4764	4380	4673	3675	4023	5532	4494	4165	3495	4390	3883	3878	3545	3098	2333	2872	3481	3695	3589	3285	4813	3292	5004	4368	3119	3134	3799	3227	3247	4106	4083	2996	3715	3972	4103	4142	3625	3487	4320	3272	2619	3498	3145	2962	4429	4332	2616	5100	5048	6650	8971	5482	5714	3952	4950	9425	6436	7868	7014	12949	0	0	11365	13782	5554	0	8067	12651	6757	6335	5476	0	11967	0	0	5836	0	0	0	0	6043	0	0	6948	8124	6816	4689	7453	6028	3099	5300	5852	6902	5662	3906	3370	5726	5457	4181	5449	6619	10477	5650	5182	6051	7884	4427	4317	5767	5293	6764	8500	2888	5720	3856	5009	5878	5876	6781	5477	5100	7281	3392	7753	6019	4481	5693	4936	8051	6870	6702	4978	4054	6697	7055	6802	6244	4195	4659	4059	5609
2752	3601	3874	2827	4152	3515	3280	3375	3500	4204	4380	3147	5236	4283	3566	3232	3534	3998	3336	2960	3859	3766	3214	3435	3805	3383	4295	3595	3811	4170	4330	5149	4613	3131	4493	3502	4454	4009	4118	4670	4070	5618	4887	4811	4278	4197	4184	4268	3868	3658	4897	4468	3841	4148	4202	3482	4812	4042	4320	4382	3772	3723	4457	4243	4293	5004	7289	6439	3674	3554	6585	8505	5243	5644	7243	6798	7371	3719	5389	5577	7064	4449	3999	6363	6389	4414	3946	5844	6320	6638	5977	4019	3545	3623	5968	4263	5733	4494	3990	6376	6114	5853	9505	6267	4391	5456	7473	7812	7791	5885	7591	5791	7162	5938	4307	3807	4176	5749	4560	3551	6608	3744	4014	4465	4951	3671	4153	2886	3975	4428	4231	5385	4004	3466	3435	4034	5030	3040	3638	5002	4203	4311	3660	4167	4970	5474	3406	4200	3547	3098	3853	4313	4077	4054	6163	3718	4697	2751	4138	5135	5038	4972	3714	4060	5560	5051	5258	3520	4699	5238	4354	3677	3099	2349	3169	3985	4252	3862	3421	5160	3517	5064	4569	3457	3476	3820	3566	3870	4166	4104	3144	4081	4030	4384	5129	3814	3488	4713	3997	2822	3607	3260	3296	4496	4364	2635	5234	5388	6734	9536	5727	5774	4052	5392	10863	7066	7988	7539	0	0	0	12595	14007	7069	0	8141	13832	11613	6631	8798	0	14270	0	0	7226	0	0	0	0	6464	0	0	9922	8389	7238	4808	9029	6853	3221	6672	5856	6913	5873	4974	3555	6488	5959	4211	6574	8616	10677	6055	5249	6169	7907	6868	5948	6148	5690	6878	9089	3716	6022	4070	5019	7770	6163	6936	6536	6638	8148	4358	8016	6783	4814	6295	5587	8210	7307	7162	5214	4656	8975	7744	7652	7676	4821	4760	4179	6627
3107	4166	3991	2835	4615	3741	3731	3381	3872	4316	4936	3621	5357	4452	3647	3723	3640	4076	3459	3302	4145	3920	3940	3623	4075	3495	4667	3729	3884	4568	4491	5271	4875	3160	4631	3898	4826	4069	4542	4799	4211	5694	5176	4980	4447	5591	4809	4399	4017	4156	5062	5037	4803	4589	4254	3492	5031	4568	5343	4650	4033	4901	4822	4323	4425	5190	7874	7111	3738	4290	7083	8998	7593	6777	8438	6890	8201	4280	5443	5578	8359	4633	4165	7094	8539	4631	4230	6390	7220	8165	6168	4067	3752	4699	6446	4703	6001	4665	5074	7044	6609	5988	10436	7547	6357	5561	7644	8223	9245	6041	8051	5898	8087	6502	4340	4183	4314	5899	6148	3937	8101	5092	4737	5328	5475	4049	4293	3493	4520	4910	4406	5427	4327	3509	3458	4403	5057	3615	4174	5705	4286	4460	3741	4981	5783	5515	3814	5098	3726	3119	4137	5342	4691	4100	6538	4039	5601	2857	4526	5255	5107	5195	3792	4714	6251	5362	5348	3714	4769	5447	4953	3989	3412	2377	3300	4500	4257	4194	3460	5383	3800	5378	4596	3480	3545	3824	4165	4508	4319	4263	3303	4152	4037	4580	5179	3889	3553	5084	4123	3262	3819	3278	3342	4590	4665	3771	5525	5484	7013	9801	5843	6599	4636	7956	11159	7719	8506	7790	0	0	0	0	0	8032	0	8851	0	0	7945	10735	0	14398	0	0	8163	0	0	0	0	6970	0	0	10665	10898	7872	4936	11269	8022	5051	7463	5999	7224	6392	5191	4412	6532	5967	4761	7541	8973	11059	6816	7173	6948	8320	7501	6006	7284	5786	6969	10395	4454	6328	4470	5242	7843	6268	7182	8605	7274	8521	5287	9577	7008	5257	6645	5900	8452	7819	7252	5250	4983	9824	8163	8069	8433	6476	5152	4910	6680
3115	4639	4568	2863	5003	3932	4007	3755	4061	4824	5136	3749	5648	4780	4026	3986	3668	4561	3525	3545	4371	4167	3978	3808	4364	3800	4907	4101	3890	4689	5367	5614	5081	3599	4642	4783	4946	4167	4803	4826	4286	5897	5255	5448	5135	5802	7058	5138	4592	4179	6830	5354	5105	4764	4685	3790	5086	4787	5349	5057	4203	5040	4933	5152	4650	5202	8846	7279	3762	4690	7354	10086	7644	7402	8945	7591	8234	5194	6117	6861	8585	6191	4557	7424	9355	5080	4250	6426	8205	8446	6764	4111	4784	5394	6450	4941	7657	4699	5419	7325	6798	6865	10640	9083	6486	6132	7921	10470	10135	6465	8096	7037	8340	6752	4645	4397	4506	5910	6793	3993	8884	5906	5223	5440	5670	4111	4533	3547	4556	5249	4546	5594	4397	3686	3482	5223	5133	4806	4702	8136	5058	5026	3849	4999	5803	5905	3915	5143	4199	3301	5025	5674	5175	4295	6874	4128	5921	2875	4783	5419	5337	5940	3799	5438	6403	5710	5767	3790	5243	5455	5017	4419	3605	2592	3622	4841	4424	4206	3980	5845	3915	5509	4634	3619	3607	4103	4521	4550	4423	5168	4332	4274	4135	5001	5240	4205	3646	6479	4125	3505	4123	4045	3543	5175	5135	3799	6443	6166	8092	9880	5877	7182	5051	8231	12106	9112	8854	7912	0	0	0	0	0	11696	0	12231	0	0	9655	11932	0	0	0	0	8766	0	0	0	0	9258	0	0	13279	11030	9716	5196	11671	8285	6901	8338	6907	7977	6807	5601	4522	6698	6691	4787	7782	9310	11137	7587	8203	7407	8382	7771	6146	7463	5951	7322	10747	4643	8835	6240	5540	8897	6467	7365	9374	8094	8779	5596	9725	7146	6193	6661	6175	8463	8237	7355	5506	5310	10020	8173	8137	9258	6734	5237	5220	8112
3142	4711	4582	3526	5479	4079	4740	3774	4266	4831	5172	3940	5680	5013	4637	4048	3922	4718	4202	4287	4448	4365	4358	4151	4522	3812	5392	4328	4107	5298	6131	5753	5352	3807	4750	4926	5255	4246	5554	4883	4431	6052	5316	6456	5425	5808	7533	5154	4865	4621	6936	5789	5227	5012	5929	4168	5582	5270	5935	5072	5144	6231	7016	5284	4814	5286	9424	7395	3926	4784	7826	10359	7684	8274	11213	7797	8431	5316	6575	6903	8812	6541	5259	7675	10275	5466	4291	6512	8321	10418	7517	4119	4822	5432	7736	5018	8004	5031	5425	7757	6808	6903	10767	10308	6845	6267	8365	10908	10733	8423	8237	7400	9250	7064	5323	4676	5970	6365	7706	5055	8995	6217	5349	5646	5941	4195	5613	3930	5359	5587	4830	5657	4972	3786	3772	5229	5220	4971	5514	8168	5164	5093	4128	5380	5913	6175	3923	5152	4968	3350	5135	6154	5410	4463	6944	4593	6065	3484	4873	5805	5675	6215	4012	5870	6531	6177	6042	4045	5672	5617	5581	4594	4122	3040	3866	5467	4666	5095	4176	5892	4039	5785	4773	4226	4387	4295	4566	4869	5148	5205	4427	4281	4469	5268	5505	4470	4150	6526	4244	4276	4550	4503	3726	6042	5401	4356	6498	6613	8210	9962	6262	8746	5076	8974	12107	9278	10673	9736	0	0	0	0	0	13280	0	0	0	0	0	0	0	0	0	0	11844	0	0	0	0	11970	0	0	0	11268	10185	5310	12218	8628	6969	8794	7182	7992	7089	5653	5379	7744	6719	5078	8172	9532	11384	10095	8561	7713	10662	7953	6420	7996	5988	7588	10785	6639	9064	6742	6817	9314	6582	8132	9751	8201	8933	5898	11375	8052	6376	6739	6237	8700	8385	7618	5548	5390	10234	8501	8253	9493	8311	5527	7591	8453
3164	4930	4952	3811	5575	4100	4832	3952	4298	4843	5392	4069	6277	5191	4851	4098	4778	4843	4564	4620	4852	4449	4435	4186	4624	3906	5474	4392	4155	5493	6208	5892	5388	4414	4876	5386	5508	4280	5710	4908	4959	6245	5456	6685	5477	6002	7705	6121	5283	4664	7322	5852	5836	5298	6258	4197	5713	5612	6280	5403	6289	6405	7260	6032	4902	6322	9500	8366	3932	5416	7892	11709	8347	8409	11400	7879	8610	5918	7416	7058	9293	8257	5286	7739	10377	5546	4301	7275	8389	10575	7773	4334	4957	5578	7947	5232	8414	5057	5823	7935	7164	7867	10790	10462	9322	6629	9577	11444	10856	9159	9536	7948	9603	7293	5393	4956	6429	7146	7740	6565	9486	6864	5981	5793	6448	4378	5716	4082	5417	6190	5093	5738	5087	4891	3932	5251	5440	5189	5547	8359	5334	5199	4470	5431	6260	6222	5287	5534	5012	3860	5237	6265	5671	4899	7397	5162	7064	3492	4928	6313	5978	6556	4835	5929	6711	6340	6068	4261	6008	5756	5765	5210	4189	3125	4207	5498	4854	5371	4770	6285	4111	6165	5536	4523	4589	4307	4758	4931	5362	6402	4506	4460	4785	5712	5694	4528	4301	6658	4746	4869	4673	4508	5601	6062	5933	4357	6513	6802	8734	11932	6877	9740	7358	9966	12621	9981	11312	10032	0	0	0	0	0	13457	0	0	0	0	0	0	0	0	0	0	12119	0	0	0	0	12699	0	0	0	11584	10647	5481	12432	9315	9643	9395	8526	9034	7398	7021	6163	7767	7133	5089	9077	10417	11825	11371	8742	9730	10720	8284	7236	8553	7574	8026	11509	7237	9507	8502	7834	12120	6781	8405	9786	8306	10142	6473	12069	8137	6703	7178	6289	8807	8442	7637	5723	6126	10257	9466	9600	11998	9357	5726	7606	8930
