Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1826	2082	2762	2222	2097	2382	1817	2085	2371	1840	1840	1963	1691	2205	1808	3006	1690	2093	1936	1848	1811	1685	2199	1980	2495	1977	1948	2760	3011	1812	1713	1820	1938	2106	1703	1972	1945	2912	2472	1713	2327	2370	2211	2242	1703	1814	3083	2900	2204	2187	2373	2504	2098	2071	1972	1818	1691	2620	1819	1851	1828	1838	1839	2611	2222	2983	2244	2437	3151	2318	1849	1970	2486	2382	1956	3032	2186	1816	2371	2353	2066	1696	1690	2358	2468	2598	1687	1812	2188	2060	2311	1707	2351	2060	3488	1850	2118	1987	3207	2210	2575	2097	2349	2604	2097	1937	2580	1934	1975	3099	2318	3844	3411	1710	2109	3422	1974	2384	3078	2961	2186	2203	2480	2577	2357	2338	2072	2081	2197	1967	2447	2361	2319	2333	3731	2441	2359	1850	1980	4099	1702	2885	3092	2244	2352	2450	2249	2766	2869	2328	3238	1952	2076	3139	2385	2735	2112	2449	1853	2978	2203	2363	2237	2442	1709	2061	3272	2913	1851	3247	2772	1830	2635	2203	3238	2059	1953	1707	1689	3414	2446	2241	2075	2094	2195	2594	2870	2079	2954	2333	2645	1986	2574	1826	3085	1948	2504	1968	1814	2990	1942	2320	3225	3293	1696	3037	4982	1835	2201	2205	3347	4070	2185	2485	2450	5940	3329	2350	2437	4236	2337	3645	2830	2092	2713	2518	1956	2075	2571	1702	2115	1699	2343	2489	1815	1689	2350	1707	2642	1845	3110	3282	2759	1967	1695	3136	1712	1852	1952	1705	2063	3624	2100	3006	1826	1967	2969	3254	1942	1808	2576	1936	3652	2971	2889	1696	2568	2732	2193	2061	1962	1830	2194	1935	2946	2515	2586	2208	1964	1817	2104	2897	2600	2350	2199	2079	2221	2323	2364	2325	3489	2216	2326	3130	3749	2320	2821	2110	3201	2566
2378	2718	2973	2350	2731	2518	2086	2098	2469	1847	2245	2320	2080	2569	3617	3146	1958	2460	2210	1936	1973	2058	2377	2195	2753	2242	2333	2821	3253	2243	2320	1832	2326	2344	2102	2517	2384	3022	2708	1813	2340	3091	3112	2773	2974	1951	3088	3117	2601	2337	2635	2567	2363	2596	1982	2386	1822	3133	2097	2355	2503	2749	2088	3157	3164	2993	2375	3123	3769	2599	2102	2694	3490	3488	2120	3207	2705	3421	2483	2725	2089	3085	2066	2581	2824	2765	2240	2199	2908	2216	2646	1845	3413	2210	3493	2247	2233	2482	3219	2699	2884	2626	2751	2642	2199	2093	2692	2075	2217	3651	3383	3890	3946	2381	2362	4027	2194	2462	3223	3551	2219	2341	3205	2896	3075	3201	2081	2099	2577	2102	2770	2628	2383	3256	4072	2745	2494	2345	3352	4225	2837	3001	3112	2591	2756	2704	3144	3202	3123	2599	5314	2440	2312	3160	2507	3617	2711	2962	2637	3590	2865	2701	3729	2495	3376	2348	3988	4694	2381	3927	3213	2096	3148	2876	3280	2827	2855	2113	2489	3602	2714	2949	2326	2317	3846	3074	3767	3291	3390	2763	2746	4128	3218	3138	3935	3147	3821	2600	2610	4228	3261	2583	3802	3415	2449	3626	6993	3252	3352	2444	3429	5841	3732	3489	4363	8975	4300	3130	3245	4375	2965	3775	3118	4150	3041	3366	3354	3682	3591	1975	3785	3524	3024	3021	1837	3091	3025	2206	3092	2223	3251	3366	4064	2576	3843	3369	2185	3613	2455	2353	2446	4081	2187	4337	1987	2082	3952	3374	1952	2493	2624	2600	3853	2974	3293	2201	2741	3000	2582	2749	2101	1839	2485	3158	2962	3628	3272	2210	2456	2222	2726	2983	2846	4127	3158	2449	2825	2383	4056	2341	3548	2248	2634	3230	3810	2855	4754	2230	3543	2777
3166	2861	3092	2355	2870	2614	2349	2707	2716	2360	2459	2339	2197	2713	3897	3150	2218	2517	2517	2091	2491	2063	2468	2355	2904	2351	2614	2976	3488	2491	2322	2076	2568	2469	2107	2771	2484	3167	2983	2080	2350	3489	3403	3482	2980	2250	3407	3218	2697	2496	2751	2896	2461	3250	2349	2850	2077	3209	2218	3075	2819	3234	2096	3867	3272	3274	2908	3212	3796	2949	2368	3882	3621	3933	2448	3512	2706	3617	2774	4204	2248	3508	2631	3013	3023	3748	2704	2340	3763	2386	2822	2854	3550	3232	3807	3171	2855	3263	3745	2868	3241	2829	2767	2778	2740	2588	3238	4578	2895	4832	3911	3990	4132	3473	2693	4262	2372	3668	3354	3602	2572	2342	3219	2960	3514	3760	2832	2615	3246	2773	3143	2902	3348	4559	5078	3255	2965	5745	3903	4668	3636	3764	3262	3482	3166	2734	3303	3909	3400	2987	5404	2751	2712	3266	2909	3881	4364	3147	3007	4396	4200	3400	5417	4078	3435	3011	4227	4943	2616	4399	4770	2515	3207	3250	3989	3824	3147	3387	2618	5419	2986	3737	2449	2332	4240	4399	5047	3520	4031	2978	3161	4486	4428	3338	4104	3676	3998	3250	2623	4308	3398	2691	4687	3924	3174	4070	7087	5198	3561	2750	5323	5969	3770	4184	5366	10067	6665	3476	3390	4418	3602	3924	3120	4175	3510	4130	3724	3878	4012	2325	3979	3636	3123	3136	2184	3283	3360	2837	3435	3015	3466	4103	4160	3018	3910	4875	2587	3999	2948	3088	3030	4100	2367	5060	2063	2459	4073	4341	2715	2835	3680	2714	4207	3010	3844	2597	4097	3152	2841	3433	2829	3203	3218	3257	3252	5174	3347	2454	2912	2977	3938	3485	2856	4751	3533	2963	2887	4227	4980	3664	3622	2588	3106	4598	4321	2994	5052	2441	3922	3024
3349	3033	3146	2587	2887	2704	2356	2742	2874	2589	2848	2346	2630	2766	4438	3341	2348	3237	2867	2518	2628	2091	2574	2480	2952	2456	3041	3285	3627	2712	2344	2517	2711	3670	2511	3546	3686	3659	4267	2626	2584	3547	3590	4401	3849	2356	3918	3267	3135	2623	2972	3023	2735	3303	2508	3000	2725	3880	2220	3404	3974	3292	2647	3933	3407	3333	2992	3725	3906	3019	3357	3931	4060	4111	3136	3627	2757	3998	3558	4285	3431	4115	2832	3893	3291	4642	2852	2367	4716	2974	2859	3395	4171	3810	4245	3333	2905	3492	3878	2958	3550	4441	4499	3288	2756	2909	3296	5789	3675	5270	5109	4856	4650	3782	3377	4577	3109	3715	3497	3809	2832	2604	3933	2986	4400	3934	3397	2748	3338	3924	3994	3687	4388	4917	5330	4465	3464	6265	5291	5018	4370	4710	3284	3845	3433	2754	4050	4265	3489	3251	5421	2752	2958	4391	3744	4129	4561	3228	3340	5223	4207	3418	5557	4210	3637	3987	4489	6311	2627	5154	6423	3020	4071	3261	4013	3990	3162	4048	3606	5681	3775	4159	3177	3362	4525	4437	5130	4549	4060	3153	3274	5106	4501	3591	5113	4715	4560	3407	3149	4718	3425	4023	5357	4241	6878	4148	7811	5368	4330	2820	5353	6082	4689	6776	7031	14529	7125	3812	3992	5395	4619	4790	3208	4339	5624	4445	3998	5859	4076	3672	4587	4109	3217	3399	2242	3557	3666	3124	3783	3842	4070	4188	5312	3474	4285	5009	3013	4762	3247	3344	3149	4338	2455	5221	2214	3730	4140	4563	3268	4450	3819	2767	4612	4394	3940	3083	4136	3986	4114	4468	3377	3881	3801	3540	3474	6488	3413	2476	3094	3547	3990	3508	3413	5074	7362	2964	2966	4678	5337	4161	4112	2640	3370	5188	6173	3907	5535	2442	3981	3343
3473	3098	3160	2981	3152	2992	2495	3395	2953	3098	3388	2458	3004	2889	4441	3903	2382	3755	3358	2697	3004	2116	2880	2612	3334	2983	3666	3302	3801	3022	2761	2956	3528	3803	3030	3759	4714	3741	4460	2855	2832	3905	3779	4837	3896	2370	4364	3611	3258	2753	3081	3159	3465	3867	2721	3045	3300	3883	2576	3433	4070	3538	2912	3981	3656	3383	3604	3749	4004	3103	3936	4534	4104	4225	3401	3994	2828	4044	3789	4413	3739	4640	3025	4450	3600	5129	2974	3260	5000	3346	3027	3421	4268	3988	4316	4515	2977	3913	4454	3950	3694	4524	4581	4655	2831	3385	3949	5987	4119	5302	5395	4957	5406	4448	4100	4710	4434	4066	3526	4370	3996	3149	4174	3301	4565	3973	3590	3524	3391	4468	4293	4238	4673	5223	5456	4737	3689	6942	5393	5178	4499	5025	3864	4209	3655	3110	4232	5085	5670	3554	6377	4257	3228	4517	4144	4642	4575	3355	3349	5394	4597	3684	6496	4278	4856	4564	5429	6341	3395	5276	6751	3611	4680	3466	4976	4125	4873	5557	4310	6587	3972	4614	3591	3433	4761	5465	5521	4690	4411	3542	4461	5292	5017	3611	5357	5081	4930	4049	4127	5146	3805	4269	5545	4389	7401	4207	8006	6067	4662	2846	5638	6083	5700	8223	13071	0	7699	4380	4457	5522	4913	4962	5323	4489	6154	4945	4363	6773	4511	3761	4812	4678	3527	4080	2902	4856	3753	3236	3898	4722	5061	4561	5985	3593	4676	5067	3163	4912	3291	3371	3229	4362	3458	5442	2359	3860	4557	4875	3643	4966	4504	2909	4904	4574	3946	3406	5673	4077	4831	4591	3813	4413	4266	3558	3872	6499	4007	3510	3589	3850	4685	3764	3467	5446	7403	3283	3517	5055	5601	4357	4576	2770	4462	5646	6956	4590	6496	2735	4901	3540
3679	3210	3258	3620	3173	3509	2503	3536	2964	3119	3494	2480	3077	2907	4663	4404	3117	4003	3660	3003	3027	2376	3105	2732	3363	3281	3673	3331	4236	3986	2782	2960	3734	3947	3085	3857	5069	3858	4541	3041	3350	3987	3997	4877	4047	2477	4556	3746	3303	2836	3083	3984	3495	4631	2774	3252	3483	4277	2583	3500	4139	3616	3269	3992	3781	4080	3639	3990	4103	3518	3948	4591	5035	4694	3721	4100	2877	4072	4165	5443	3976	4742	3918	5003	3667	5926	3490	3503	5265	3421	3122	4981	4470	4072	5142	5592	3021	4135	4806	5134	3857	4588	5712	4797	3127	4798	4419	6320	4398	6228	5411	5004	5721	4578	4546	4815	4500	4360	3613	4963	4097	3348	4387	4043	4648	4263	4008	3530	4187	5317	4353	4885	4769	5496	6374	5384	3897	6989	6194	5320	4947	5161	4190	4869	4160	3260	5102	5089	6153	4539	6575	4445	3876	4928	5012	4921	5181	3512	3508	5546	4911	4065	6534	4672	5159	5149	5658	7165	3727	5293	7823	4245	4959	3946	5446	4615	4966	5615	4645	6944	4098	4619	3891	3479	5601	5693	5878	4738	5366	3940	4926	5310	5435	3814	5972	5159	5057	4632	4175	5477	4107	5176	6197	4512	8905	5094	8428	6298	5548	3878	5782	6401	7269	8570	13378	0	9050	4871	4795	5664	4996	5625	6080	7017	6470	5927	5846	7260	4679	4468	7757	4749	3687	5268	3169	5329	4924	4457	4249	5214	5380	4564	6213	4497	5468	5422	3305	5169	3652	3898	3234	4399	3814	5662	2481	4230	4628	4996	3788	6678	4659	3201	5920	5153	4176	3437	6617	4151	5260	4818	4387	4643	4756	3663	3887	7214	4713	5031	3852	4498	4807	3928	4500	5581	7589	3810	3938	5162	5619	4618	4966	3395	4652	6325	8389	4681	6569	3368	5027	3664
3810	3589	3549	3800	3226	3520	2623	3862	2980	3680	3564	2705	3339	3262	4835	4481	3394	4079	3674	3163	3030	2518	3285	3007	3425	3361	3995	3457	4385	4510	2900	3233	4431	4038	3154	4080	5170	4294	4719	3476	3548	4481	4286	4960	4072	2486	4747	4631	4016	3125	3099	4274	3621	4869	3162	3355	4354	4326	2968	3565	4527	3939	3805	4685	4104	4508	4104	4253	4192	3860	4083	4766	5347	4815	3858	4196	3370	4100	4945	5476	4301	4784	3936	5176	4042	6518	3874	3802	5319	3792	3681	5506	4529	4208	5310	5831	4283	4255	5134	5363	3883	4638	5873	5653	3630	6031	5661	6410	5109	6251	5532	5559	6292	4659	4804	4846	4663	4365	4050	5033	4209	4690	4414	4359	4936	4428	4108	3974	5789	5385	4826	4890	4878	5572	7090	5936	3941	7300	6295	5585	5092	5560	4406	4948	4172	3493	6498	5402	6355	6188	7151	4756	4139	5011	5762	5206	5749	3805	3898	5690	5088	4153	6668	4801	5641	5186	5786	8213	4484	5628	8057	4964	5319	4318	6120	6069	5054	6444	4767	7821	4321	4650	4015	3487	5859	6153	6497	4872	5526	3983	4948	6278	5662	3988	6032	5201	5777	5178	4250	5589	4156	5185	7172	4788	9716	5172	8636	6653	6517	4378	6618	6854	10088	9739	0	0	10416	7517	4884	6094	5002	5707	6931	7063	8106	6371	6254	8063	5287	4484	9064	5536	4865	5449	3644	6609	4967	5517	5218	5694	5531	4664	6379	5438	6453	6660	3406	5301	4841	4544	4270	4407	4627	6055	2514	4426	5003	5101	3887	7175	4876	3250	6066	5571	4238	4170	8040	4328	5266	4914	4594	5093	5300	3785	4067	7267	5185	5035	3856	4885	5242	4856	4914	5861	7677	4573	4846	5265	6398	4637	5098	3509	4660	6588	8617	4964	7144	3777	5156	3732
3869	3678	3565	3996	3273	3523	2709	3877	3165	3918	3665	2857	3587	3275	5166	4621	3766	4123	3822	3366	3369	3022	3375	3269	3924	3499	4043	3554	4403	4556	2999	3253	4576	4360	3412	4123	5191	4394	4758	3594	3716	4665	4339	5060	5129	2611	4763	4704	4577	3129	3550	4431	3923	5267	3298	3896	4382	5286	3020	3652	5121	4025	3806	4740	4137	4698	4683	4865	4413	3932	4308	4896	5899	5292	4117	4550	3558	4266	5103	5788	4303	5276	3988	5289	4995	6696	3882	4624	5804	4118	3894	6447	4997	5066	5311	5833	4493	5262	5730	5717	4244	4845	5948	5875	4228	6621	5934	6980	5326	8145	6055	5812	6313	4892	4985	5598	4875	4423	4487	5464	4227	4974	5185	4539	5056	4535	4202	4245	6767	5404	5493	4951	4894	5892	7963	6911	4040	7822	6458	6612	5369	7407	4543	5137	4632	4829	6603	5854	6698	6547	7443	4802	4191	5264	7681	5607	7109	4054	4380	5753	5366	4205	8086	5129	7131	5600	6028	8422	4817	5940	9224	5436	5793	4710	6217	6462	5365	6542	5204	8360	4836	5034	4635	5049	6067	6387	6513	5512	5874	4118	5358	6594	5932	4082	6778	5269	5957	5207	4317	5653	5166	5802	7549	5059	10140	5681	8942	6695	7571	4416	8362	7150	11535	10487	0	0	11605	9049	5273	7006	5140	7127	9005	7920	9561	6730	7468	8338	5344	5241	9726	5725	5138	5773	3991	6902	5199	8519	6255	6741	5844	4907	6425	5778	7136	8198	3644	5538	4923	4617	4785	4596	5550	6431	3276	5122	5304	5316	4452	7229	6306	3772	6296	7527	5438	4400	8101	4567	6165	5598	4816	5602	6744	3862	4167	7294	5272	5441	4047	5438	5299	5552	5793	5935	7855	5765	4868	5833	6433	4714	5103	3724	4717	6725	8933	5085	7174	4683	5614	4758
3916	3863	3592	4137	3284	3777	2885	3969	3240	4173	3751	2869	4161	3329	5192	4818	3817	4138	4195	3486	4185	3119	3626	3676	4306	3587	4240	3670	4503	4597	3026	3744	4856	4495	3752	4125	5334	4544	4780	3623	4139	4750	4840	5082	5397	2612	4843	4955	4742	3225	3937	4906	4124	5457	3651	4259	5410	5494	3367	3913	5379	4110	3932	4817	4410	4810	4742	5008	4844	4029	4514	4934	6152	5553	4170	4612	3660	4356	5253	5838	4693	5441	4520	5365	5264	6915	3946	5017	5863	4572	4058	6594	5016	5328	6335	6128	4562	5806	6682	5738	4743	4998	6060	6083	4370	8134	6288	7388	5724	8521	6116	6160	6825	5130	5453	5671	5328	4678	4565	5480	4391	5284	6290	4673	5249	4648	4309	4901	8244	5526	5937	5224	5786	6243	8202	7352	4891	8193	7781	7286	6059	7511	4871	5557	5042	4937	7111	5860	6929	6758	8200	5205	5370	5826	7791	6570	8057	4080	4547	5950	5400	4356	8612	5440	7451	5673	6218	8721	6128	7671	9332	5505	5967	5727	6291	6827	5677	6665	5284	8653	4995	5535	5113	5343	6190	7967	7110	5600	6207	4178	6710	7086	5998	4140	7382	6535	5966	5618	4786	6104	5360	5866	7557	5155	11613	5910	9017	7104	7848	4915	8633	7677	12431	10596	0	0	11862	10009	7277	7346	6407	7562	9553	8440	9818	7148	8056	8516	5638	5377	10012	5749	5520	6228	4911	7282	5538	8558	6370	8180	5850	5560	6911	5963	7353	8249	3919	5665	4948	4747	4843	5039	6071	6597	3534	5161	6888	6645	5353	8484	8088	4772	7282	7669	5833	4656	8351	4703	6168	5922	4844	5606	7451	3991	4789	7725	5528	5827	4194	5473	5885	5855	6822	6088	7901	6251	5018	6074	7782	5267	5461	3736	5199	7335	9384	5241	7218	6669	5728	4914
4000	4146	3844	4236	3329	3922	2886	4031	3370	4651	3983	2901	4162	3425	5308	4884	3863	4267	4318	3660	4322	3231	3656	3728	4335	3727	4598	4404	4871	5100	3116	3797	4980	4618	3861	4559	5641	4619	5795	4297	4410	4820	4972	5801	5670	2778	4845	5594	4780	3245	4198	5013	4609	5687	3881	4375	5515	5626	3672	3981	5800	4132	4380	4844	4568	5015	4852	5255	5220	4384	4915	4996	6158	5784	4785	5527	3896	4954	5675	5943	4776	5675	4537	5711	5525	6961	4192	5750	5868	4799	4290	6643	5136	5454	6532	6146	4632	6212	7031	6633	4952	5489	6339	6388	5960	8153	6605	9164	5777	8574	6324	6260	6867	5287	5493	5902	5712	6316	4799	5963	4573	5653	6399	5168	5438	5188	4541	5386	8276	6048	6020	5340	5939	6324	8613	8039	5904	9162	8063	7966	6185	7697	5162	6638	5180	5201	7983	5908	7039	6842	8913	6919	5931	5949	8662	6827	8499	4177	5528	6119	6556	4759	8674	6549	8569	6147	6359	8766	6151	7707	9664	6610	5978	6637	6406	6965	6805	7132	5473	8881	5367	5538	5170	5829	6268	8658	7894	6001	6424	4725	6739	7695	6241	4188	7577	6999	6336	5945	4788	6646	6744	6559	8394	6675	12360	6248	9079	7360	8088	5039	9160	7779	0	11152	0	0	12749	10179	7605	7509	6809	7651	9987	9574	10242	7379	8387	9692	5907	5992	10345	5828	6328	6268	5441	7669	6169	9296	6761	8522	5980	5973	7740	6651	7559	9850	4298	5698	5168	4801	5167	5087	6402	6845	4038	5385	7407	6747	6052	9073	8197	5189	8788	8705	6145	5031	8402	4716	6232	6046	4975	5616	8454	4124	4930	7802	5675	5973	4449	5614	6134	5956	7164	6141	7970	6416	6158	6608	8830	5803	6108	4255	5464	7421	10353	5354	8039	8056	6348	5168
