Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1688	1835	2231	2705	2727	2702	1843	1708	1699	1820	1712	2317	2064	2582	1816	2090	1951	1837	1952	1953	2095	1935	2706	2243	2495	2090	1811	1824	2101	2220	1819	1956	1967	2352	2092	2489	2075	1692	1691	2076	2064	1956	1981	2642	1966	2113	2606	1711	2192	1816	2322	1845	1703	1812	1845	2206	3512	2356	2591	2120	2338	2361	2069	2326	2199	1975	2059	1697	1945	2064	2516	3126	2199	2440	1705	2331	2464	2312	2349	2499	1842	1947	3503	3125	2351	1940	2222	2108	2066	2572	1818	1953	2315	2734	2729	2579	2353	2853	1976	2894	2708	1981	2592	3271	2468	3016	2572	2581	2358	2221	3373	4170	2086	2118	1987	2345	2238	3381	2889	2567	2094	2845	2375	2367	3592	2204	3854	2069	3764	2330	1693	2337	1823	1978	1829	2184	1827	2992	2950	1965	2077	2474	2615	2253	1957	1692	1961	2370	2359	1705	1694	2095	2640	1981	2330	2367	1834	2376	1954	1695	3044	2822	1692	2571	2344	2986	1829	2362	1828	2207	2636	2207	1967	2102	2189	2083	1705	2094	1942	1852	1695	1691	2578	1809	2091	2208	2087	1819	1975	2205	1823	2602	2090	1689	3155	1966	2223	1980	2846	1975	1690	2381	1978	2910	2059	2320	1851	2749	3529	2568	2639	2077	2571	3257	4941	4819	1834	2060	3123	2577	2311	2196	4804	2383	2321	2240	3872	2610	2441	2440	2694	2246	3124	2251	2699	1693	2962	2203	2100	2369	2338	2219	3626	2876	2096	2310	2192	2363	3079	2377	2485	2249	2731	3753	5130	4747	2565	2450	2234	3281	4081	2112	2459	2496	2574	1702	2207	2363	1686	1690	1843	1690	1849	2713	3087	2237	2369	3270	2322	2443	1960	4636	1700	3404	2640	2228	3032	3686	2709	2573	3560	2115	3608	1824	2458	2845	2338	2373	2198	1813
1842	2328	2631	2961	2830	2726	1849	2089	1974	1844	2096	2754	2451	2631	2204	2239	2348	2627	2188	2067	2201	2773	3106	2355	3770	2472	1963	2245	2341	2376	1851	2067	2340	2368	2470	2738	2629	1812	2350	2641	2824	1986	2640	2872	2071	3076	3491	1835	2863	2487	2647	3075	2331	2089	3104	2502	3686	2361	2873	2600	2378	3091	2496	2700	2442	2116	2872	2352	2070	2885	2569	4424	2597	2454	2506	2477	3002	3636	2494	3949	2974	1953	3844	3722	2386	4155	2355	2631	2367	3496	2738	2492	2480	2997	2842	2603	3393	3247	2200	3477	2902	2961	3165	4390	3108	3138	2698	3414	2564	2724	3800	5086	2346	2865	3042	4829	2739	4077	3501	3555	2693	3262	3234	3170	4536	2744	5066	3250	5633	3515	1934	2619	2217	2775	2353	2850	2518	3209	2966	2359	2188	2757	2771	2853	3087	1703	2464	2440	2742	2221	2328	2731	2706	2843	2500	2463	2086	2896	3040	1950	3339	2974	2378	2740	2594	3028	2089	2860	2247	2209	2695	2820	3097	2624	2564	2609	1943	2579	2460	2339	1943	2213	2622	2362	2212	2645	3680	2101	2328	2770	2506	3019	2970	1973	3555	3303	2909	2210	3496	2465	2473	2456	2464	3028	2087	2497	1936	3339	3675	2638	3036	3587	4414	4612	5109	6391	2351	3095	3459	2608	3129	3127	5075	2963	2464	2372	4322	2742	2481	2489	2764	2514	3307	2470	3242	2982	3330	2886	2838	2948	2475	4197	3658	2968	2222	3220	2618	2987	4313	3690	2643	2592	3604	4835	5222	4821	2878	2858	2759	3724	4784	2643	3257	2705	3073	2058	2367	2878	1711	4158	2628	2348	2825	3360	3630	2565	4374	5589	2989	2725	2834	5413	2982	3809	2888	3484	3914	4592	2718	2740	4388	2345	3857	1967	2597	3402	2842	2744	2754	3152
2507	3552	2819	3088	3631	3033	1944	2218	2250	2644	2117	2846	2748	3434	2618	2643	2505	2636	2243	2850	2251	2859	3414	2491	4110	2592	2719	3129	2734	2971	2312	2576	2371	2638	2727	3273	3097	2977	2850	3405	3225	2237	2645	2888	2077	3873	3859	2838	2951	3114	2828	3541	2516	2213	3217	2632	4240	2890	3147	2862	2444	3095	2693	2822	2896	3793	3021	2987	2638	2896	2876	4904	2778	2576	3366	2966	3485	3983	2607	4110	3030	3034	4407	3791	3235	4406	3002	2836	2457	4718	2829	2748	3288	3637	3247	3042	3496	3272	2995	3690	2954	3289	3481	4794	3515	3431	2702	3670	2732	2955	4211	5671	2840	3214	3271	5011	3518	4339	4098	5410	3908	3426	3382	3820	4799	3671	5122	3263	6253	4050	2224	2769	2509	3220	2385	3512	3403	3256	3116	2965	2477	2847	2878	3433	3282	2110	2488	3110	2865	2331	2716	2839	2832	4066	2880	2892	2318	3341	3165	2068	3684	3044	2460	3162	3224	3078	2694	3097	2692	2710	2705	2866	3476	2775	2631	2826	2634	2898	2575	2353	2230	2457	2714	2446	2988	2699	3863	2345	2909	2884	2894	5723	3124	2323	3685	4624	3510	2644	3559	2879	3286	2576	2495	3147	2209	2864	3232	3643	3797	2838	3807	3763	4437	6266	5406	7524	3168	3914	3525	3163	3216	3912	5151	4013	3107	2594	4418	2747	3154	2727	3144	2862	4457	2629	5595	3483	3470	3491	4705	4439	4231	4894	3858	3349	2890	3721	4447	3497	5276	4914	4595	3294	3867	5855	5444	6246	4157	4590	3381	4611	5666	3207	3346	3427	3159	2319	2838	3585	2322	4431	3013	2500	3492	3667	4037	2749	5111	5731	4200	2876	2845	7284	3555	5340	3633	5088	4815	5339	4047	3866	6397	3541	6052	2116	3493	3912	3722	2914	3671	3278
2585	5465	3742	3251	5169	3225	1963	2478	2730	2767	2353	3360	2846	3971	2884	3564	2569	3424	2614	3077	2460	3005	3533	2605	4407	3112	2830	3155	3340	3147	2702	2723	2988	2731	2863	3595	4189	3019	3505	3750	3286	2754	2824	3989	2617	4309	3990	3403	3458	3230	4301	3856	2637	2486	3399	3019	4299	2954	3154	3108	2600	3588	2708	2967	3279	4111	3218	3362	4070	3306	3765	5133	3414	3170	3675	3108	3500	4112	3030	4484	3140	3171	4998	3986	3371	4460	3169	3146	2650	4795	2960	4017	3799	3916	3354	3122	3597	3362	3093	3740	4235	3819	3722	4811	3777	3437	2908	4748	3224	2956	6552	5717	3016	4000	3749	6103	3602	4553	4145	6054	4301	3775	4569	3977	5307	3788	5875	3474	6274	4293	2952	3229	2694	3282	2440	4692	4702	4501	3226	3157	3028	3843	3014	4139	3472	2869	3096	3164	3593	2339	2774	3655	2849	4143	3275	3306	2329	3647	3265	2119	3745	4279	2507	3284	3286	3466	2757	3218	2767	3115	3034	2973	3609	2881	2702	2994	2955	3810	2615	2447	2883	2483	3392	3100	3669	2731	3887	4160	2947	3116	3307	6059	3854	2693	3807	5557	3677	2734	3813	3028	3306	2759	2874	3271	3635	3683	4518	4204	4104	2901	3814	4232	4552	6561	6679	7547	3401	4448	3880	3644	3728	4713	5912	4950	3171	2728	5162	3477	3931	3269	3284	3017	4856	3169	5715	3799	3499	3636	6329	4697	4637	4957	4280	3613	3131	4385	4590	4293	7159	5316	4817	3386	4642	6142	5854	6669	4230	5592	4331	4762	6045	3432	3354	4153	3254	3667	3108	3611	2844	6886	3588	2977	3539	4810	4411	3007	5196	6256	4424	3369	3091	7356	4642	6547	3770	6039	4894	6947	4487	4796	6423	3883	6377	2441	3535	4882	4110	2956	4498	4189
3007	5518	3823	3277	5202	3788	2511	2828	3628	2889	2458	3815	2902	4296	2901	3930	2860	3655	2621	3686	2596	3545	3806	2624	5231	3798	3435	3202	3524	3543	2734	3489	3147	3459	3260	3640	4333	3301	3733	3921	3330	2988	2875	4272	2824	4906	4072	3640	3551	3412	4308	4205	2645	2604	3492	3156	4401	3541	3235	3286	2639	3717	3254	3611	3404	4578	3501	3892	4140	3489	3800	5445	4048	3485	3940	3616	3661	4291	5165	4523	3307	3202	5167	4612	3722	4707	3245	3376	3106	5033	3162	4578	4230	3946	3543	3255	3603	3789	3766	4269	4294	4966	3753	5135	3899	3608	3214	4951	3261	3102	7265	6122	4866	4539	3768	6478	5168	4557	4997	7122	4980	3919	4712	4366	5894	4363	6476	4632	6617	4632	3496	3240	3096	3563	3130	4724	5059	4667	3390	3433	3241	3986	3032	4188	3494	3033	3416	3279	3849	2902	2828	3663	3039	4377	3340	3488	2360	3654	3347	2224	3866	4650	2725	3422	3652	3635	2834	3300	2839	3549	3175	3331	3646	2948	2864	3117	3125	4431	2985	2483	2948	2744	3402	3280	3928	2986	3936	4170	3096	3367	3640	6607	4539	2721	4032	5823	4380	2903	4082	3144	3347	3240	3520	3471	3803	3780	4698	4308	4296	3090	3907	6248	5274	8355	6879	8974	3929	4666	3922	4878	3928	4838	6263	5204	3380	2850	5565	3879	3982	3391	3339	4011	5063	3248	6493	4956	3526	3989	7367	5023	5464	5190	4829	4052	3267	5222	5689	4396	7196	6210	4820	3509	5566	7095	5895	6768	6421	6781	4418	5319	7313	5835	4407	4227	3762	4176	3505	4319	3812	7066	3934	3078	4448	5684	4579	3109	5422	6750	4975	3525	3483	8841	4807	6876	3778	6087	5077	7819	4683	5337	7561	6147	6840	3010	4017	5033	4597	3428	4632	4811
3677	5745	4013	3735	5286	3817	2620	2948	4559	3213	3098	3841	3296	4337	2954	4577	3623	3735	2644	3868	2644	3669	4579	2854	5337	4099	3947	3214	3530	3652	2834	4193	3172	3607	3647	3644	4405	3521	4299	4103	3735	3509	3149	4381	3729	5416	4372	3841	3720	3434	4576	4460	2839	3217	3526	3352	5588	4139	3255	4288	3462	3875	3427	3632	3675	5006	3686	4331	5091	3848	4673	6796	4105	4132	4082	3622	3718	4787	5901	5353	3754	3852	5642	5985	4444	4766	3537	3632	3464	5130	5098	4612	5438	4262	4038	3791	4949	4756	4323	4716	5205	5104	3896	5367	6241	4482	3629	5282	5024	3950	7345	7444	5130	4949	3903	6593	6649	5430	5229	7855	5456	4205	4846	4551	5942	4929	6533	4697	6745	5937	4071	3599	3409	3862	3229	5453	5285	5406	3810	3936	3332	4016	3295	4804	3759	3520	3420	3375	3854	3695	3304	4445	3145	4399	3554	3764	2588	4315	3534	2515	3979	4748	2746	3694	3734	4027	3010	3354	2967	3560	3263	3350	3805	2993	2883	3263	3418	4470	3299	2646	3094	3424	3659	3354	4020	3292	4239	4508	3482	3404	3824	6710	5281	2724	4714	5866	4743	3905	4324	3537	3410	3594	3866	3551	3929	4316	5808	5466	5052	3337	4145	6817	5475	8442	6880	9056	4290	6958	4211	5049	4022	5364	6380	5681	3620	3470	6193	4324	4487	3509	4741	4426	5126	3530	8159	6106	4252	5580	7567	5667	5592	5288	5181	4183	3340	5337	5821	5636	7646	6651	5013	4290	5612	7552	8191	6826	6693	7143	5361	5614	7366	6048	4548	4355	4662	4248	4047	4467	4523	7190	4101	3079	5045	5806	6265	4154	5919	7189	5218	3953	4629	9802	5642	7025	3784	6621	6056	8098	5768	6333	8625	6436	8870	4493	4274	6110	5918	3973	5466	5161
3737	6067	4903	4163	5494	3868	2898	3171	4595	3303	3345	4181	3363	4441	3175	4718	3878	4279	2827	4144	2850	4609	4596	3477	5524	4242	4302	3398	3949	3912	3468	4852	3614	3990	3778	3713	5223	4165	4375	4105	4075	3677	3333	4394	4083	5498	4854	3856	4610	3602	4660	4918	2988	3255	4123	3657	5671	4385	3477	4924	3864	4151	3776	3684	4334	5439	4701	5207	5123	4164	4870	7285	4777	5757	4373	3737	4169	5405	6707	5477	3774	4553	5958	6434	4698	5099	3943	3936	4035	5178	5854	4783	5641	5218	4494	3808	5294	5386	4697	6424	5236	6298	4180	6198	6593	4634	3854	5635	5112	4148	7739	8456	5473	5104	4261	7979	6980	6351	5339	8195	5750	4362	5004	4737	6366	5160	6616	4754	6790	6323	4405	3880	4521	4434	3477	5713	6397	6109	3857	4576	4296	4019	3506	4829	4072	3645	3658	3719	3933	4292	3729	4548	3562	4490	4247	4273	2636	4360	3935	3343	4128	5010	3084	3753	3970	4134	3117	3498	3228	3618	3380	3477	4078	3400	3025	3389	3761	4965	3607	2708	3417	3514	3661	3548	4241	3632	4310	4523	3806	3467	4072	6908	5456	2830	4994	5892	5273	4228	4357	3610	3718	3600	4236	3782	4789	4388	6615	6064	5359	3507	4667	6978	5551	9358	7143	9070	4868	8001	4228	6051	4896	5506	6997	5798	3813	4888	6194	4452	4574	4190	4767	5518	5393	3823	8338	6891	4575	5664	7772	5698	6302	5359	5224	4571	4071	5950	6080	6095	8517	7204	5020	4415	5614	8153	8359	6930	7151	8401	5418	5766	7979	6664	4588	5559	5716	4612	4951	5861	5088	7201	4568	3268	5231	6364	6391	4200	6103	7392	6620	4237	5640	9883	5913	7577	4467	6687	6193	8267	5790	7712	8878	6554	8965	4947	4856	7530	6721	3981	5470	5736
4080	6572	5332	4399	6063	4340	3081	3202	4847	3368	3562	4439	3714	4486	3461	4876	3946	4337	2831	4338	2989	4671	5257	4379	6371	4285	4427	3434	4074	4875	3623	4950	3691	4430	4315	3845	6346	4249	4723	4182	4281	3873	3433	4437	4250	5565	4905	4038	5131	4564	4804	5046	3493	3496	4203	3859	6394	4699	3810	5039	4043	4599	3787	4178	5142	5461	4799	7347	5611	4671	5534	7859	5291	5856	4556	4068	4173	5510	6926	5511	4160	4698	6324	6674	5006	5500	4294	4024	4414	6356	5910	5005	7773	5222	4875	4083	5740	5472	4998	6744	5314	6754	4482	6495	6642	4711	4191	6070	5298	4229	8106	9735	5493	5392	4397	8335	7856	8218	5626	8520	6572	4538	5616	4798	6464	5507	8100	4959	7016	6325	4741	4249	4525	4716	3944	6158	6483	6171	3988	4667	4401	4549	3719	5227	4681	3924	4229	4495	3984	4515	3845	4767	4304	4581	4358	4537	2728	4565	4023	3395	4238	5391	3531	3790	4015	4156	3630	3895	3376	3660	3398	3558	4331	3978	3119	3727	4119	5055	4010	2894	3644	3752	3688	3750	4321	3885	4395	4913	3871	3514	4208	6933	5980	2960	4996	6010	5465	4321	4495	4247	4010	4045	4405	3986	4891	5536	6731	6214	5421	4442	5347	7433	5600	10446	7697	9095	5130	8582	6178	7006	5044	6480	7558	5838	4307	5990	6398	4589	4718	4256	4787	5586	5414	4827	8769	7363	4916	6342	8462	6689	6799	5381	5521	5935	4796	6190	6266	6108	8701	7969	5326	4582	5906	9402	8563	7148	7719	8863	6090	5929	8253	7024	4776	5732	6705	4952	6333	5877	5660	8192	5371	3491	5809	6959	7090	4227	6408	8059	6823	4311	5901	10001	6234	8966	5335	7621	6696	9886	5868	8543	9152	7455	9456	5990	5031	8129	6993	4299	6422	6151
4158	6588	5558	4720	6066	4593	3423	3432	5769	3687	3563	4632	4048	4559	3493	4901	4122	4499	3782	4493	3171	4743	5269	5365	6665	4402	4804	3749	4083	5584	3641	5104	4001	4458	4452	4141	6655	4298	4920	4626	4622	3885	4135	4928	4593	5673	6029	4435	5155	5135	4887	5370	3517	3511	4428	4007	6467	5144	4287	6231	4173	4711	4642	4459	5602	5593	4909	7499	5659	5826	5669	8513	5295	6110	4760	4915	4564	5615	7263	6165	4524	4701	6459	7945	5238	5685	4417	4120	4807	6456	6172	5046	8511	5602	5381	4571	5747	5857	5040	6812	5407	6821	4905	6887	6863	5401	5269	6939	6092	4582	8150	9740	5716	6118	4869	9026	8424	8905	6230	9265	6581	4851	6335	5140	6508	6269	8666	5688	7365	7094	5107	4625	5256	4801	4228	7267	6539	6712	4243	4871	4707	4647	4181	5621	4795	4113	4915	4725	4055	4547	4165	4899	4331	5011	5316	4681	2948	4748	4470	3413	4612	5467	4018	4189	4188	4314	3637	4616	3666	3784	3617	3667	4437	4099	3135	3976	4209	5060	4105	2969	3923	4005	3793	3940	4429	4386	4663	4938	3912	3602	4405	7121	6002	3236	5437	6464	5904	4627	4883	5027	4177	4274	4529	4609	5677	5717	7439	6616	5749	4462	6547	7678	5692	11853	7813	10173	6052	8770	6764	7023	5063	6665	8156	5847	6178	6268	6909	4922	5204	4324	4825	6269	5729	5256	9969	7517	4974	6921	8624	7474	7730	5988	5724	5984	5869	6290	7244	6602	10005	7996	6439	4668	5946	10054	9302	7195	8063	9590	6129	6192	8307	7459	6484	6041	6945	6448	7716	5982	7032	8862	5438	4354	5812	7451	7490	5157	7529	8478	7146	4564	6070	11698	8117	9103	6218	7762	6858	10265	6234	8891	10053	9919	10096	7035	6428	9646	7041	4354	6577	6672
4485	6691	5771	5137	6274	4916	3542	3472	6203	3823	3728	5184	4427	5004	3879	5009	4236	4521	4010	4822	3856	4767	5976	5567	7477	4403	5096	3896	4191	6233	3649	5277	4178	4667	4622	5287	6684	4951	5014	4639	4891	4455	4356	4976	4742	5849	6728	4666	5996	5499	5158	5469	4013	3636	4906	4201	6722	5158	4529	6533	4327	4768	4791	4879	5731	5598	4985	7569	5957	5878	5688	8825	5530	6596	4775	5007	4691	5725	8359	6878	4595	5938	6639	8390	5448	6051	6008	4919	5197	6466	6187	5085	8671	5856	5552	4824	5966	6182	5072	7365	5670	6905	5179	7188	7283	6504	5478	7256	6185	4910	9045	10426	7028	6560	5562	9056	8434	10342	6293	10018	6609	4915	7186	5839	7644	6768	10926	5757	7455	7427	5185	4912	6277	4844	4911	9013	6853	6884	5229	4920	5038	4750	4533	5690	5016	4377	5166	4744	4444	4581	4204	5305	4941	5355	5384	5312	2993	4789	4545	3424	4745	5564	4178	4483	4198	4395	3740	4772	3816	3863	3794	3841	4582	4148	3400	4160	4246	5624	4251	3108	4162	4420	3907	4116	4493	4752	4815	5063	4003	4207	4578	8019	6051	3665	5660	6771	6105	4678	5103	5402	4187	4489	5018	4742	5818	5732	8430	6724	5787	5750	6554	8020	5705	11966	8203	11921	6077	9062	7189	7268	5394	6787	8241	6488	6472	6322	7226	5109	5362	4511	5453	6442	5931	5385	10057	7752	4998	7500	8845	8004	8141	6688	6832	6783	6739	6466	7533	7246	10764	8096	6658	4915	6093	10404	10505	8257	8401	10699	6227	6430	8689	8055	6796	6674	7091	6471	7729	6398	7434	10686	5626	4783	6148	7846	7965	6796	7600	8657	7323	5536	6609	12310	9191	9452	6300	7767	7565	10365	7208	9208	10254	10016	10459	7530	6611	9788	7335	4539	6968	7039
