Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1708	2236	2116	1692	1691	2374	2367	2198	2509	2890	1705	2600	2085	1701	1955	2351	1844	1960	2248	1810	2500	1958	1825	2314	2237	1821	1984	1846	1706	1980	2076	2718	2319	2345	2060	1814	2457	1702	1691	1690	2063	1837	2236	1941	2315	2095	2204	1979	2570	1847	3174	1933	1701	1934	1688	2075	1985	2608	2216	2344	1809	1699	2084	1973	1835	1685	2103	1824	2078	1943	2486	1839	1974	2733	1702	1690	1697	1686	2321	2244	2612	1947	2202	1935	3028	1952	3423	2071	2097	3001	1947	1962	2474	1838	2228	1690	2093	1945	2323	1849	1979	1830	2190	2440	2342	2362	1832	2086	2724	2339	1947	2071	2331	2617	2117	1984	2710	2380	2058	2912	2581	1835	1704	2110	1958	1692	1827	2096	2777	2202	2326	3953	2970	3018	2062	1941	1819	2245	1848	2330	2326	1852	1970	1810	1985	1971	1705	1704	2101	1969	2066	1956	2116	2624	2610	1852	2074	1849	2089	2118	2864	2360	2476	1936	2315	2081	2353	2574	1834	3344	1706	3245	4120	1955	1967	1812	2607	2700	1698	2617	2349	2504	2335	3335	2906	3683	2112	3817	1808	2212	2837	1814	3101	1712	2505	1685	2517	2706	2216	2232	2598	5813	2233	2221	1981	3405	1972	1945	2486	1813	2235	2221	1700	3604	2249	2112	2060	2328	2848	2594	3653	2617	2102	3284	2315	1831	1710	5439	3555	6189	1986	2868	4003	2231	3022	3162	2240	2703	3130	1969	3370	2707	2846	2198	2618	2364	5948	3135	2496	2769	2105	4075	1968	1939	2874	2692	1710	2340	1975	1705	1810	3261	2335	1690	2965	2193	3230	2470	3531	3156	2355	1808	2509	3019	3631	3863	2383	2373	3011	1955	2980	4877	4943	1810	1686	2772	3013	3345	1841	2692	3109	2457	3724	2729	1945	3788	3508	1832	2613	3037
2621	2351	2867	1830	1967	2721	2477	2489	2886	2960	2202	2730	2338	1934	2491	3045	2479	2229	3034	1974	2577	2908	2063	2498	2618	2111	2066	1985	2360	2610	2441	3528	2496	2460	3038	1960	2629	1839	2736	1971	2065	1940	2826	2211	2440	2342	2595	2330	2706	1978	3223	2619	2695	2512	2455	2194	2062	2955	2312	2466	2063	3242	2212	2460	2376	1960	2352	1843	2315	2579	2832	2091	2201	2962	1984	1843	1826	2587	2334	2734	2768	2225	2385	2071	3388	2060	3631	2216	2515	3036	2458	2321	3116	1959	2885	2096	2475	2606	2375	2216	2196	3162	2333	2756	2583	2603	2225	2190	3915	2475	2364	3155	2486	2623	2242	2591	2780	2726	2119	3038	2710	2080	1945	2332	1980	2102	2112	2344	3276	2318	2718	4676	3145	3098	2644	2491	2201	2823	2314	2600	2336	2202	2195	2203	2069	2218	1847	1812	2117	3488	2338	2460	2494	2726	2696	2703	3876	2365	3432	2232	3260	2504	2632	2348	2596	2988	3029	3503	2199	3392	1938	3624	4595	2461	3266	2206	2968	2712	2226	3041	2966	2961	2977	3929	4143	4030	3118	3842	2110	2491	3163	2781	4255	2221	2624	2225	2833	2986	2226	2865	3216	6079	2456	2860	2581	3757	2383	2774	3544	1964	2860	2565	2117	4253	3494	3020	2357	2914	2879	2619	4131	3544	3077	4045	3142	4586	1808	5558	4894	6668	3486	7664	4590	2314	3203	4759	2847	4118	4210	3094	4014	3886	3381	2342	3680	3211	5992	4826	3393	4555	2384	5697	2986	3459	3094	3875	1821	2607	2202	2204	2620	3721	3109	2117	3003	2474	3266	2839	4154	4035	3468	1815	3028	3909	4621	4234	3295	2578	3301	2843	3609	7632	5262	2095	2444	3230	3270	3369	2339	2988	3623	2611	5416	2985	3395	4426	3791	1846	5081	4156
2777	3355	2887	2905	2480	2821	2600	2493	3211	3003	2323	2827	2384	2248	2567	3119	2615	2351	3693	2225	3623	3267	2505	2605	2851	2214	2068	2075	2602	3271	2457	3779	2831	2472	3202	2234	2850	2203	3082	2098	2768	2696	2889	2354	2578	4189	2709	2735	2744	2593	3388	3348	2852	2892	2740	2204	2496	3034	2496	2580	2190	3380	2479	2582	2517	2359	2584	1846	2368	2622	2910	2095	2754	3018	2079	2356	1964	2615	2445	2765	2864	2344	3660	2718	3423	2215	3841	4062	2568	3122	2886	2330	3923	2068	3485	2207	2564	2645	3470	2705	2482	3278	2782	3043	2963	2635	3612	2650	4296	2722	2763	3285	2569	2627	2321	2859	2851	2949	2631	3165	2905	2598	2649	2354	2099	3298	2385	2619	3335	3408	3131	5810	3263	4123	3045	2566	2320	3025	2462	3749	2699	2353	2461	2246	2324	2695	2362	2071	2514	3988	2354	3855	2584	3293	2829	2901	4530	2610	4621	3286	4333	3045	2709	2575	2723	3266	3493	3692	2600	3852	2706	3633	4636	2565	3742	2351	3033	3232	2580	3564	3011	3094	3354	4391	4462	4288	3735	4073	2384	2826	3512	3747	4802	3406	2861	2233	3530	2994	2462	3275	4436	6789	2583	3102	3398	4265	2855	3606	4053	2609	3264	4195	3603	4374	4022	3242	3170	3100	3020	3930	4242	3601	3249	4483	3271	6066	2193	6216	7088	6983	3862	12330	6245	5830	4701	5087	3261	4279	5127	4179	4099	3909	5099	2570	3859	3262	6314	5069	3551	4888	3467	5910	3111	4470	3668	4611	2605	3251	2237	3039	2646	3755	3209	3540	3541	2636	3602	3664	4914	4057	3687	1816	3692	3983	4872	4712	3379	3502	3544	2958	3824	8214	5396	3033	3121	4130	3755	5016	2504	3097	3895	2853	6003	3043	4232	5494	4573	3097	5352	4320
3012	3364	3223	2947	2600	3002	2713	3511	3228	3252	2438	3277	2471	3503	2842	3204	3127	2633	3868	2321	3756	3383	2692	2650	3290	2696	2197	2335	2967	3505	2852	4181	2951	2871	3218	2749	2861	2360	3109	2360	3124	3168	3435	3221	2595	4233	2856	2751	2753	3124	3510	3936	2865	2959	2868	2367	2820	3329	2595	2761	2314	3434	2774	3509	2582	2369	2859	2618	2466	2997	2982	2499	2998	3176	2202	3230	2477	3291	2593	2964	3098	2382	3782	2951	3496	2340	3869	4125	2775	3240	3116	3275	4005	2608	3949	2736	2835	3205	3632	3232	3215	4054	2887	3434	3274	2697	3679	2735	4538	2766	3008	3604	2615	2646	2471	3143	2868	2956	2717	3271	3170	2722	2900	2567	2216	3486	2585	2826	3374	3557	3177	5824	3268	4340	3375	2739	2442	3089	2755	3920	2841	2627	2986	2317	2370	2780	2459	2090	2720	4432	2839	3995	3152	3611	3284	2982	4899	3370	5093	4165	4378	3292	3034	2770	2848	4042	4235	3747	3761	4265	2831	5363	4737	2968	4681	2700	3168	3420	3033	4123	3343	4379	3868	4629	5184	4780	4291	4178	3003	2901	4082	5034	5297	3482	3217	3394	3976	3605	2597	3498	5126	6971	2600	3203	3553	4378	2911	3919	4355	2770	3371	4280	3624	4409	4187	3400	3656	3303	3547	5132	4581	3938	3897	5085	4667	7077	6213	8977	11327	7467	4440	0	6480	7773	7994	5414	3461	4513	5292	4237	4570	4225	5284	3801	5166	4054	6447	5546	3647	5432	3644	6629	3777	4639	4166	4740	3041	3272	4066	3307	2727	4193	3300	4168	4049	2642	4366	3844	5590	4202	4133	3734	3806	4460	4880	5019	4062	3714	3986	4672	4305	9026	5483	3076	3300	5400	4481	5892	2744	3525	4610	4354	6081	3404	5005	5763	4761	4291	5689	4502
3113	3614	3248	3086	2984	3021	2887	3553	3344	3406	2596	3489	2636	3850	3203	3362	3133	2828	4040	2492	4583	3395	3302	3043	3746	2748	2821	2835	3168	5109	3498	4282	2994	2947	3264	2992	3218	2464	3239	2900	3215	3479	3863	3435	2644	4414	2890	2770	3010	3458	3842	3981	2980	3817	4019	3502	3925	3428	2647	2839	2320	3507	2970	3899	2719	2888	3556	2704	3045	3305	3095	3205	3035	3663	2503	3724	2758	3624	2635	3092	3127	2601	4212	3134	3538	2574	4118	4648	3107	3459	3413	3856	4069	2644	4925	4186	3926	3519	3670	3396	3599	4191	2898	3560	3299	3085	6089	3126	4648	3038	3338	4047	2887	2701	2636	3261	3233	3097	2855	3506	3279	2820	2913	3985	2627	3556	2738	3693	3510	3615	3208	6018	3877	4555	3382	3235	2642	3809	3350	3951	2861	2757	3018	2582	2618	3588	2477	2913	2759	4896	2884	4097	3160	3638	3305	3376	5635	3377	5160	5326	4532	3382	3099	2885	3038	4561	5723	3936	4534	4455	2888	6180	5228	3763	4787	2898	3433	3602	3174	4280	3365	5047	4931	4838	5490	5439	5121	4481	3274	3619	4526	6049	5624	3519	3250	3421	4465	4406	3226	4454	5832	7336	2631	3206	3632	4391	3041	4151	4705	3746	3611	4323	3910	5048	4508	3458	3733	3626	3771	5177	4893	4628	4133	5113	5025	8196	6571	10933	12440	8483	5658	0	6552	9569	8902	5448	3909	5014	5954	5191	5353	4482	5874	4267	5766	4639	6470	5783	3717	5471	3860	7309	4180	4902	5371	5569	3720	4415	5129	3603	2828	5306	3457	4913	5139	2910	5186	4007	5997	4489	4286	4194	4015	4786	6007	5924	4837	4157	4638	4762	6393	9307	6507	4100	3817	6369	4556	6092	2757	4272	5518	4635	8454	4014	6169	6156	4794	4549	5933	5859
3155	4128	3650	3141	2990	3358	3364	3884	3345	3472	2645	3973	2955	3871	3247	3498	3211	3177	4079	2724	4685	4028	3334	4539	5131	2857	3488	2901	3735	5655	3547	4465	3205	2961	3403	3044	3466	2583	3302	3023	3649	3602	3914	3670	2908	4521	3001	3089	3344	3535	3895	4039	3088	3936	4269	3611	3941	3748	2713	2908	2453	3949	3168	4354	2780	2957	3792	2823	3107	3465	3588	3233	3101	4375	2953	4340	3094	3682	3343	3214	3408	2859	4294	3387	3641	2641	4381	4885	3395	3613	3432	3941	5203	2700	5019	4501	4179	3992	3738	3553	3865	4365	3513	3729	3408	3278	6796	3227	4682	3111	3374	4067	3262	3365	2695	3514	3270	3358	2985	3599	3435	2995	3221	4611	2638	3861	3506	4110	3938	3673	4157	6232	4456	4633	3398	3641	2853	4455	3400	3969	3429	2776	3142	2727	3246	3885	2637	3733	2772	5311	2914	4136	3522	3741	3472	3900	6068	3618	5985	5919	4545	3518	4140	3499	3176	4626	5813	5445	4759	5861	2957	6527	5762	3857	5097	3946	3598	4106	3233	4830	3427	5136	5064	4850	5701	5691	5552	4764	3587	3985	5127	6367	6105	3939	3763	4533	4502	4802	4205	4796	5994	7894	2861	3250	3907	4630	3665	4445	4856	3894	4006	4846	4195	5265	5646	4569	4079	3876	4079	5489	5628	5239	4196	5300	5834	9209	7592	13372	13007	8665	7296	0	8900	9699	9540	5756	4232	5840	6041	5262	5380	4591	6470	6576	6000	4763	6608	5967	3907	5681	5471	7321	4531	5100	7334	5728	3885	5175	5194	4509	3237	5735	4112	5095	5296	3079	5786	4769	6040	4755	4642	5164	4139	4938	6725	6339	5067	4574	4681	4922	6685	9466	7541	4334	4270	6421	5985	6151	3255	4692	5706	5801	10793	5323	6537	6893	5511	4782	6302	6966
3521	4560	3851	3354	3133	3620	3790	3980	3507	3897	3100	3987	3003	3885	3545	3815	3276	3248	4339	2910	5024	4056	3368	4585	5178	3163	3503	3246	4133	5832	3680	4549	3481	3380	3595	3117	3489	3256	3593	3469	3802	3844	4054	5156	3234	4552	3411	3139	3851	3651	3939	4042	3358	3992	4571	3794	4145	4250	2961	3007	2606	4235	3422	5028	3279	3079	4130	2839	3425	4374	4200	3307	3856	4551	3151	4382	3752	3802	3459	3217	3496	2880	4624	3740	4047	2698	4577	5346	3400	3623	3872	4226	5558	3202	5086	4909	4696	4028	3892	4134	4699	4506	3941	3800	3677	3394	6939	3251	4801	3516	3425	4468	3694	3510	2736	3639	3492	3905	3262	3650	3650	3411	3387	4888	2978	4248	3622	4203	4021	4553	4206	6631	4648	4723	3408	4155	3282	4829	3878	4195	3953	2984	3907	3144	4238	3950	3494	3897	3034	5654	3026	4637	4025	3940	4021	4152	6076	3733	6164	5974	4852	4325	4177	3913	3381	5039	6007	5511	5526	5973	3477	7086	5792	3927	5979	4442	3633	4200	3307	5018	3516	5153	5114	5227	6198	5708	6387	5112	3626	4113	5547	7104	6517	4757	3776	5426	4509	5948	5407	4918	6174	9077	3631	3275	4144	4977	3720	4799	4980	5531	4908	4928	4277	5318	5741	5734	4295	4391	4228	5566	5855	5310	5870	6382	8101	9504	9635	0	13349	9102	8803	0	9700	10376	9864	6244	4662	6232	8385	6287	6267	4610	6477	7152	6341	5619	6685	6068	4416	6639	6207	8636	4552	5941	7436	6060	4490	6280	5732	4910	5597	5893	4133	5982	6889	3397	6649	5252	6125	5636	4744	5597	4212	5438	6797	6629	5565	5242	4778	5289	6770	9729	8497	4394	4408	6615	6109	7128	3409	4985	5796	5912	11604	5523	7239	6896	5822	6290	6463	8002
3987	4671	3979	3742	3546	3806	4008	3987	3564	3990	3172	4080	3115	3904	4016	3993	3357	3294	4609	3075	5031	4067	3984	4723	5442	3900	4037	3419	4258	5833	3739	4559	3556	3900	3720	3158	3513	3401	4003	3593	3951	4129	4429	5201	3604	4573	3462	3236	4070	3785	4015	4129	3398	4053	4771	3894	4229	4454	3160	3241	2608	4404	3714	5151	3564	3133	4456	3077	3781	4580	4202	4287	4673	4903	3306	4537	3894	3942	3674	3288	3597	3098	4783	3977	5318	3094	4699	5532	3766	3676	3947	4318	5829	3281	5435	5034	4812	4375	4393	4274	4915	4658	4204	3859	3879	3546	7331	3263	4916	3781	3512	4494	3920	3691	2821	3641	3586	4406	3462	3842	3665	4264	4440	4897	3255	4644	3910	4292	4108	4941	4229	6821	4671	4750	3743	4389	3471	4998	3929	4283	4242	3100	4022	4549	4819	4030	3513	5051	3133	5750	3042	4817	4181	4512	4435	4202	6077	3737	6198	6035	5056	4418	4370	4177	4782	5355	6353	5668	5861	6115	3503	7186	6048	4279	5991	4640	4276	4631	3759	5853	3991	5326	5523	5431	6631	6099	6927	5448	3874	4185	5871	7123	7154	5305	4738	6735	5400	6155	5829	5084	7456	9385	3795	3344	4705	6434	3743	5512	5007	5762	5173	5021	5310	5446	5796	5809	4380	4503	4332	5597	6141	5387	6078	7298	8648	10313	9875	0	0	9999	14153	0	11067	10901	10299	6762	5658	6863	9661	6889	6294	5098	6628	8520	8211	5662	6897	7751	4914	7100	6730	8961	8815	6026	8281	6834	4885	6333	6107	5282	6113	6986	4282	6897	7471	3616	6872	5423	6394	6960	4816	5854	4577	6060	6932	7000	6823	5514	4781	7030	7154	10453	10300	4753	5039	7049	6518	7369	4597	5073	6322	6106	11925	6132	8809	6918	5859	7332	6756	9547
4301	4809	4705	3755	3644	3877	4140	4054	3662	4139	3482	4082	3424	3905	4052	4447	3419	3588	5505	3598	5057	4166	4026	4771	5589	4039	4519	3482	4435	5892	3781	4651	3762	4122	3769	3416	4337	3508	4031	3925	3971	4154	4841	5268	3656	5341	3855	3264	4240	4404	4171	4431	3458	4059	4956	4310	4911	4563	3436	3265	2755	4454	4313	5200	3634	3400	4628	3106	3999	4661	4501	4304	4907	5331	3505	4823	4004	4369	3911	3676	3692	3162	5348	4457	5575	3233	4806	5720	4508	3932	4156	4537	5872	3282	5566	5368	4821	4525	4518	4292	5165	4698	4405	4117	4367	3907	7531	3305	5569	4097	3598	4703	4412	3877	3477	3672	3609	4679	4002	4038	3884	4276	4519	5095	3494	4979	4320	4405	4801	5121	4326	7078	4966	4868	3902	4405	3622	5260	4167	4574	4393	3803	4134	4626	4939	4061	3537	5136	3428	6078	3878	5001	4245	5024	4904	4720	6166	4557	6282	6236	5212	4920	4708	4249	5240	5590	6775	5784	6251	6515	4375	7319	6079	4673	6215	4838	4392	4682	3776	6102	4023	5453	5954	5596	7194	6134	6968	6209	4208	4397	6334	7263	7210	5356	4889	6860	5819	6223	5870	5555	7934	9850	3894	3614	4994	6704	3928	6952	5026	5936	5341	6753	5696	5697	5996	6944	4557	4552	4444	6273	6404	5540	6565	7670	9266	10635	10562	0	0	11741	0	0	12262	13788	10618	7974	7387	7142	9766	7161	6444	5397	6681	9365	8741	6479	7003	7805	5023	7149	6845	9280	8920	6575	8351	7362	6416	6444	6137	5926	6321	7053	4312	7266	7572	4028	6899	6122	6653	8056	5081	5932	4824	7175	7079	7312	8810	5556	5134	7958	7284	10468	11570	5918	5268	7428	6673	7891	4838	6150	7857	6136	13005	6390	9380	8172	6267	7829	6783	10181
4497	4886	5142	3802	3854	3937	4270	4174	3855	4459	3487	4233	3665	4245	4460	4646	3596	3608	6046	3856	5142	4282	4424	4780	5653	4116	4536	4097	4564	6167	3820	4784	3804	4168	4282	3489	4552	3600	4115	4123	4392	4388	4993	5303	3681	5451	4026	3940	4254	4708	4186	4599	3728	4072	5226	4337	5170	4776	3558	3745	2997	4516	4578	5582	3642	3401	4723	3167	4362	4695	4570	4458	5138	5858	3649	5017	4944	4493	4838	3691	3739	3177	6600	4819	5748	3790	4891	5953	4586	4192	4251	4969	6554	3513	5614	6126	4876	4577	4529	4424	5263	4881	4582	4141	5258	3912	7720	3353	5597	4123	3807	4786	4550	4060	3867	4040	3617	4898	4460	4712	4018	4415	4543	5129	3714	5097	4380	4654	4932	5608	4503	7155	5023	4882	4017	4522	3638	5290	4595	4777	4460	3849	4365	4667	4972	4175	3592	5152	3433	6163	4294	5087	4492	5148	5209	5036	6276	4905	6643	6364	5676	5121	4725	4324	5462	6603	6941	5955	6386	6832	4654	7501	6101	4885	6484	5125	5427	4870	4694	6274	4289	5840	6074	6300	7544	6443	6993	6539	4293	4626	6574	8850	7573	5573	5094	6927	6703	6662	6983	6468	8272	10609	4529	4037	5087	6715	4033	7420	6112	6021	5675	6856	5749	5925	7283	7505	4575	5309	4447	6326	7835	6573	6673	8327	10123	11812	10567	0	0	12331	0	0	13036	0	11812	8399	9328	7439	14123	7736	9799	5844	9773	9703	8886	6634	7520	9015	5114	7818	7227	9383	9581	6976	8584	8036	6605	6510	6373	6390	6624	7339	6009	8270	7743	4614	7319	6820	6767	8298	5160	6975	5139	7440	7092	7463	8841	5864	5518	9376	7623	11030	11583	6460	5929	7648	7536	7978	5453	6850	7858	7452	13030	7605	10441	10193	6383	8920	6965	11105
