Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
2251	2573	2612	2719	1688	2989	2631	2606	1982	1961	3203	4045	1933	2732	2077	2104	2067	1853	2192	1971	1835	1690	1849	3500	1821	2215	1698	2111	2081	2070	2564	2210	2956	3136	2447	2647	1838	2114	1703	1821	2331	2582	2184	2100	2484	2637	2320	1695	1688	1687	2363	1840	1848	2214	1819	1832	1819	2451	2116	2103	2340	2091	3141	1698	2095	2196	2070	2959	1687	2374	2997	2868	1809	2638	3108	2642	2112	2852	1703	2891	2113	3205	2343	1686	2240	2196	2103	2889	2219	2092	2459	2882	3175	1952	3152	2184	1954	2891	1942	2988	2443	2996	3480	1948	3767	2224	3225	1702	2821	2221	2093	1703	3167	2732	2497	2621	2230	2953	2317	1933	1971	2468	3147	2237	2349	1827	1825	2972	1810	2324	2507	2063	2953	2213	2236	2250	2488	2071	2113	3437	1698	2236	3337	4083	2353	1708	2978	2613	1835	2114	2619	2251	2077	2233	2902	4082	2207	3345	3035	4074	2987	2241	1814	1849	2105	3898	1967	1848	2324	1815	2349	1844	2987	1815	1960	2749	2228	3242	2452	1709	2379	1712	1933	2113	2247	2086	2351	1705	1937	1701	1811	1708	2352	2102	2109	2245	1697	2099	2450	2215	2648	2627	2637	2236	2373	2213	2217	1853	1949	1698	2071	1704	2089	2094	1958	2317	1839	1698	2185	2820	2455	2992	2228	1968	4442	2242	2059	2191	2823	2849	3085	1952	1685	2325	2618	1969	2235	3522	2312	1685	2565	3084	4069	1973	2982	2477	3283	2489	6228	2605	2329	1938	1940	3413	2455	2063	3146	2479	2509	4460	2351	3434	3039	4298	3386	2480	3717	5221	4302	3292	2773	4024	3489	1834	2072	8980	4556	4737	4036	1709	1702	2333	4598	3008	2486	3843	3234	2634	3162	3435	2780	3648	2860	3802	2227	1845	3550	2889	1690	1935
2373	2692	2618	4134	2211	3547	2695	4182	2208	3665	3235	4825	2613	3787	2357	2759	2369	3986	2518	1978	2360	1970	2233	3566	2466	2220	3723	2385	2475	2332	3085	2241	3330	3232	2706	2839	2213	3233	1982	2753	2470	3020	2310	3249	2843	2739	2860	2369	2111	2107	3294	2114	2195	2589	2625	2073	1973	2629	2625	2698	3845	4578	5086	1816	2242	3233	2212	2991	2601	2988	3921	5726	2715	2851	3517	3389	3119	2950	2252	4447	2338	3822	2976	3114	2447	3465	2212	2947	3365	2485	2485	4383	3225	2222	3845	2753	2771	4298	4315	3171	3101	4127	4000	8483	5558	3024	3330	2240	3219	4105	2756	2351	5074	3941	4133	2631	2512	3109	2365	2857	3031	2968	3281	2703	2834	2513	2877	3399	2852	2720	2912	2112	3617	2573	2359	2719	3146	2590	2228	3585	2952	3084	3403	4319	2899	2223	3436	2831	2218	2587	3556	2587	2369	2346	2997	4105	2471	3628	3152	4395	3103	4200	1978	2615	2858	4655	2106	2367	2437	2444	2469	2246	3546	1942	1972	2862	2345	3537	2736	1822	2762	2104	2186	2954	2383	2771	2834	1706	2331	2347	2770	2386	2464	2236	2477	2487	2195	2335	3358	2502	3104	2740	2863	2324	2904	2246	2459	2099	1977	2471	2112	1819	2596	2747	3275	2826	2203	2568	2311	2976	2648	3585	2763	2618	4820	2461	2357	3176	3116	3097	4753	2498	1694	2616	3341	2243	2839	4515	2491	2193	3372	3291	5039	2501	3234	2713	3374	2979	6652	2856	2517	3562	2370	3595	4628	2975	4029	2746	3080	5239	3156	3894	3971	5293	5211	4292	4080	5906	6451	5527	5230	10184	0	3373	3799	12653	5326	6802	8442	3253	1985	6120	5589	3074	3845	3941	3351	2954	3354	4235	3126	4180	3115	4074	3014	2074	4891	4289	1987	3375
2480	2769	3409	5401	3304	3633	2962	4241	2338	4195	3626	4952	2861	4828	2696	3792	2842	4759	3017	2874	3601	2630	2567	3599	3081	2379	3872	2515	2848	2362	3373	2467	3727	3677	3356	3025	2626	3289	2463	2992	2504	3214	3210	3821	3202	3607	2883	2750	3672	2355	3938	2210	2344	2618	3426	2646	2627	3388	3099	2998	4722	5182	5507	1934	2474	4329	2567	3392	2719	3115	4007	5935	3523	3175	3596	3467	3264	4560	2607	5270	2490	4009	3887	3461	2842	3585	4304	3458	3997	4011	3160	4752	3290	3551	4322	3260	2859	5274	4540	3735	3291	6205	5077	8581	5764	3692	5470	2901	3246	4534	2773	2903	5615	4191	7101	2865	2950	3273	2581	3656	3153	3078	3857	2723	3038	3099	3215	3407	2967	2739	2979	2252	4336	2782	2470	2889	3607	2753	2332	3640	3222	3496	3486	4365	3514	3428	3539	3219	2440	5226	4279	3221	2648	2443	3490	4114	2614	3762	3625	4770	3535	6028	2697	3209	3460	6369	2569	2603	2578	2477	2639	3754	4122	1987	2733	3848	3393	4042	3368	3094	2830	2117	2197	3093	2610	3242	3260	2511	3238	3117	3026	2704	2503	2322	3044	2877	2203	3042	3633	3144	3111	2828	3087	2443	3079	2353	2623	2437	2377	2639	2443	2584	3240	2833	3389	2842	2774	2701	2510	3660	2724	3807	2912	2691	5539	4677	2482	3236	3267	3226	5101	2692	3234	2857	3804	3095	2909	4708	3016	2614	4368	3502	5349	3997	3239	4331	3787	5796	6900	3515	3031	3679	3008	3788	4677	3041	5598	3351	4711	5371	3614	4878	5482	5790	6684	5351	7986	7431	7440	5580	5707	0	0	3470	5950	14355	11494	7831	12744	3411	3074	7400	6268	3655	4021	4243	3662	3121	4239	5223	5316	4395	3378	4261	3342	2876	5970	5135	3351	4161
3253	3978	4297	5488	3337	3676	4668	4381	3341	5271	3908	5020	3205	5613	3748	4810	3117	5013	3086	2962	3669	3533	3413	3755	3123	3725	4196	2716	3476	3002	3484	2641	4104	4081	3663	3604	2701	3300	2612	3015	2823	3297	3373	4257	3377	3805	2982	3613	4004	2578	4521	2240	3522	2693	3792	3078	2978	4156	3484	4453	5774	5536	5811	1979	2631	5163	2643	4212	3550	3914	4487	6282	3543	4490	4079	3938	3521	4662	3258	5846	4868	4643	5329	4500	3102	4292	4810	5229	5288	4267	3457	4850	3351	3686	4722	3404	3679	5992	5995	5454	3462	6454	5404	8851	7049	5185	6094	6668	4186	4871	3376	3357	6622	4598	7525	3510	3660	3408	2861	4070	3284	3121	5041	3020	3335	3142	4154	3597	3739	3216	3382	2958	4774	3087	3118	2968	4186	2966	3129	3659	3625	3744	3849	4515	3736	4047	4576	3245	2453	5288	4532	3486	4078	2564	4416	4251	3535	4034	3780	4926	4057	6124	3297	3734	3608	7147	3108	3203	2609	2638	2711	4853	4267	2216	2977	4560	3634	4695	3558	3469	2955	2208	2313	3108	2828	3749	3534	2621	3332	3771	3169	2902	2718	2326	3146	2911	2586	3220	3871	3267	3460	3479	3287	3109	3087	2779	3524	2579	2494	3146	2465	2702	3646	3009	3652	3214	2950	2885	2743	3906	2780	4380	3820	3490	6648	4854	2820	3410	3501	3239	5258	3205	4828	3473	3948	3153	2992	4718	3793	3879	4656	5113	7079	4196	3662	4493	3804	6759	7449	3542	3782	5425	6436	3822	5039	3486	6202	4634	5088	5825	4009	5298	5552	6330	7094	7459	8922	7541	8113	6117	6133	0	0	4906	7160	0	0	9258	13085	9099	3611	8378	7769	3691	6884	5410	4250	3430	5127	5330	5474	4589	4657	5404	4545	3022	7158	6382	5147	4208
4002	4185	4668	6310	3636	4691	6412	4936	4518	5926	4039	5556	4042	5635	3914	4867	3490	5078	3863	3073	4040	3972	3415	4044	4132	3802	4279	3607	3509	3108	4032	2730	4396	4284	3921	4077	3294	4028	2628	3499	2893	3501	4147	4790	4330	4003	3552	4025	4397	3089	4614	3134	3547	3135	3814	3340	3485	4616	3758	4547	5808	5794	6048	2859	3848	6812	2728	4366	3636	4112	5145	6666	5071	5069	4297	5725	3726	4713	3798	5894	5496	4826	5931	4831	3908	5916	5130	6442	5330	4769	3513	7821	3418	4378	5028	3500	3911	6387	6232	5860	4748	6743	6281	8953	8056	6783	8111	6837	4658	5545	4209	4456	6919	5437	8277	3940	4517	4492	3158	5793	3524	3346	5112	3363	3685	3255	4283	3814	3925	3481	3612	3498	4815	3112	3494	3162	4315	3015	4683	4067	3891	4128	4878	4520	4800	4326	4942	3637	2693	6116	4954	6388	5185	2970	4855	4700	4027	4035	3811	6395	4280	6451	3332	3805	3872	7335	4195	3361	3220	2741	3283	4934	4270	2501	3024	4715	4169	4998	4109	3484	3358	2310	2907	3649	2829	4005	3652	3176	4357	4338	3629	2995	2869	2591	3362	2958	2855	3730	4097	3744	3878	3775	3364	3473	3253	3038	3815	2650	3458	3374	3033	2759	3883	3426	3753	3283	3100	3119	2861	3939	2879	4414	4248	3515	6831	5300	2950	3434	3881	3588	5694	3541	4984	4127	4145	3235	4253	5298	3877	4594	4685	5153	7952	5054	5077	7918	4675	7776	8607	3733	4078	6296	6785	3969	5301	5184	6594	5040	5379	6279	4529	5431	5712	6537	7273	8012	9801	8595	8499	6372	7194	0	0	6104	8474	0	0	0	0	11456	5201	8687	8435	4574	7378	7063	4499	4055	8224	6486	6110	5905	5419	5687	4621	3104	7575	6509	5749	5494
4406	4881	5484	7131	4370	5817	7367	5161	4553	7096	4127	5793	4947	7228	4382	6651	3496	5858	3879	3491	4164	4979	4572	4083	4328	4165	4571	3682	3531	3365	4533	2745	4442	4483	4246	4142	3307	4081	2905	4833	3376	3908	4564	4946	4448	5079	3565	4842	4712	4384	4752	3499	3776	3138	3986	3361	3621	4817	3910	4799	5994	5851	6174	3752	4131	8020	3028	4403	3641	4495	5336	6701	5724	5309	5271	5834	4283	5078	3898	5897	7235	5677	6349	5540	6957	6185	5745	7961	6297	5073	4006	7959	4036	4713	5716	4061	4083	6531	6248	5870	4940	8084	6352	9298	8242	8142	10535	6946	5414	6602	5138	4531	6976	5676	9634	4035	5582	4843	3850	5829	6588	4030	7136	4157	5912	3281	4451	4455	4053	3529	4532	3657	6247	3360	3841	3618	4354	3276	5865	4765	5651	4394	5405	5921	5302	4804	5698	3647	3006	6331	5201	6928	7249	3550	5001	5195	4289	4194	3862	6644	4671	6776	3393	5649	4429	7464	4704	3378	3358	2992	3300	5437	4720	2774	3037	5368	4204	5099	4542	3623	3916	2586	3007	4148	3458	4203	4029	3350	4561	4544	3920	3558	2891	2946	3746	2969	2885	3738	4199	3770	3931	3793	3591	3890	4109	3721	3865	2880	3503	3648	3212	3005	3997	3484	4554	3995	3349	3658	3252	4628	3484	4491	4984	3610	6994	6516	3002	3503	4439	3596	5919	4325	5531	4629	4307	3500	4333	5701	5458	5472	5204	7246	8147	5296	6484	8513	5287	8340	9127	5230	5101	6327	6826	4786	5589	5509	6873	5591	6263	8349	6408	6492	6056	6831	7544	8651	11601	10984	8573	8288	7293	0	0	6649	0	0	0	0	0	13587	5440	9060	9820	5009	7503	7109	4895	4153	9463	8286	6188	6653	5436	6340	4817	3673	9534	7088	6928	7000
4996	5520	5601	8013	4459	6079	9333	5426	5505	7596	4377	5832	5310	7965	5840	6757	3892	7791	3919	3799	4449	5691	4844	4429	4542	4209	5400	3695	4250	3509	4578	2912	5305	4611	4341	4408	3549	4885	3433	5320	3726	4001	4873	4996	4680	5188	3909	5095	4727	4491	5185	4046	4182	3281	3996	3504	3896	5181	4555	4926	6695	5996	6635	4397	4159	8306	3112	4683	3905	4852	5512	7436	5962	5783	5278	6066	6218	5560	4383	6087	7312	5931	7219	5799	7858	6465	6313	8147	6495	5321	5261	8067	4849	5107	5828	4204	4377	8602	7168	6708	5490	9835	6355	10965	8306	9114	10902	7927	5602	6686	6129	5411	7509	5776	9966	4380	6538	5320	4180	6477	6859	4138	7331	4206	5915	3461	4548	4754	4563	4298	4646	4875	6273	4470	4488	3749	6293	4059	5941	4814	5907	4760	5598	6421	6292	5196	6414	3719	3219	6377	5429	7124	7420	4612	5015	5538	4468	4449	4225	7327	5513	6883	4271	6235	4588	7607	5477	3526	3422	3212	4286	6179	5036	3141	3419	5665	4404	6206	4788	3727	3988	2635	3011	4253	3524	4460	4247	3414	4636	4646	4278	3743	2948	3302	3873	3044	3347	3769	4465	4626	4137	4015	4240	4465	4160	4014	3942	3106	3627	4413	3890	3086	4111	3896	5719	4001	3760	4438	3382	5147	3904	4695	5558	4228	7329	6572	3281	3981	5113	4458	6036	4740	5917	4769	4371	3692	4337	5786	6235	5510	5334	9797	9453	7365	6555	8570	5342	8945	9138	5257	5796	7123	7319	4874	6899	5694	7052	6165	7398	8886	6684	6954	6996	10997	8146	11088	12347	11701	9576	8811	8717	0	0	7851	0	0	0	0	0	0	5797	10080	9953	5942	7920	7497	6303	4354	11667	8597	6591	7010	6003	6803	5346	4212	9731	7268	8315	7968
6183	5679	5952	8252	4722	9309	10993	6250	5618	8081	4697	5958	5785	8005	6633	7189	4427	8782	4316	5161	4840	6025	4928	4514	4563	5015	5928	3915	4524	4427	5310	3146	5669	4846	4373	4649	4405	5080	3466	5963	4306	4083	5541	5112	5031	5238	4192	5242	5349	4656	5320	5795	4227	3499	4598	4257	4204	6314	4565	5235	6778	6021	6786	4409	4291	8852	3244	6216	4098	5057	5513	7522	6123	5966	5736	6259	6355	6411	4568	6449	7474	6017	7353	6317	8480	6665	6641	9267	8404	6175	5954	8117	5087	5295	6210	4432	4919	9014	7218	6922	5493	10120	6531	11787	8465	9696	11210	8116	6319	7335	6736	5872	8206	6617	11114	4850	7272	5607	6384	6994	6912	4408	7699	4893	6276	3592	5195	5446	4586	4301	4808	5416	6509	4528	4498	4855	6649	4622	6112	4882	6826	5277	5845	6997	6624	6138	6695	4056	3563	6547	6127	7693	7838	5144	5220	5574	4709	4466	4268	8028	5698	6908	6517	7332	5449	7610	5738	3642	4588	4152	4776	6984	5050	3987	3462	5716	4595	6607	4850	4189	4159	2649	3239	4256	3868	4723	4408	3544	5273	4792	4303	4703	3085	3561	4137	3478	3383	4186	4499	4949	4277	4197	4284	4522	4206	4149	4023	3422	3842	4424	3972	3401	4387	4276	6025	4164	3866	4681	3624	5269	3950	4884	6701	4527	7455	7538	3853	4247	5249	5386	6846	5182	6216	5897	4835	4109	4629	6728	6903	6319	5485	10124	10522	7516	7371	8698	6465	9799	9913	5362	7640	8624	7857	5529	7079	6519	8161	6972	8218	9128	7330	7031	8471	11737	8193	13227	13005	12038	11218	9231	8860	0	0	8025	0	0	0	0	0	0	6017	10580	10160	6558	8237	8147	7862	6150	0	9828	7467	7487	6038	6813	6021	4503	9937	9073	9552	8523
6689	6238	5982	8341	6305	9575	12883	6859	6198	9162	5214	6228	6027	8662	6827	7315	5198	8812	4667	5991	4968	6315	5040	5082	5093	5216	6453	4849	4757	5040	5509	4052	5804	4975	4780	4936	5181	5337	3491	5979	4790	5197	5924	5242	5279	5367	5977	5366	5470	4685	5535	5951	4763	4099	6152	4872	5229	6560	5849	5366	6824	6431	7141	5515	4833	9228	4328	6865	4113	5733	5669	7905	6209	6285	6383	6533	7096	6884	5978	6563	7729	6405	8275	7269	8498	6853	6645	9705	8790	7053	5971	8161	5608	5377	6609	4647	5163	9055	7227	7594	5976	10123	6959	11798	9134	9768	11221	8280	6390	8281	6948	6123	8271	6797	11461	5056	7835	6167	7964	7197	6923	4517	7751	4939	6355	3728	6239	5617	5169	5257	5699	5819	6661	4930	5268	4937	6807	4826	7021	5150	7353	5305	5959	8174	7094	6296	8603	4167	4011	7044	6569	7772	8378	5859	5879	6279	4743	5940	4284	8468	5710	7510	7153	7661	5719	8224	5766	3681	5111	4534	5086	7016	5064	4006	3631	6393	4968	6688	4913	4689	4530	2757	3246	4381	4108	5128	4429	4207	5474	5908	4500	4875	3422	5338	4335	3597	3522	4189	4836	4952	4711	4430	4548	4772	4235	4180	4267	3809	4181	4781	4185	3556	4482	4830	6299	4939	3884	4767	3914	6000	4047	5252	6919	4548	8177	7772	3952	4449	5613	6243	7075	5358	6600	6373	5739	4818	4690	7500	7132	6486	5861	10297	12087	8088	7780	8704	7186	9947	9988	5942	8362	10802	8389	6899	8369	7173	8217	8418	8908	9537	7667	9395	8829	12380	8782	0	13346	12402	12131	9604	10840	0	0	9701	0	0	0	0	0	0	6532	12842	10631	7731	8744	9086	8051	6520	0	9958	8020	7723	6054	7033	6175	4964	9999	9102	9659	8952
6804	6724	6854	8682	8040	9604	14254	7126	6361	10037	5224	8159	6571	8740	6922	7725	6601	9015	4993	5994	5080	6378	5162	5093	5277	5676	6863	5767	5143	5597	6010	4427	6284	5131	4897	7031	5584	6273	4356	6805	5229	5263	6089	5326	5290	5419	5987	5522	5521	4833	6262	6010	4967	4456	6492	5395	5751	6601	5947	7556	8205	6849	7735	5918	5479	9350	4434	7051	4257	6877	6024	7922	6625	6796	6581	6649	7374	6981	6562	6903	8040	6792	8681	7379	8727	7523	6906	9888	9138	7470	6053	8172	6306	5889	7096	5864	6186	10395	7269	8843	6132	11159	7380	0	9501	9878	11374	10581	6654	8869	10544	6526	8999	7291	11778	5884	8970	6168	8059	7657	7755	6050	8319	5379	6520	3884	6906	5707	5424	5833	5727	6648	7249	5225	5957	5061	7249	4909	7138	5713	8296	5553	7440	9848	7134	6420	8727	5134	4191	7214	7012	8431	8686	6842	6886	6618	5175	6434	4562	8562	5784	7936	7167	8321	6003	8847	5991	5093	5545	4642	5087	7160	5073	4273	4080	6499	5304	6779	5657	5066	4744	3028	3609	5217	5110	6178	4538	4391	6176	6056	4997	4917	3815	5459	4365	3990	3739	4195	4845	4998	4813	4613	4572	4775	4582	4209	4766	3844	4545	4787	4252	3636	5042	4962	6301	4968	5105	5054	3921	6330	4266	5425	7242	4751	8311	7845	4375	5123	5721	6601	8822	5442	6718	7141	6073	5128	4775	8643	7667	6919	6161	10679	12567	8470	8130	9463	8642	10393	10608	6307	8543	11748	9013	7466	8580	7864	8575	9772	9219	9654	9943	9430	9157	12479	12324	0	0	0	12472	9918	11281	0	0	13073	0	0	0	0	0	0	6623	12984	11131	8604	9349	9200	8255	7642	0	9989	8524	7829	6209	7505	6728	5138	10222	10249	10217	9043
