Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
2759	3537	1706	3143	1702	3399	2370	2211	2316	1841	2981	2442	2344	2489	1691	1821	2360	2576	2093	1955	2331	2445	2077	2310	2074	1956	2235	1703	2437	2824	1703	3201	2507	2184	2728	2842	2189	2378	1812	1845	1934	1811	2730	1829	1686	1709	1821	2347	1813	2626	1708	2086	1850	2068	2201	2082	1833	2619	1694	2355	1695	1829	2212	2090	1975	3101	1825	1839	2565	2437	2601	2220	2738	2357	2619	2822	1819	2090	2064	1699	2077	2199	1843	1689	2217	2449	1975	1685	2454	1853	1973	3102	1980	2194	2597	1987	2638	2250	2072	2383	2213	2719	1941	3372	2252	2697	2201	1812	2600	1822	2107	2061	2203	1702	1688	1974	1834	1699	1822	2577	2464	1839	2451	1708	1686	1959	2186	1702	2245	1698	1808	2342	1981	1843	2510	2113	1959	2517	2077	2241	2438	2194	2239	2464	1831	1818	2644	2335	2214	1707	2947	2469	1832	2222	1703	1942	1976	1814	2464	1852	2441	2073	2063	1691	2355	2191	2322	1833	1699	1980	1980	2323	1983	1947	1959	2091	1819	2067	2102	1970	2504	2636	1835	1972	1941	1692	2365	3040	1831	1956	1825	2215	2383	2693	1943	3255	2220	1708	1846	2210	2502	1976	2350	1833	2241	2590	1712	2246	1701	2247	1817	2439	2385	2120	2378	2239	2694	1955	3147	1825	2108	1700	1957	2470	1812	2079	2607	2190	1933	2515	1832	1690	2625	2386	2342	2566	1685	2703	3489	3119	2627	1695	1978	2118	2240	2587	2223	2064	2351	3526	2638	2647	2456	1712	2621	4024	1701	1964	1963	3733	1689	3152	2336	1699	1977	1687	3261	1953	1840	2109	2502	3080	2884	2505	2340	2970	2494	1686	1853	1964	2096	2218	3115	3003	3155	3662	2197	2629	2352	1939	3726	2747	3330	2762	2100	2878	1692	3127	3551	2196
3632	3544	3259	3758	1712	3479	3078	2253	2573	2104	3149	2774	2581	2638	1819	1961	2996	2593	2338	2067	3342	2493	2318	4057	2857	2620	2466	1967	3743	2866	1983	3436	3353	3995	2965	2898	2352	2584	2591	2820	1982	1970	2734	1847	1820	1956	2379	2702	2574	2632	2208	2912	2968	2904	2218	2465	2335	2974	2120	2845	2199	2386	2253	3202	2588	3477	1956	1968	2620	2511	2629	2573	2821	2645	3489	3004	2118	3407	2967	2109	2343	2321	1987	2097	2456	2508	2072	1837	2625	2487	3306	3208	2863	2375	3245	2209	2896	2372	2353	3008	3740	3164	2993	3504	2568	2781	2328	3208	2601	2202	2198	2085	2313	2230	2100	2197	2098	1825	2448	2721	2466	1843	2588	2220	2377	2231	2323	1703	2249	1985	1836	2958	1987	2103	2619	2193	2214	3116	2702	3006	2695	2197	2602	2627	1934	2074	3782	2336	2218	2117	3073	2765	2310	2225	2439	2095	2203	1938	2729	1952	2820	2085	2082	1973	2379	2340	2495	1973	1834	2249	2235	2490	2482	2108	2324	3036	2498	2191	2105	2498	2627	2956	1954	2237	2709	1851	2582	3399	1965	2489	2079	2222	2583	2724	2067	3287	2470	2353	2222	2217	3399	2619	2439	2508	2584	3080	2244	2603	1833	2492	1837	2444	2441	2328	2463	2729	3469	2091	3489	2836	2439	1823	2196	2487	2451	2118	3472	3043	2496	3547	2339	1816	2990	2512	2645	3721	2248	3119	3687	3813	2841	3216	3132	2618	3213	2887	2466	2193	3202	3530	3098	3130	2763	2633	3470	4249	2644	2186	2996	3760	1935	3377	2585	4119	2469	2076	3364	2695	3610	3170	3025	3461	3042	2837	2626	3169	3215	2379	2113	2907	2373	2233	3133	3024	3215	4428	2842	2762	3414	2109	5036	3266	3404	3091	2195	3285	1839	3362	4293	2580
4517	6024	4283	3807	2098	3689	3683	3344	2950	2707	3374	3124	2730	2777	1960	2569	3154	2760	3155	3225	3505	2745	2730	4112	2976	3384	2507	3792	4541	3209	2343	3623	3544	4006	3296	2914	3173	2832	3240	2842	2089	2357	2766	2249	1829	1961	2506	3137	3391	3161	2851	3488	3244	3350	3114	2751	2469	3006	2445	3499	2855	2637	3374	3980	2961	3664	2382	2099	2854	2630	2837	2607	3302	3589	3773	3467	2609	4529	3001	2375	2346	2566	3717	2751	3591	3803	2443	2107	2863	3171	3612	3817	3100	2972	3250	3460	2976	2385	3610	3171	4643	3723	3024	3797	2587	3652	2377	3418	2739	2242	2719	2225	2506	2457	2339	2359	2983	2103	2572	2842	3295	2570	2715	2474	2573	2480	2632	1949	2730	2200	1963	3863	2574	2206	2724	2706	2312	3551	2898	3100	2781	2833	2716	2833	1938	2579	4326	2340	2596	2315	3090	2862	2830	2778	2887	2754	2330	2087	3035	1958	2828	2107	2234	2062	2487	2450	2579	2444	2072	2353	2489	2967	2875	2214	2846	3357	2695	2647	2321	2589	2639	3489	2112	2782	2832	2587	2868	3424	2570	2491	2497	2379	2649	3085	2590	3412	2565	2482	2882	2368	3486	2882	2463	2511	3105	3116	2247	2848	2081	2998	3227	2575	3001	2610	2507	2849	3497	2379	3682	3591	2766	1937	2738	2719	3014	3244	3797	3081	2511	3720	3100	1956	3507	3084	3231	4369	3644	3789	4625	3944	2869	4058	3530	3399	3423	3236	3292	2230	3332	3637	3401	3674	3410	3414	4030	4893	2837	2988	3590	3909	2368	3524	2697	4759	2642	2496	3527	3791	3635	4068	3083	3664	3461	2912	2700	3354	3521	2649	2703	4640	2755	2235	3294	3863	3637	4450	2881	2832	3458	2453	5106	4014	4064	3525	2368	3731	1961	3465	5661	3594
4942	6138	5711	5956	2338	3889	4249	4437	3006	3042	3778	3613	2985	3609	2478	2596	3244	3131	3488	3587	5107	3111	3151	4173	3663	4059	3776	4712	4683	3273	2346	4241	4355	4235	3979	3663	3667	2980	3927	2850	2699	2992	2851	2339	2315	3279	2633	3251	3905	3351	3135	3660	3282	3556	3813	2851	2495	3500	2617	3845	3109	2876	3394	4060	3512	3676	2462	2908	3223	2705	3516	2956	3420	4258	3890	3935	3001	5321	3275	2442	2902	2696	3792	3364	4253	3862	3748	2851	2871	4069	3624	4025	3556	3382	4800	4619	3280	2627	3752	3209	4675	4225	3112	4074	3025	3665	2499	3529	2970	2250	2831	2228	2738	2643	2853	2504	3150	2197	2634	2970	3503	2581	3101	3011	2890	2773	2703	1963	2757	2340	1964	4332	2856	2218	2965	2734	2634	3666	3037	3115	2836	2863	3278	2876	1942	2608	4334	2344	3137	2450	3358	3304	2977	3041	3083	3261	2600	2459	3136	1975	2958	2349	2506	2075	2582	2625	2636	2593	2239	2376	2601	2990	3005	2236	2973	3627	2758	2820	2457	2753	2721	3504	2191	3078	3018	2819	3087	3426	2754	2493	2587	2713	2874	3161	2601	3613	2636	2770	3009	2760	3634	3418	2514	3091	3437	3285	3224	3151	2314	3139	3465	2597	3261	2719	2716	3410	4202	2441	3860	3798	2966	2370	2831	2727	3282	3589	4152	4127	2950	3762	3244	3109	4334	3630	3420	4880	3779	4387	4815	4196	4233	5112	3611	3413	3653	3362	4252	2568	3694	4941	3619	4905	4410	3995	4273	5069	2891	3214	4293	4286	2963	3628	2763	4880	3273	2907	3599	3934	3788	4131	3356	4786	3608	3891	2857	4065	4044	2735	3513	5464	3007	3910	3357	4172	3773	4628	2984	3393	3540	3393	5448	4109	4522	4172	2776	3737	2186	3811	6550	3942
5068	6242	5833	6797	2575	5312	4950	5522	3079	3339	3992	3793	3252	3686	3543	2751	3349	3347	3524	3717	5575	3500	3821	4250	5083	4794	3799	5424	4837	3276	2463	4901	4965	6153	4202	3861	4710	3561	4037	3093	3265	3000	3869	2577	2330	3783	2870	4016	4060	3417	3635	3731	3729	3720	3880	2861	2598	3534	2626	4723	3119	3257	3518	4234	3646	4203	4130	3088	3240	4877	3654	3086	3675	4507	4111	4073	3086	5371	3477	2643	3099	2957	3891	3602	5496	3987	4669	2972	3222	4209	4161	4109	3606	3745	5250	4922	3383	3380	3935	3332	5310	4295	3128	4641	3036	4120	2971	3558	3001	2336	3267	2493	2977	2703	2862	2950	3476	2716	2840	3036	3716	2729	3509	3512	2905	2887	2778	2612	2875	2775	2226	4338	2877	2223	3128	2856	2709	3676	3174	3150	3025	3084	3620	3290	2090	2728	4397	2825	3792	2634	3474	3352	2990	3294	3344	3462	3336	2578	3385	2471	3551	2441	2993	2343	2735	2864	2781	2596	2240	2511	3436	3213	3274	2320	2996	3745	3094	2847	2964	2760	3296	3671	2215	3201	3173	2832	3209	3474	2871	2776	3132	2754	3527	3292	2607	3735	3242	2903	3121	2961	3651	3513	2518	3210	3551	3426	3274	3587	2468	3565	4115	2626	3336	3816	2774	3470	4416	2854	4050	3803	3022	4289	2975	2829	3374	5579	4659	4265	3551	3949	3496	3112	4640	3919	4631	4886	4431	4586	5172	4445	4372	5582	5145	3603	4191	3457	4451	3413	3897	5054	4005	5137	4578	5107	4326	5161	3507	3388	4372	5314	3435	3736	3301	6122	3412	3130	3823	4279	4035	4462	3876	5101	3760	5523	3619	4082	4704	4023	3873	5793	3095	3939	3801	4354	3884	5278	3225	3802	3983	3405	5516	4900	5171	4448	2970	4498	3031	4450	6879	4382
5157	7418	7122	7195	2821	5322	5167	5727	3375	3561	4289	3912	3392	3728	3793	2833	3649	3395	4368	4433	5866	3503	3912	4452	5959	5102	4061	6056	5048	3278	2701	5021	5102	6278	4705	4807	4837	4005	4201	3230	3497	3137	4225	2715	2736	3860	3460	4204	4359	3489	3713	3887	3882	3884	4131	2887	3595	3688	3515	5046	3780	3597	3790	4629	3784	4378	4318	3338	4041	5681	4383	3204	3721	4531	4232	4333	3202	6693	3513	3136	3374	3474	4245	4102	5577	4254	4718	3120	3367	4414	4637	4276	3886	3904	6423	4981	3685	3676	4783	3814	6060	4325	3533	4667	3785	4334	3114	3953	3104	2890	3400	2706	3165	2722	3073	3139	3521	2756	2913	3151	4246	2855	3588	3550	2994	2910	2839	2702	3234	2868	2483	4424	3252	2340	3473	3117	2725	3877	3252	3171	3359	3333	4065	3500	2583	2908	4644	3074	3994	2752	3791	3527	3170	3355	3496	3479	3350	2764	3549	2496	3562	2981	3034	2346	2742	2909	3210	2837	2482	2975	3459	3258	3437	2482	3238	3780	3521	2981	3154	3030	3655	3674	2960	3777	3377	3872	3281	3821	3805	3462	3364	2832	3812	3554	2973	3858	3364	2975	3144	4150	3861	3679	2773	3612	3679	4427	3985	3615	2621	3592	4458	3032	3382	4130	3005	3537	5100	3295	4291	4120	3357	4966	3348	3267	3394	5617	5275	4311	3791	4136	3504	3242	4789	4207	5136	5171	5228	4645	5194	4449	4541	6202	5853	3938	4514	3674	4490	4139	3940	5342	5529	6498	5207	5402	5114	5446	3518	4034	4448	6629	3485	4812	3862	6537	4112	3224	4065	4414	4263	4643	4058	5346	3789	5621	3768	4715	5285	4380	4071	6807	3204	4257	3972	4441	4379	5644	3889	4044	5011	3786	5661	5169	5206	4825	3136	4842	3218	4707	7973	4492
5430	7999	8350	7706	2867	5854	5300	5996	3792	4141	4353	4886	3934	3812	3897	2889	3851	3663	4518	5525	6129	3506	4033	4665	6450	5650	4161	6133	5219	3778	2969	5128	5196	6417	5160	4921	4918	4225	4492	3559	3800	3210	4633	2837	3141	3893	4025	4242	4426	3722	3753	4246	3887	4326	4702	3984	4808	3722	3787	5268	4003	3629	3884	4826	3798	4500	5210	4176	4169	5854	4649	3626	4133	5175	4461	4367	3429	7061	3719	4354	3380	3723	4959	4386	5599	4306	5195	3339	3385	4556	4746	4984	4482	4008	6468	5014	4314	4189	5022	4401	6150	4338	4591	4792	5303	4442	3127	3973	3504	3278	3621	2772	3343	2752	3169	3225	3847	3146	3037	3279	4263	3168	3929	3556	3037	2982	3360	2825	3383	3074	2700	4512	3525	2572	3544	3225	2730	4018	3350	3421	3434	3465	4244	3653	2852	3158	4649	3108	4118	2761	3810	3554	3302	3412	3793	3513	4270	2778	3691	2505	3603	3001	3170	2475	3038	3121	3522	2999	2763	3139	3517	3345	3627	2576	3271	3881	4103	2984	3204	3125	3893	3679	3116	3884	3408	3879	3385	3978	3988	3971	3511	2897	4261	3599	3585	4204	3660	3605	3156	4243	3884	3916	2887	3672	3814	4722	4185	3776	2897	3596	4962	3297	3683	4172	3141	3646	5225	3659	4404	4142	3459	4997	3618	3366	3944	5620	5290	4918	4415	4370	4048	3365	5249	4227	5385	5229	5348	4847	5959	5689	4711	6941	6181	4170	4974	3884	5141	4176	4399	5389	6542	6568	5482	6325	5151	6769	3618	4075	4782	7128	3856	4971	4232	6968	5158	4335	4068	6196	4266	5060	4231	5755	3942	5705	4716	5160	5543	5087	4448	7192	3760	4754	4464	4692	4907	5964	4458	4464	5412	4037	6296	5590	5819	5494	3386	5032	4053	4808	7981	4514
6259	8603	8404	7776	3382	6827	5359	6044	3928	5479	4699	4904	4398	3979	4149	2898	4139	3768	4802	5809	6142	3797	4081	4725	6779	6790	4448	6459	6154	3874	3102	5378	5366	6894	6490	5380	5088	4408	5067	3664	4571	3475	4719	3286	4189	4103	4284	4265	4444	5231	4047	4261	4115	4542	4807	3995	5409	3784	3900	5591	4023	3786	3897	4980	3817	4772	5528	4288	4299	6048	4794	4158	4229	5205	4760	4489	3475	7392	3767	5451	4437	3793	5543	4704	6260	4465	5870	3876	3920	4635	4833	5041	4838	4922	6525	5905	4549	4739	5414	4572	6777	4485	4638	4903	5454	4569	3413	4339	3537	3625	3727	3249	3479	2947	3406	3586	3969	3205	3176	3385	4359	3234	3993	3758	3102	2999	3617	2884	3646	3138	2987	4557	3898	2649	3596	3352	3034	4425	3399	3490	3534	3466	4303	3675	2946	3409	4912	3334	4407	2848	3871	3593	3487	3426	3816	3690	4367	2959	3742	2708	4101	3368	3630	2483	3208	3282	3525	3025	2821	3165	3565	3496	3844	2908	3494	4032	4150	3251	3235	3416	3946	4416	3290	4273	3722	4211	3387	4102	4061	4005	3528	3332	4625	3717	3673	4236	3672	3716	3239	4257	4150	3925	3038	3742	4121	4840	5270	3790	3079	3690	5090	3999	4150	4396	3177	3715	5455	3910	4425	4306	3614	5090	3854	3739	4366	5645	5946	5003	4756	4433	4389	4109	5315	4994	5566	6672	5499	5126	6258	6411	4753	7360	6922	4240	5272	3901	5185	4401	4583	7183	6990	6787	5701	7088	5278	6908	3720	4699	4983	7473	3974	5763	4629	7090	5882	4596	4288	6239	4287	7049	4378	5828	4192	6145	5408	5446	5814	5185	5377	7209	3798	5049	4556	4883	5191	6768	4699	4807	5486	4785	6377	6372	6185	5523	3673	5762	5013	5472	8373	4628
6976	8676	8931	8095	3521	6866	6082	6234	4052	5806	4706	5346	4447	4076	4179	3849	4282	4267	4970	6500	6359	4518	4227	4771	6924	7851	4499	7677	6713	5785	3515	5382	6259	7544	7001	5609	6191	4945	5409	3921	4688	3595	4785	3492	4266	4122	4498	4316	4769	5528	4185	4265	5198	4745	4881	4457	6424	4481	4659	5690	4051	4079	4258	5081	4206	5251	5654	4296	5798	6416	5007	5181	4268	5487	5092	5024	4268	7399	3789	5768	4694	3858	5974	5144	6419	5042	6247	3929	4012	4939	4983	5213	4870	5682	7477	5956	5032	5525	5443	5008	7043	5280	4847	5112	5726	4581	3499	4639	3644	3893	3750	3647	3685	4140	3466	3734	4306	3207	3177	3435	4444	3495	4062	3863	3115	3211	3743	2958	3782	3281	3289	4871	3976	2991	3654	3729	3265	4498	3863	3677	3796	3565	4440	3845	3245	3526	4984	3361	4427	3033	4011	3628	3933	3915	3978	3781	4784	3259	3911	2748	4168	3437	4052	2572	3520	3781	3563	3305	2827	3244	3819	3952	4176	3082	3866	4123	4285	3272	3818	3776	4105	4436	3659	4366	4061	4240	3605	4257	4274	4115	3619	3401	5259	3771	3803	4245	3807	4186	3252	4308	4284	4295	3413	3890	4299	5007	5580	3811	3245	4203	5235	4113	4255	4503	3297	3851	5459	4109	4846	4708	3655	5166	4313	3762	4822	5703	6061	5254	5047	4610	4462	4660	5380	5544	5849	6850	6130	5740	6278	6770	4855	8461	7016	4669	5701	4661	5553	5031	4768	7280	7137	7066	5707	7869	5311	7343	4552	4795	5341	7720	3991	5782	6228	7247	6485	5169	4627	6296	4445	7109	4820	5889	4549	6408	5614	5746	5858	5964	5646	7773	4458	5442	4561	5154	5251	7773	5911	5873	5761	5213	6414	6665	6472	5927	3681	6394	5020	5834	9070	4673
7176	9191	10274	8615	3543	7442	6227	6760	4204	5909	4754	5398	4711	4659	4243	4166	4449	4488	6036	6596	6922	5257	4725	5346	7544	9144	4696	7749	6777	6152	4099	6364	6296	7715	8747	5899	6193	5037	5494	4050	4758	3684	4843	3556	4496	4373	4625	4569	4816	5738	4227	4289	5396	4748	5275	5005	6703	4908	5444	5771	4208	5107	4265	5602	4504	5305	7417	4512	5878	6544	5056	5256	4880	5897	5859	5222	4593	7416	3819	5921	4899	3978	6342	5459	6480	5145	6314	4333	4865	4949	5106	5730	5303	6444	7977	6029	5262	5545	5675	5368	7705	5432	5321	5176	5809	4615	3648	4677	3649	3999	3780	3656	3972	4156	3522	3887	4314	3383	3371	3590	4535	3544	4150	3907	3225	3301	4207	2971	3847	3292	3383	4918	4116	3041	3661	4183	3388	4541	3915	4309	3936	3619	4596	4001	3362	3592	5513	3362	4806	3089	4572	4104	3941	4163	4021	3897	4842	3349	4047	3022	4243	3668	4081	2720	3656	3794	3803	3914	2912	3295	3939	4280	4383	3123	4492	4236	4526	3345	3851	3982	4190	4444	4146	4629	4118	4623	3651	5136	4311	4124	4365	3436	5359	4210	3873	4272	4151	4423	3355	4682	4492	4364	3498	4057	4452	5025	5637	3907	3465	4225	5334	4336	4268	4549	3515	3871	5556	4491	4898	5571	3656	5856	4452	4633	4913	5929	6901	5806	5180	5216	4927	4908	5439	5773	7020	7023	6511	5906	7511	6958	5493	8986	7615	4805	5855	4811	5808	5203	5401	7423	7474	7231	5859	8313	5339	7575	4588	4892	5797	7806	4166	6039	6310	7509	6967	5340	4917	6951	5292	7315	4915	6227	4710	6810	5641	6021	6290	6128	5918	8236	5020	6164	4984	5195	5428	7972	5996	6407	5811	7562	6422	6683	6824	5959	4393	6706	5446	6804	9553	5088
