Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1829	1948	1816	2369	2062	1826	2104	2212	2197	1843	2379	1824	1940	1826	1693	2202	2700	1695	1853	1827	1840	1834	1810	2224	1974	2091	1961	1697	2571	1949	2091	2077	1690	1947	1808	2111	1808	3462	2109	1953	1708	1939	1817	1935	2080	2310	1702	1703	2112	1982	2200	1824	2241	1852	2457	2582	1698	1810	2233	1843	2612	1933	1686	1963	1945	2201	2111	2325	2212	2352	1707	2329	1835	2245	2202	1974	1827	1688	2099	2094	2325	1707	2208	2358	2107	1709	2333	1689	2086	2090	2326	1702	1941	1972	1695	1821	1847	2059	2503	1852	2732	1945	2716	1690	2246	1698	1810	3242	2105	2102	2878	2246	2115	1811	2368	1707	2212	2369	1822	1958	1834	2218	1935	1694	1968	2367	2076	2883	3076	1713	1698	2062	2467	2606	2839	3127	1826	2082	1842	2202	2059	2649	2341	1972	3086	1823	2952	1963	2448	2875	1704	1841	2059	1828	1693	2840	2439	1978	2877	1967	1978	1705	2518	2315	2578	1711	2327	1831	2348	3551	3344	3177	2515	1698	2366	2251	1853	2371	3142	1814	2338	1973	1841	2312	3000	1833	1819	1814	2323	2709	1837	2450	2214	1817	2313	2206	1834	1950	2899	2342	1941	1822	1965	2119	2202	1692	2820	2374	2823	1965	3970	1959	1699	2063	1833	2515	1852	2361	2650	2440	2483	2218	2482	2473	1837	2091	2736	1821	2204	1700	1693	2989	1940	2575	2076	1834	2108	1962	1962	2112	1954	1852	2206	2251	2997	1935	1838	2481	2089	2225	2607	1711	1942	2331	1960	1709	2771	2585	1942	2723	2109	2221	2821	1704	1689	2439	2333	2106	2635	2584	2746	2853	2076	2100	1841	2439	1952	2204	1690	1933	2350	2382	1825	2717	2827	2320	2639	2080	2076	2479	1690	3671	1836	1849	1698	2067	1692	1946	2722	1694
2381	2591	1966	2581	2630	2438	2314	2577	3127	2065	2598	1987	2198	2242	1974	2757	2834	2623	2314	1982	2185	2074	2094	2605	1984	2370	2089	2120	4203	1963	2442	2234	2713	1984	2076	2366	2108	3476	2518	2095	2362	2230	2864	1945	2113	2616	3043	2380	2249	2325	2473	2600	2357	1961	2475	2700	2112	2603	2605	2096	3150	2354	1944	2208	1975	2857	2499	2616	2222	2494	1968	2757	2828	2480	2215	2251	2061	1845	2229	2368	2331	2234	2234	2446	2758	2068	2505	1843	2466	2896	2330	2206	2242	2252	2210	1968	2451	2880	2860	2207	3251	2377	2778	1812	2347	2328	2090	3651	2212	2760	2997	2374	2319	2709	2513	2378	2644	2614	2346	2566	2072	2459	2694	2704	2331	3028	2086	3014	3370	2185	3201	2567	2478	3034	3337	3296	2061	2107	2832	3126	2334	2822	2630	2360	3667	1941	4282	3265	2449	3548	2480	2516	2606	1845	1813	2861	2483	3920	2947	2600	2729	2349	2714	2339	3112	2331	2383	3138	2456	3658	3543	3305	2887	1934	3727	2961	3289	2479	3499	2201	2767	2076	3775	2743	3365	3288	3110	2853	2583	2732	2113	3008	2224	2583	2517	2879	2439	1985	3387	2699	2086	2252	3027	2385	2565	2462	2978	2624	2966	2602	4127	2251	2199	2373	2386	2581	1969	2892	2696	2633	2636	2220	2737	2582	2218	2107	2840	2469	2771	1819	2496	3516	1972	2960	2093	2068	2464	2320	2231	2235	2228	2238	2624	3125	3017	2100	1971	3000	2316	2498	3085	2694	2459	2769	2060	2693	3161	3237	3138	2823	2228	2725	3402	2911	3160	2467	2624	2317	2729	2590	2749	3169	2223	3121	1962	3357	2489	2252	2905	2493	2373	2475	2248	3221	2839	2875	2709	2452	2106	3676	2376	4004	2253	1852	1951	2118	1978	3164	3219	2370
2779	2851	2092	2747	3081	2584	2383	2617	3264	2095	2824	2446	2700	2362	2114	3409	2846	2706	2319	2606	2462	2243	2104	3077	2337	2515	2241	2636	4407	2345	2758	2333	3008	2237	2342	2466	2217	3561	2699	2493	3274	2384	3028	2213	2211	2850	3607	2510	2607	2467	2960	2914	2765	2082	2644	2996	2957	2982	2608	2097	3353	2756	2383	2636	2251	2992	2827	3621	2344	3242	2073	3734	3168	2731	2826	2726	2211	4723	2461	2644	2699	2858	2501	2868	3074	2107	2581	2197	3398	3359	2587	2215	2898	2649	2498	2468	2646	3732	2867	2361	3361	3083	3841	1826	2569	2360	2108	3772	2492	2761	3249	2496	2508	2745	2969	2592	3242	3692	2492	2640	2113	2988	3433	3500	2437	3091	2311	3499	3544	2324	3337	2963	3125	3104	3760	3397	2216	2111	2839	3170	2366	3375	3560	2762	4242	2501	4399	3460	2498	3680	2568	2827	3383	2105	2971	3075	2599	5403	3028	3990	3257	2379	2908	3202	3287	2356	2740	3223	4411	3760	3689	4559	3768	2458	4434	4238	3922	2566	3560	2354	3396	2965	3794	3374	3679	3762	3653	3348	2905	2866	2332	3207	2380	2874	2582	3362	3346	2747	3425	2896	2103	2610	3388	2464	3220	2508	3115	3006	3117	3170	4163	3221	2229	2485	2517	3014	2597	3976	3218	3426	2722	2895	3041	2856	2613	2861	2843	2572	2846	2625	2596	3789	1983	2975	2843	2453	2565	2361	2629	2832	2385	2496	2960	3242	3203	2229	2082	3300	2582	2564	3335	2752	2766	3928	2573	2970	3261	3356	3165	2979	2458	3799	3613	3079	3371	2718	2778	2341	2877	2961	2826	3205	3362	3333	2085	3458	2572	5003	3146	2753	2891	2908	2381	3235	2980	2877	2775	2731	2117	4179	2729	4258	2957	2095	2316	2643	2185	3426	3351	2883
3002	2970	2437	3015	3162	2986	2722	2720	3376	2325	3108	2908	2749	2635	2696	3459	3101	2716	2496	2617	2500	2612	2189	3101	2820	2615	2776	2763	4490	2447	2862	2342	3169	2339	2350	2697	2368	3634	2880	3669	3385	2462	3085	2601	2212	2994	3655	2765	3281	2594	3716	2974	2960	3125	2821	3082	3258	3759	3012	2193	3486	2823	2571	2738	2319	3155	3091	4025	2368	3461	2332	3790	3411	2778	3351	3027	2220	4980	2468	2694	2840	3034	2775	3416	3132	2376	2597	2214	3430	4110	2853	2230	3339	2691	2566	2613	2698	3788	3252	2828	3731	3941	3971	2341	3015	2599	2623	4580	2631	2833	3404	2586	2581	2852	3431	2850	3249	3863	2946	2776	2644	3110	3864	3503	2505	3211	2330	3873	3665	2454	3401	3410	3726	4050	3794	4056	2514	2906	3261	3522	2481	3750	4048	3085	4435	2503	4908	3817	2746	3886	2619	3098	3716	3010	3073	3554	2980	5693	3480	4180	3625	2724	3012	3263	3354	2608	3492	3234	4873	3880	4011	4776	4609	3756	4501	4561	5019	2766	4051	2368	3653	3088	3848	5050	4168	4079	3911	3464	3353	2875	2728	3333	2479	2894	2707	3460	3660	3623	4078	2967	2853	3587	3432	5225	3684	2644	3201	3280	3138	3239	4165	3224	2377	3158	2698	3081	2710	4005	3629	4141	3043	2896	3122	2959	3026	3508	3755	3664	3094	2896	2733	4301	2864	3337	2877	2705	2704	2699	3112	3084	2479	2721	2971	3423	3286	3548	2360	3776	2628	2748	3406	3305	3265	4178	2842	3252	3294	3500	3290	3090	2738	3809	3806	3100	4031	2765	2893	2494	2989	3534	3223	3716	3550	3370	2736	3589	3032	5520	3894	2846	2912	2978	2492	3364	2994	2953	2861	3340	3108	4561	3039	4430	3010	2204	2461	2732	2373	3486	3800	2908
3435	3243	2614	3155	3260	3094	3952	2754	3913	2458	3605	3033	2883	2975	2871	3481	3287	2742	2566	2903	3119	3156	2847	3154	2843	2641	2965	3033	4943	3007	3847	2495	3233	2615	2510	3416	2857	3729	3598	4289	3690	2868	3151	2629	2875	3036	4305	2995	3306	2836	3941	3351	2966	3177	3248	3158	3463	4901	3137	2245	3665	2860	2707	3344	2509	3293	3272	4402	2721	3509	2637	3875	3463	3138	3925	3086	2731	4994	2834	2836	2946	3091	3300	3658	3139	2771	2610	2219	3750	4353	3426	2332	3563	2711	2729	3027	2706	4041	3417	2947	4203	4416	4262	2378	3485	4011	2706	5623	3134	2981	3931	2632	2716	2899	3986	2852	3339	4072	2972	3012	3105	3118	4052	3605	2507	3329	2721	4430	3754	2869	3630	3431	4053	4053	4236	4250	2625	2988	3432	3606	3544	3785	4527	3109	4549	2514	5068	3949	3133	3977	3378	3938	3809	3129	3863	4068	3173	5874	3913	4492	3629	2879	3553	4039	4241	2969	3876	4036	4914	4369	4484	5130	4984	4236	6388	4984	5305	2857	4206	2649	4387	3330	3897	5368	4588	4846	4330	3790	3892	3529	2901	3358	3091	3024	3246	3608	3785	3641	4146	3642	3436	4353	3473	5362	3943	3279	3492	3461	3534	3242	4673	3266	2383	3419	2755	4010	3632	4123	4192	4197	3436	3381	3925	3627	3404	3638	4077	4260	3771	3270	2822	4618	3150	3638	3011	2768	2729	3161	3145	3166	2742	3107	3915	3474	3405	3636	2493	4418	2694	2846	3460	3366	3339	4652	2969	3366	3428	3566	3819	3232	2983	4037	4289	3272	4127	3273	3146	2627	3204	3563	3514	4233	3654	3473	3096	3857	3662	5547	4130	3423	2990	3916	3264	4277	3269	3811	3508	3467	3175	4609	3305	4450	3458	2452	2709	2755	2643	3590	3880	3122
3901	3265	2908	3329	3352	3270	4063	2950	3927	3142	3632	3251	3493	3479	3138	3767	3416	2765	2718	2908	3147	3463	2853	3163	3027	2779	4298	3371	5446	3080	4229	2822	3238	3335	2599	3436	3152	3908	3713	4400	3788	3399	3269	2994	2879	3137	4541	3228	3731	3099	4002	3353	3934	3881	3266	3780	4075	4948	3426	2492	3798	2864	2876	3385	2904	3304	3420	4524	2753	3995	2776	3930	4052	3168	4295	3119	2755	5164	3037	3283	3073	3225	3307	3988	3158	2822	2714	2579	4324	4504	3864	2381	3756	2848	2760	3115	2711	4050	3552	2992	4267	4972	5052	2502	4261	4057	3150	5891	3339	3032	4174	2819	3100	3033	4668	2890	3544	4196	3101	3289	3529	3232	4121	3631	3355	3659	3145	4579	4630	3095	4147	3616	4292	4254	4280	4313	2637	3267	3986	3790	3779	3809	4546	3143	4572	3252	5256	3973	3873	4009	3469	4032	3944	3523	3950	4450	3654	5894	5228	5465	3775	2962	3985	5160	4322	3277	5489	4240	5164	5735	4625	5295	5666	4437	6724	5394	5793	3649	4227	2708	5392	3391	3942	5371	4764	4870	4468	5206	4003	3889	3745	3509	4171	3085	3507	3975	4359	4523	4236	4098	4846	5852	3659	5506	4650	4015	3720	3662	4460	3347	4906	3942	2914	3675	2870	4283	4317	5292	4597	4553	3467	4370	4266	4591	3489	4198	5337	5696	4179	3419	2991	4842	3234	3749	3349	2769	2865	3629	3418	3387	2893	3148	4108	3524	3425	3640	2592	4419	2744	2889	4613	3490	3467	4845	3478	3370	3509	4249	3947	3260	3081	4176	4489	3274	4240	4325	3601	3112	3362	4083	3672	4359	3728	3546	3298	3858	4162	5722	4274	4150	3501	4370	5022	5126	3541	3865	3528	3598	3426	4678	3433	4483	3537	2958	3096	2882	2824	3731	4079	3201
4015	3394	3145	3865	3652	3288	4112	3169	4658	3224	4136	3389	3553	3804	3363	4069	3597	2973	3099	3634	3304	3970	3097	3694	3170	2855	4555	3474	5551	3356	4789	3075	3344	3410	3887	3626	3292	3987	4356	4843	3806	3660	3805	3159	2964	3226	4755	3603	3981	3157	4066	3613	4287	4445	4153	4103	4300	5068	3511	2571	3948	3158	2898	3513	3635	3371	3595	4532	2861	4153	2962	4193	4491	3239	4616	3209	2766	5341	3086	4001	3097	3509	3370	4027	3251	2846	2782	2628	4568	4544	3994	2498	3977	3204	3305	3297	2906	4066	3740	3203	4311	4984	5207	2589	4285	4333	3527	6319	3541	3081	4176	3016	3219	3519	5000	3549	3857	4466	3890	3501	3757	3668	4309	4281	3758	3765	3356	4761	4726	3411	4976	3690	4546	4618	4701	4579	3303	3973	4212	3896	3870	3824	4682	4017	4673	3420	5505	4226	4294	4573	3745	4657	4015	3639	4040	5384	3806	6651	5445	5819	4516	3348	4656	5198	4397	3461	5728	4265	5324	5943	4834	5790	7134	4620	6882	5427	6147	3673	4670	2778	6640	3553	4058	5499	5762	5020	5580	5306	4099	4753	4379	3633	4354	3563	3665	4172	4617	4568	4511	4417	5279	5998	4502	5531	5188	4622	3731	4116	4756	3437	5017	4392	3428	3916	3158	4905	5153	5847	4724	4569	4199	4396	4587	5292	3527	4332	5851	5705	4564	3520	3807	4939	3273	4358	3819	2896	3211	3677	3614	3599	3002	3924	4673	3757	3511	3691	2600	4666	2821	3266	4641	3880	3496	4869	3695	3404	3631	4317	4057	4054	3135	5204	4970	4063	4250	4338	4158	3470	3883	4374	4537	4418	3887	3879	3483	4099	4191	5775	4291	4292	3727	4949	5518	5230	3558	3882	3566	3801	3486	4909	4176	4897	3678	2976	3345	3027	3029	4207	4376	3393
4233	3548	3204	4163	3741	3333	4160	3461	4752	3342	4628	3390	3845	4100	3460	4175	3756	3075	3351	3681	3381	4155	3104	3780	3920	2962	4573	3506	5661	3495	4981	3113	3461	3433	4006	3728	3293	4023	4879	5107	4235	3882	4906	3721	3753	3411	4933	3745	4075	3415	4292	4520	4320	4449	4571	4327	4364	5347	3645	2592	4212	3630	3030	3816	3674	3556	3620	4652	2870	4382	3003	4233	4666	4551	4847	3211	2964	5392	3420	4127	3354	3749	3510	4124	3256	3121	3030	2728	5962	4973	4017	2961	4706	3435	3666	3406	2978	4172	3868	4370	4355	5072	5545	2994	4647	4542	3616	6587	3605	3613	4252	3126	3748	3616	5154	3617	3893	4596	4295	3602	4027	4328	4339	4537	4126	4128	3728	5293	4831	3491	5766	3814	5102	4655	4764	4715	3661	4058	4983	3988	4052	3926	5251	4751	4785	3667	5640	4403	4361	4577	4323	5254	4277	4048	4209	5613	4749	6684	5912	5917	4651	3503	4745	5635	5006	3639	6619	4312	6244	6392	4872	6066	7420	5110	7038	7414	6465	3933	5239	2996	6646	3557	4105	5978	5906	5100	5718	5346	4834	5058	4539	3659	5191	3773	3902	4186	4757	5029	4537	4949	5491	6032	5983	5695	5229	5777	3768	4446	4801	3607	5312	4507	3597	4114	4253	5099	5898	6348	5279	4613	4285	4456	4872	5545	4167	4436	6010	5898	5289	4123	4189	5002	3675	4835	3846	3873	3624	3935	3929	3632	3146	4212	4896	4118	3595	4061	3024	4717	2837	3759	5128	4050	3762	4959	3806	3430	3723	4639	4591	4384	3163	5214	5572	4130	4361	4595	4317	3859	4042	4903	4836	4571	4468	3941	3682	4327	4225	5843	4543	4309	4423	5379	5879	5347	3777	4028	3666	3863	3499	4947	4254	5103	4286	3133	3896	3912	3262	4649	4468	3628
4374	4030	3284	4467	3807	3353	4257	3486	5035	3483	4774	3487	4271	4616	3489	4677	4187	3348	3516	3725	3548	4622	3272	4034	4147	3130	4640	3669	5728	3847	4985	3263	3536	3466	4056	3797	3394	4491	4893	5485	4839	3983	5175	3978	4191	3566	5264	3749	4117	3595	4325	4623	4588	4841	4632	4575	4404	5353	3769	2648	4230	4403	3679	3875	3688	3559	3685	4658	2997	4412	3166	4548	4871	4557	5199	3422	3164	5583	3598	4484	3628	3980	3923	4171	3608	3238	3130	2842	6106	5106	4202	3391	4811	3717	3901	3425	3089	4195	3876	4424	4579	5172	5573	3636	4740	5800	3688	7242	3969	3848	4365	3338	3777	3692	5268	3684	3937	4830	4309	3607	4073	4536	4492	4655	4307	4295	3916	5300	4834	3602	6277	4112	5239	4684	4780	4767	4191	4229	7326	4144	4306	4187	5466	5181	5265	4840	5731	4738	4371	4798	4597	6448	4916	4134	4360	5866	5294	6828	6089	6124	4910	3593	4914	5856	5252	4442	7503	4852	6399	6672	4909	6181	7437	5380	7465	7863	6571	4010	5838	3661	6705	4282	4154	6503	5950	5364	5741	5419	5077	5451	4942	4034	5348	4271	4265	4421	4971	5100	4570	5698	5546	7005	6649	5701	5809	6662	4839	4924	4841	3742	5719	4625	3641	4249	4310	5234	6050	7063	5353	5168	5745	4609	6642	5584	4409	4448	6068	5952	5463	4279	4277	5049	3817	6061	3986	3900	3929	4016	4078	3669	3280	4582	5198	4688	3693	4156	3082	5046	3386	4061	5193	4229	3818	5595	4058	3747	3871	4664	5055	4611	3893	5399	5878	5101	4389	4623	4455	4028	4321	5844	5166	4809	4651	4064	4055	4355	4249	6086	4703	4498	4830	5388	6458	6082	4051	4232	3948	3944	3737	4964	4296	5215	4586	3643	4305	4416	4008	5249	4504	3936
4505	4231	3345	4557	3880	4495	4543	3530	5096	4856	5005	3547	4651	4853	3496	4727	4285	3431	3549	3851	3686	5575	3397	4488	4204	3223	5028	3889	5816	3988	5058	3502	3931	3483	4372	3814	4200	4646	5086	5921	4879	4247	5377	4019	4192	3738	5266	3799	4285	3978	4652	4931	4692	4847	5215	4663	4544	5558	4181	2721	4250	4520	3735	3993	3788	3713	3999	5322	3241	4545	3539	4553	5099	4579	5401	3546	3632	6017	3639	4948	3633	4252	3995	4710	3731	3509	3521	2846	6401	5445	4622	3735	4833	4621	4191	3463	3284	4308	4397	4551	5193	5217	5606	3818	4747	6096	4621	7465	4140	4001	4699	3344	3865	3775	5468	3723	4463	4911	4513	3616	4230	4755	4575	5017	4358	4355	4571	5478	5068	3641	6531	4672	5341	4799	4953	5021	4636	4280	7425	4197	4681	4399	5986	5256	5448	5082	5987	5135	4451	5051	5361	6937	5218	4154	5279	6099	5580	6926	6140	6684	4948	4737	6018	6289	6192	4944	8185	5352	6540	7151	5128	6375	7501	6136	7556	7917	7448	4757	6039	3731	6826	4943	4464	6832	6553	5396	5855	5931	5163	5805	4961	4101	5694	4410	4561	4482	5252	5144	5060	6158	5552	8628	7301	5943	6370	6951	5445	5364	5033	4501	6072	4632	3745	4970	4597	5380	6491	8043	5408	5325	5771	5218	6693	7268	4572	5135	6416	6141	5995	4676	4795	5520	4027	6068	4282	3923	4155	4105	4806	4022	3433	4618	5222	4967	3925	4291	3350	5095	4052	4160	5360	4258	4485	5641	4169	3896	4074	5228	5146	4627	4199	5832	6431	5174	4830	5161	4546	4035	4337	6131	5196	6049	4849	4241	4147	4549	4303	6102	5046	5096	4960	5423	6519	6137	4178	5428	4151	3951	4072	5148	4625	5380	4820	3807	4624	4421	4019	6307	4964	4080
