Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
2586	2362	3752	1818	1852	3363	1693	1712	2458	2620	2232	2097	2863	1983	2105	1969	2085	1832	2879	2332	2119	1946	2373	2700	2729	2729	2208	2828	3006	2088	2185	2353	1837	1693	2235	1963	2118	1847	1948	2070	1936	1836	1982	2490	2863	3251	2382	2354	2723	2574	1853	3004	1702	1823	3152	2466	2060	1973	1707	1970	2203	2336	2073	2315	2375	2884	3130	1835	3436	3635	2753	2770	1687	2374	2385	2099	2633	1818	2247	3469	3145	2240	3409	3723	3279	2621	1691	2363	2478	1705	2762	1692	1945	2100	2450	4807	2069	3153	2646	2649	2737	1708	2222	2946	4062	1937	1695	2090	2096	1695	2565	2194	1934	2196	1954	2062	1699	2480	2083	1936	4105	4033	2856	1811	1940	2697	1699	2840	3155	2221	2338	2376	1940	2111	1938	1821	1974	2691	1846	3004	1685	1709	1955	1954	2209	2223	1983	2101	2231	1815	3262	1949	2360	1832	2569	2340	3546	2746	2365	3144	3805	2110	2212	2827	2213	2624	3223	2868	1811	2781	2343	2317	2515	3155	2889	2603	2211	2720	2584	2824	1959	2590	1701	3227	2749	4004	3481	3354	2959	2737	3421	2996	2617	1851	2741	1848	2252	3550	1688	2310	3073	3130	1809	2615	2850	2469	3613	2245	1810	2584	1950	5211	4667	3859	2083	3426	1713	2697	2977	3114	5773	2853	4714	3746	2242	2323	3152	3775	3465	2778	2488	1823	3751	2569	4141	2483	2082	3256	3772	2636	2969	4072	3378	1705	2882	3656	3027	2512	1701	1827	4274	3436	2087	2623	3530	2369	4697	2229	3239	1699	2870	2600	3432	3476	3119	2327	3360	1846	2780	1840	2594	3493	2357	3015	4111	5588	2736	1963	4078	2628	3739	3814	1706	3394	2568	2250	1696	9326	3214	2465	3899	3270	6985	2081	2217	2067	1818	2081	2204	2630
2834	2619	3769	2981	2218	3401	4016	1852	3141	2696	2381	2224	3512	2120	2573	2248	2117	2614	3148	2493	2456	2218	2613	2973	2965	2866	2747	3014	4509	2325	2978	3077	3822	2111	3040	2595	3041	1852	2334	3756	2236	3101	2073	4686	3108	3627	3170	2852	3391	2589	1963	3433	2839	2117	3407	3134	2858	2718	1943	2210	2252	2763	2834	2859	2497	3111	3148	2715	3540	5163	2759	2779	1706	2782	3859	2912	3405	2484	3254	7326	4043	2500	3531	4151	4385	2838	1827	2721	2994	3340	3229	2887	2081	3017	3879	4879	2074	3252	3041	2830	2862	2369	2621	3585	4291	2490	1850	2339	2359	2766	3432	2207	5673	2838	2090	2330	2207	2492	2109	2955	5327	4716	3033	2511	3147	3001	3147	3657	3382	2453	2649	3281	3228	2361	2228	2977	2495	3462	3014	4238	2202	1968	2066	2383	2895	2650	2731	2513	2323	2494	3376	2733	2780	2468	2762	2381	3637	3231	3851	3264	5243	3292	2767	2829	2515	3293	4483	3657	1848	4487	3107	3135	3685	3229	3252	3426	2437	3024	3114	3252	3251	3238	2448	3299	3005	4704	3670	3478	3643	3527	3648	3810	3563	3283	3117	2819	2328	4630	1847	2465	3086	3267	1829	2838	3770	2740	3633	2832	2376	3097	3633	5539	4787	3862	6406	4673	1837	3269	3368	4004	6260	3094	5328	4272	2820	2492	4408	4123	4445	3025	2575	2691	4557	3733	4829	3361	2494	4100	3893	3893	3335	4625	4384	5189	4930	4276	3534	3025	2207	4121	4323	4597	2199	3000	4033	2832	6814	2355	3374	3883	2993	3030	3479	4423	3683	2495	3747	1939	3081	2326	2949	4635	3245	3347	4395	7979	3538	2989	4128	2897	5228	3846	4029	3844	3412	2618	1712	9500	7811	2905	4466	4670	8007	4782	2348	3728	2871	2565	3416	4291
3429	3161	3937	3021	2857	3869	4099	1941	3228	3127	2440	2597	3802	3234	2727	2385	2949	2745	3222	2859	2615	2732	3480	3361	3149	3278	3243	3215	5135	2770	3019	4804	4226	2893	3543	2615	3212	3386	3262	4378	2440	3532	3498	4695	3370	4199	3533	3427	4397	2715	3301	4261	3002	2314	4849	3668	3031	3660	3147	3128	2569	2993	4881	2997	4697	3262	3532	2831	4050	5467	3225	3730	2230	3209	3926	3368	3731	2829	3266	7471	4555	2625	3556	4766	4390	3126	2242	3853	3168	3902	3361	3747	2511	3280	4759	5643	2332	3934	3338	3531	2947	2769	2692	4042	4663	2616	2348	3344	2755	3386	4549	2746	5815	3116	4145	2591	3143	3379	2379	3022	7069	5587	3274	3676	3424	3885	3435	3902	3988	2472	2987	3598	3265	3889	2373	3277	3282	4294	3174	4245	2356	2383	2704	3102	3102	3042	3240	2995	3090	2858	3431	2990	2835	2604	3284	3227	3785	3419	3975	3394	6791	3462	2778	2838	3586	3683	6096	4368	2058	4832	4693	3371	3726	3263	3475	3930	2824	3147	4423	3614	3733	4613	2824	3610	3168	5346	3687	3500	3886	3719	3843	4834	4305	4319	3408	4650	3861	4643	3033	2716	4597	4434	1953	3377	3774	3850	5073	3295	4618	3474	3887	5970	6533	4006	8191	4912	2381	4965	4565	5166	8602	6514	6236	4535	2907	3353	5616	4298	4970	4126	5053	3423	4960	3754	4971	3391	2736	4432	3978	4133	3520	4682	5792	6129	5295	4631	5158	3033	2375	4176	4482	4747	2440	4141	4454	3099	6851	2370	3782	4144	5070	3430	4595	4551	4201	2567	3917	2518	3083	2773	3215	4941	3674	4920	6973	9032	3781	3081	4387	3863	5842	4437	4125	4677	3566	3402	2719	10100	9363	4545	4648	7870	8240	4975	4040	4576	3011	2880	4380	4306
3850	3176	4176	3144	3999	4829	4261	2236	3596	3329	4197	3273	3863	3236	3032	2474	3510	2753	3797	3878	4904	3022	3844	3595	3787	3331	3523	4050	5138	2837	3030	4847	4303	3357	3678	3717	4904	3874	3431	4487	2589	3564	4143	4760	3854	4232	3726	3627	4409	3625	3556	4497	3208	2777	4869	4054	3240	5214	3348	3168	3277	3615	6544	3205	6156	4536	3641	2843	4853	5620	3261	4112	3241	4111	3994	3471	3970	2864	3760	7487	4880	3474	3979	4929	5823	3177	3164	4212	3229	4520	3384	3753	2605	4382	4779	5716	3897	4135	3497	3694	3103	3509	3687	4919	4949	3212	3293	3402	4128	3649	6069	3436	6100	4100	4334	4065	3718	7143	2892	3546	7945	7513	3472	4378	4354	4340	3650	3924	4519	2613	3204	3980	3269	4679	2904	3293	3513	4378	3230	4420	2451	2505	3032	3376	3748	4058	3375	4025	3097	2980	3601	3482	3026	2821	3290	3753	3982	3517	4009	3399	7096	3844	3988	4950	4705	3724	6190	4690	2374	5670	4776	4150	4906	3558	4008	3978	3253	3722	4790	3913	4466	4666	2836	5832	3334	5389	3746	3779	4187	4371	3991	5576	4309	4667	4356	5135	4235	4870	3143	3797	5187	5044	1984	4586	3789	4252	5438	3649	5556	3949	4308	6345	6935	4429	8285	6984	3101	5401	7339	5633	10530	7536	7776	4556	4699	4448	5897	5673	4971	4796	7607	4415	5360	4648	5544	3688	3465	5211	3979	4462	3673	5006	6258	8434	5982	5782	5422	4181	3385	4820	4561	5253	2974	4579	4696	3295	8423	2821	3872	5298	5443	3555	4751	4822	5134	2991	3941	3032	7129	3947	4128	5282	5346	6257	7612	12046	4768	5321	5970	4073	6189	4903	5215	4765	6005	3427	4175	12011	9425	5101	4899	8972	8441	5211	5267	4977	3130	3392	4459	4771
4423	3628	4323	3863	4152	5094	4279	3075	3734	4030	5029	4044	3980	3267	3077	3307	4370	2958	4482	4020	5045	3260	4198	4138	4399	3673	3668	4515	5464	3351	4459	5001	5566	3937	3934	3981	4972	4424	3744	4491	3996	3869	4242	4903	4400	4551	4201	3817	4644	3752	4247	4630	3666	3207	5878	4993	3530	5250	4363	3355	3504	4317	7005	3619	6187	4629	4444	4541	4996	6248	3515	4447	3460	4231	4504	3774	4037	3422	3808	8789	5977	3846	4006	5062	6323	4810	4460	4404	3981	4755	3457	4290	3134	5136	4898	5966	4542	4225	3846	5050	3156	3607	4198	5594	4983	3515	3470	3471	4570	3732	6111	4155	6105	6962	4767	4111	3789	8214	3736	4959	9018	8483	4532	4496	4402	4374	4047	4025	4785	2730	3635	4044	3365	5128	2912	3415	3614	4539	3748	5220	3088	3004	3265	4418	4583	5142	3624	4626	3510	3213	4246	4048	3331	2896	3416	4285	4407	3776	4595	3499	8613	4166	4114	5193	6127	4109	6289	5764	3022	6066	4887	4503	5611	3762	4043	4206	3398	4164	4994	4248	4784	4784	2985	5846	4064	5696	3856	4208	4290	4647	4246	5851	4536	4803	4434	5340	4366	5137	3433	4356	5617	5425	3304	4892	4534	4761	5672	3746	6425	6343	5255	6772	8238	4644	9023	9184	3255	8638	7622	6555	10670	10781	8987	5027	7138	5675	6011	6364	5612	6313	7748	4617	6288	4650	6153	4026	3474	5427	4452	4630	3777	5011	6874	8660	6537	5945	5922	4411	3402	4961	4948	6393	4080	4805	5934	3487	8925	4170	3930	5596	5739	4252	5381	5855	5524	3488	4021	3331	7426	5669	4441	5801	7943	8581	8998	13264	4970	5710	7700	4505	6786	5114	5787	5326	6850	4305	7580	12350	11081	7186	5363	11162	8806	6049	6630	5033	3273	3543	4711	5003
4504	3948	4415	3900	5137	5500	4444	3796	4001	4124	5634	4049	4122	3412	3484	3591	4556	4005	4932	4278	5165	3487	4228	4165	5415	3720	3669	4971	5714	3402	6000	5080	6121	4134	4433	4316	5083	4963	3939	4686	4315	4425	4796	5030	4445	5053	4830	3995	4874	3822	5512	5297	4102	3718	6036	5078	4374	5266	4405	3499	3765	4373	7296	3643	6218	5601	4535	5108	5279	6680	4108	4547	3628	4936	5268	4535	4124	3755	4758	9513	6337	4317	4137	8266	6966	5026	4583	5032	4183	4856	4797	4640	3695	5765	5604	6027	5336	4588	4272	5100	3234	3718	4370	5812	6765	3679	3880	3775	5170	4359	6484	4637	6884	8274	5357	4760	3939	8949	4071	5042	10143	8614	7501	5095	4709	4662	4292	4257	4963	3416	3693	4124	3414	5429	2978	3464	3933	4620	4234	5693	4336	3175	3675	4840	4767	5213	3721	4695	3634	4332	4369	4363	3631	3202	3761	4535	4755	3942	4969	3858	8616	5138	4381	5359	6529	4433	6399	6073	3110	6323	5071	4918	6010	3977	4228	4382	3720	4389	6019	4591	5992	5167	3032	6371	4832	6260	4046	4314	5789	4994	4493	5960	4620	4815	4842	5366	4897	5196	3546	4427	6116	5552	3504	6966	4621	5285	6098	4534	7274	6391	5469	6786	9383	5076	10448	9380	4155	9661	7717	7173	13720	0	10279	6827	7183	6322	6650	6710	6776	6549	9486	4748	6384	4879	7231	4568	3886	5494	5186	5137	3778	5227	7720	9110	6643	6112	6867	4433	4232	6501	5004	6496	5063	5668	7243	3808	9394	5545	4619	5766	8734	4364	5712	5934	6608	4146	4057	3779	9670	5847	4579	8775	7994	10216	9821	13366	7412	5757	8210	6297	6790	5128	6187	5698	7404	4314	8026	12897	11116	7921	6577	11381	9274	7436	6999	5601	3737	6038	5140	5046
4687	4003	4563	4528	5946	6522	4847	4156	4061	4571	5636	4306	4125	3487	3637	3678	4661	4481	5275	4624	5411	3519	4268	4449	5780	4875	4135	6759	6479	3627	6215	5197	6489	4617	5269	5013	5593	5310	4276	4967	4338	5128	5304	6278	4513	5156	5772	4099	4960	4755	5786	5903	4620	4012	7308	6091	4851	5530	4561	3600	4133	4423	8818	3979	6735	5690	4547	5859	5559	7346	4566	5034	4294	5026	6438	6220	4461	4178	4931	10128	6575	6187	4339	8808	7476	5703	5335	5580	4388	5127	5382	4912	4231	5831	6710	6263	5441	4750	4673	5231	3359	4374	5435	6089	6835	4286	4147	4043	5196	4525	7122	4792	7726	8698	5447	5058	4027	9116	4231	5237	10830	9001	7862	6052	5689	4811	4519	4270	5308	3713	3820	4456	4052	7474	3364	3984	4412	5093	4983	5768	4773	3758	4149	5400	5041	5238	4059	4726	4109	4422	4568	4706	3763	3693	3798	4567	5557	4070	5241	4116	10082	5327	4628	5783	6623	4695	6975	6576	3508	6364	5353	5178	6133	4119	5145	4555	3775	4509	7159	5351	6671	8218	3601	8537	5086	6495	7195	4374	5797	5178	4530	6025	5396	5320	5124	5456	5158	5371	3970	4684	6266	5773	3854	7666	4834	5303	6430	4536	7318	7215	7018	8319	10913	5994	10574	10048	4295	12218	8097	8767	0	0	0	7227	7606	11565	6888	8034	7190	7025	9814	5626	6597	5094	7640	5063	3988	5635	5234	5186	4116	6784	9304	9479	6788	6740	7696	5449	4245	7618	5685	7258	5226	5712	7374	3904	9552	6056	5987	5881	9018	4376	5783	6448	8767	5679	4360	4840	9929	6815	4920	9104	9408	13283	10511	0	7468	7880	8302	7519	7518	5132	6524	7416	9043	6033	8304	13140	12341	8117	6818	11753	9447	9657	7456	6909	4340	6444	5151	5123
4692	4106	4701	5229	6791	6607	5240	4694	4146	4763	5792	4382	4322	3550	3935	4231	4960	5309	5377	4747	5911	3556	4422	4945	5852	5981	4594	6887	6887	4027	6370	5575	6819	4927	5416	5168	5681	5777	4379	5320	4488	6693	5403	6611	5152	5812	6481	4274	5109	5585	6059	6643	4835	4687	7390	6930	6065	6353	4905	3780	5126	4490	8825	4002	6884	6009	4617	5896	5895	7467	5168	6103	5612	5457	6711	6679	4817	4781	5034	10447	8333	6710	5673	9068	7813	5735	6577	5954	4454	5206	5384	5016	4281	6551	6940	6456	5519	5228	5087	5443	3480	4410	5635	6287	6962	4373	4259	4306	5210	4673	7496	5030	8029	10324	5451	5342	4059	9711	4322	5279	10838	9127	9811	6690	5692	4969	4560	4523	5829	4056	4198	4502	4097	8752	3874	4453	5072	5550	5563	6237	5232	3869	4432	5490	5473	5481	4374	5395	4487	4587	5181	5297	4561	4492	4460	4683	5640	4239	5486	4151	10136	5968	4880	5998	6844	4978	7388	6986	4378	6637	5618	5362	6294	4148	5384	4870	3879	4924	7634	5619	6793	8443	3905	8737	5381	6749	7735	5480	7064	5217	5060	6130	5705	5682	5434	5579	6736	5681	4136	4693	7109	8592	4934	7870	6394	6341	7976	4982	7501	7417	7145	8985	11184	7706	11422	10390	4414	13592	8133	9755	0	0	0	7519	7944	12100	7112	9363	7956	7332	9881	5692	7076	5129	7988	5065	4419	6180	5826	5586	5652	7107	9383	9554	7373	7211	8665	5514	4432	7997	5739	7980	5260	5837	7565	4141	9590	6401	6050	7058	9715	4945	6104	7747	9506	6550	4805	5942	11033	7096	5201	10984	9758	14029	10800	0	9640	8220	9832	8785	9185	5319	7268	7769	9560	6716	9417	13729	12901	10334	8088	0	10316	9749	7580	7387	4819	6502	5480	6232
5205	4263	5408	5352	6868	6666	5550	5029	4162	4804	6771	4567	4801	3720	4170	4402	5285	5378	5866	4905	6325	3776	4711	5083	5938	6168	4878	7292	6977	4102	6375	5815	8432	5446	5588	6125	5703	6053	4515	5749	4912	8136	5843	6795	5889	7283	6603	5277	5511	6151	6893	6935	5256	4817	8167	7108	6387	6965	5507	5254	5184	4943	9262	4873	7145	6430	5992	5904	6068	8074	5548	6180	5676	5648	7669	7045	6825	5642	5059	11272	8668	8336	5702	9558	8475	6032	7760	6493	4466	6984	5909	5625	4481	6861	7024	6588	5914	5276	5344	5916	4449	4901	5934	6333	7807	4593	4454	5344	5299	4929	7499	6000	8912	10435	5455	5789	4720	10324	5790	5342	10904	9258	10302	6831	6012	6068	4573	4950	6717	4281	5094	5272	4557	8921	4099	5264	5379	5696	6284	6283	5398	4431	4942	5901	5627	5774	4378	6512	5546	6172	5702	5727	5202	5073	4928	4746	6107	4252	5748	4805	10197	6260	5745	6086	7593	6133	7531	7184	5052	6827	5740	5996	6893	4494	5550	5365	4083	5338	7664	5853	6967	8717	4317	8826	5674	7107	9537	5481	8019	5593	5102	6180	5743	6223	5775	7050	6876	5717	4302	4718	7163	9303	5985	8017	6633	7229	8100	5063	8486	7437	7485	9324	11744	7950	12838	10443	5607	14155	9214	13709	0	0	0	7867	8737	0	7360	9402	8958	7723	9907	5965	8626	5149	8402	5106	4556	6516	6349	5646	7208	7376	10068	11122	7678	7475	10148	6026	5054	9105	5789	8499	5537	5898	8323	4305	9649	7334	6561	7309	9821	6572	6547	7888	10017	8004	5926	6201	12862	7499	6666	12425	10346	14362	11330	0	10054	8899	9853	9602	10410	5388	7663	8030	11200	8021	10065	0	0	10728	9766	0	12180	9802	7863	7626	4914	7783	6527	7185
5257	4326	5441	5726	7358	7089	6481	5511	4693	4883	7203	5682	4951	3781	4527	4518	5596	5699	6576	4996	6857	4056	5782	6315	6129	6178	5024	7381	7259	4538	7227	5897	9078	5854	6127	6234	5909	6260	5180	5827	5061	8487	6028	7086	5902	7433	6642	6296	5867	6754	7224	6994	5914	5181	9325	7120	6442	6979	5538	5775	5284	5648	10317	4993	8258	6733	6378	6836	6725	9609	5615	6351	6262	6164	7764	7856	6981	5740	5413	13624	9606	8853	5935	10397	8612	6684	8262	6731	4493	7126	6084	6710	4536	7323	7145	7589	6723	6239	5419	7058	4615	4934	5938	7057	8408	4934	4761	6337	5370	5704	8449	6034	9476	10691	5774	6004	6462	10893	6745	5545	11699	9492	11228	6973	6851	6581	5272	5040	6937	5083	5124	5761	4623	9028	4505	5320	5493	5789	6286	6515	5622	4594	5345	5907	6158	5862	4786	6574	5654	6298	5868	5853	5987	5564	5138	4853	6649	4512	5788	5034	10364	6459	6065	6147	8787	7043	8526	7494	5699	6911	6166	6666	7152	4571	5910	7162	4279	5513	7910	5892	7101	9057	4362	9087	6347	7360	9667	5681	8491	5913	6800	6247	6915	7192	6850	7548	7149	6361	4584	5648	7530	10753	6086	8764	6933	7270	8166	5153	8833	7879	8182	9671	11975	8629	13010	13138	6255	0	11654	0	0	0	0	8313	11954	0	7837	9407	10498	8262	10530	6502	8965	5599	9266	5384	5085	7405	6764	5911	7645	7426	12133	12506	7714	7529	10243	6090	5316	9180	6741	8544	5588	6123	8813	4678	9753	9015	7294	7508	9993	6691	7048	8867	10477	10250	6573	6498	13143	7731	7518	12441	13198	0	11615	0	10196	9966	9884	10767	11126	6117	7856	8165	13885	8292	10130	0	0	11174	12877	0	0	10332	7974	8183	5735	8020	7508	8631
