Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1834	2241	2100	1966	1978	2445	2350	1692	2614	2216	2074	2065	3723	2185	1811	2090	1827	2611	1838	1839	3216	1699	1835	2828	1977	1695	2075	2648	2606	1846	2633	1700	2748	1955	1940	2593	1704	1692	2368	2069	2061	2352	2492	3006	1837	1965	2336	2512	1692	1696	2233	1713	2078	2253	3013	1838	1826	2877	2221	2078	1838	1934	2073	2247	1823	2229	1692	2100	1961	2317	1826	2208	1687	2074	1851	1710	1937	1845	2622	2077	1705	1690	1974	2358	2237	1828	1853	1966	2628	2507	2347	1822	2112	1702	1955	2743	1701	2233	2188	1982	1951	1936	1852	2369	2378	2242	1834	2353	2211	2235	2090	1712	1844	2229	1825	1686	1942	2475	1701	2564	2228	2991	1837	1969	3352	1987	2196	1821	2565	2352	2873	2903	1699	1836	1838	3356	1939	2248	2582	1711	2609	3090	1823	1848	2508	1695	1959	1705	2620	2342	2097	1810	2112	2580	2322	3402	2233	2095	3238	2700	2467	2897	2343	2718	3011	2323	1974	2355	3218	2080	1845	2100	1951	4534	3533	1938	3507	1706	1955	1711	2233	2637	2566	2203	2369	2355	3155	2219	2447	2115	2512	2717	3588	3915	2058	2851	2249	1967	2565	1981	2345	2972	3235	2101	3523	1809	1705	2477	1942	1835	2326	2384	2235	1812	2585	2225	2699	3978	1944	1818	2240	2954	2253	1826	3599	5020	3125	2382	2063	2459	2755	2099	1697	1842	1690	1697	2602	1955	2198	2374	2227	2346	1810	2740	2358	3674	2194	1823	5716	1977	1968	1825	2867	2453	2337	2060	1975	2477	2090	1693	2379	2977	2877	1841	1960	2342	3075	2384	1825	1847	1933	2311	2087	3165	3228	2638	3365	1693	2098	2111	3073	2353	2069	1685	2871	3286	1827	3498	2339	2728	2506	1706	2105	2367	2352	2209	2225	2244	2852	1823
3004	2383	2457	2851	2438	2565	2601	1839	2910	2855	2647	2455	3749	2205	2223	2314	1956	3020	1952	1966	3461	2230	2886	2842	2580	1811	2644	3391	2607	2187	2645	1818	2899	2090	1986	3085	2108	2073	2610	2499	2883	2357	2900	3042	2347	2326	2499	2911	1713	1973	2748	1949	2238	3241	3372	2575	3333	3225	2755	2455	2593	1946	2846	2319	1949	2710	1953	2112	2343	2458	1840	2361	1703	2191	2229	2577	2223	2568	2642	2118	1960	3099	2439	2731	2588	1959	2218	2206	2714	2760	2454	2113	2611	1986	1958	2893	2632	2235	2517	2111	2218	2359	2066	3279	2646	2472	2242	2379	2981	3301	2506	2113	2485	2880	1978	1960	2780	2700	2617	2626	2353	3109	2252	2369	3422	2190	2502	1847	3030	2975	2975	3370	2316	2604	1965	4021	2504	3480	3422	2357	3219	3338	3007	3532	3095	2734	2857	1850	3504	2502	2108	2625	2482	2702	2448	3978	2502	2211	3359	2994	2866	3127	2382	2720	3241	2628	2322	2844	3261	2625	3491	3265	2373	4561	4961	2449	3678	1824	2725	2823	2997	2708	3032	3518	3841	2901	3279	2250	2854	3822	3211	2737	3800	4573	2575	2892	2885	2059	3491	2704	3027	3108	3768	3594	3533	3251	3081	2750	2237	1850	3122	3526	2710	2454	4430	2251	2969	4201	2887	2498	2476	3463	2616	2459	3860	5383	3981	3895	2719	2481	2763	3144	2103	2378	2946	3648	2858	2380	2233	2574	4048	2588	1831	3015	2645	4816	3498	2344	6159	2115	3019	2708	2980	3590	3270	3043	2822	3283	2324	3035	2704	6159	3239	1847	3116	4041	3120	2882	2103	1964	3529	2958	2568	3592	5457	2650	3782	1987	2381	2842	4530	2863	2764	2500	3084	3713	1944	3540	2491	3233	2984	2089	2603	2708	2898	2450	2229	2468	2954	2823
3097	2504	2476	3125	2974	2740	3126	2095	3021	2870	2704	2846	3893	2747	2320	3019	2327	3135	1979	2732	4075	2238	3118	3101	2884	2245	2692	3550	2828	2499	2903	2218	3140	2186	2386	3153	2322	2485	2741	2960	2988	2728	3159	3091	2463	2345	2568	3128	1839	2238	3091	2354	2733	3370	3688	3246	3405	3229	2889	2603	2709	2344	3261	2466	2220	3013	2062	2314	2705	2504	2209	2765	1957	2595	2575	2695	2858	2739	3501	2849	2105	3154	2692	2739	2987	2237	2382	2313	2962	3086	2500	2310	2714	2214	2330	3404	2737	2469	2580	2643	2322	2580	2589	3468	2749	2593	2383	2956	3346	3625	2598	2631	3900	3737	2099	2384	2969	3000	3435	2630	2368	3777	2363	3236	3610	2325	2982	2110	4433	3791	3230	3408	2780	2770	2871	4185	3382	4363	3495	3465	3361	3643	3259	3655	3940	3131	3205	2363	3984	2898	3285	3125	2743	3019	2890	4244	3073	3210	3599	3088	2966	3397	2496	3473	4149	3154	2353	3891	3746	3516	3937	3558	4024	4809	6056	2732	3877	1834	3145	3154	3108	3014	3889	3564	4175	3374	3406	2772	3555	4255	3975	4258	4040	4627	2869	3899	3146	2101	3869	2726	4727	3740	4467	3747	3676	3490	3547	3112	2512	1852	3474	3874	3277	6021	5358	2518	3003	4315	3031	4042	2642	3943	2740	3219	4171	6172	4098	3979	2853	3891	2844	3667	2742	3268	4457	4071	3785	3157	4401	3257	4118	2766	2691	3044	3085	4896	3758	2722	6258	2203	3403	3007	3154	4192	3360	3239	3847	3809	2823	3612	2901	6579	3253	3136	3746	4630	3263	2969	2343	2355	3688	3542	2837	3626	5792	3028	3887	2462	3201	2967	4544	3245	3074	3496	3126	4152	2574	3815	2894	3273	3090	2227	3077	2947	2960	2731	3037	3159	3488	3253
3117	2759	2514	3972	3144	2881	3147	2199	3241	3098	3045	2907	4018	3605	2495	3376	2587	3329	2206	3137	4264	2343	3271	3466	2950	2382	3076	3566	2889	2629	4699	2378	3273	2845	2996	3505	2365	2586	3023	2980	3404	2874	3390	3207	2592	2704	2902	3537	2691	3021	3096	2378	2829	3375	4058	3348	4183	3506	3218	2908	2738	2509	4049	2586	2244	3241	3133	2622	2782	2576	2320	3407	2119	3159	2954	2759	3120	2745	3528	3104	2496	3258	3206	3021	2994	2337	3034	2634	3207	3116	2575	2376	2751	2250	2366	3493	2744	2506	3219	2778	2510	3160	3111	3564	2914	2782	2624	4485	4150	3795	2764	3121	5991	4062	2252	2644	2987	3221	3631	3151	2598	3797	3225	3431	3946	3011	3204	2482	5385	5363	3249	3427	3798	3343	3398	4524	3759	4626	4535	4083	3427	3723	3559	5222	4549	3796	3385	2385	4552	3681	4122	3157	4261	4644	3257	4500	3350	4040	3680	3291	3222	3999	2630	3887	4209	3345	3726	3974	4115	3879	4726	3949	4927	5141	6148	3356	4563	1945	3287	4503	3274	4886	4075	3610	4196	3385	3885	2852	4932	4308	3987	5137	4097	5823	3359	4159	3663	3296	4152	2766	5337	4256	4637	3785	4237	4663	3671	3207	2999	2488	3886	4159	4337	6360	6028	2632	4412	4355	3744	4963	3545	5428	2840	4393	4508	6505	4148	4828	3297	4186	3028	3907	3220	3331	4621	4314	4140	3380	4431	3517	4537	2904	3332	3108	3563	5062	4669	2763	6622	2745	3418	3493	3636	6221	3642	4329	4045	3991	4060	4381	3162	7020	3358	3213	4179	4701	3460	3096	2645	2740	3860	3760	3777	4827	5964	3144	4495	2861	3352	3841	4809	3276	3524	3747	3382	4524	2834	3924	3037	3971	3429	2497	3992	3177	2970	3743	3524	3213	3524	3286
3253	3241	2632	4082	3261	2904	3363	2217	3405	3541	3648	3281	4066	3692	2967	3531	2645	3405	2362	3233	4427	2604	3295	3557	3415	2981	3088	4054	3145	2692	4895	2503	3533	3010	3031	3654	2478	3330	3039	3265	3677	3043	3420	3427	2950	2849	3219	3729	2760	3401	3228	2499	3386	3547	4130	3951	4193	3528	3997	3004	3116	2709	4286	2954	2329	3333	3177	2877	2968	3161	2614	3430	2953	3300	3036	2847	3229	2772	3682	3476	2719	3460	3302	3212	3611	2368	3246	2868	3591	3169	3144	2641	3023	3245	2437	3986	3232	2699	3689	2901	2578	3246	3356	3619	3140	3111	2898	4543	4293	3886	2909	3262	6141	4097	2618	3131	3000	3491	4023	3253	3005	3820	3528	4508	4000	3146	3307	2498	5789	5365	4517	3609	4145	3858	3501	4584	4435	4803	5851	4146	3942	5349	3626	6776	4713	3898	3526	2603	4673	4142	4435	3379	4271	4899	3268	5160	3773	5445	4052	3430	3243	4023	3133	4521	4899	3622	3917	3980	4804	4257	5042	4059	4959	5234	6438	4184	4928	1984	3636	5003	3282	5101	4322	3675	4792	3464	3976	3550	5561	5112	4842	5422	5362	6081	3471	4355	4177	3813	4307	3598	5893	4590	4800	4394	4647	5391	4592	3333	3208	3076	3908	4493	4843	7766	6314	3493	4461	4702	4246	5114	4184	5458	4170	4460	5792	7354	5024	6298	3622	4716	3202	4099	4198	3812	5146	5106	4209	3433	4723	3726	4554	3867	3765	3417	3564	5086	5022	3080	6842	3238	3598	3686	4836	6533	4463	4783	4384	4616	5437	5775	4334	7242	3772	3383	4336	5180	3889	3125	2700	3008	4402	4004	3984	5156	6164	3336	4775	5494	3665	5062	5938	3981	3768	4162	3756	4580	2843	4356	3131	4013	3922	2827	4269	3384	3177	3865	3546	3266	3649	3849
3547	3613	2723	4705	3288	3252	3530	2347	3560	3669	3690	3348	4318	3787	3128	3547	3926	4039	2568	3755	4444	2619	3374	3589	3803	3259	3104	4409	3518	2695	5029	2629	3905	3080	3588	3902	2511	3716	3213	3348	3678	3158	3787	3743	3113	3095	3478	4146	3011	3508	3299	2614	3794	3856	4170	3985	4292	3808	4044	3133	3541	3077	4793	3219	2897	3466	3415	2878	3021	3597	2854	3642	3175	4189	3342	2897	3775	2821	3778	3486	2731	3525	3655	3759	4137	2619	3414	3000	3658	3377	3421	2979	3222	3281	3038	4027	3267	2747	3742	3136	2630	3916	3364	4021	3399	3143	2994	4753	4559	4192	3347	3565	6167	4128	2980	3331	3403	4225	4325	3397	3226	4134	4627	4516	4260	3996	3358	4652	6150	5994	4742	3784	4206	4353	3784	4670	4758	5137	6911	4227	4229	5740	3814	7513	5099	3914	3671	3162	4797	4162	4504	3399	4282	4953	3274	5200	3934	5688	4327	3501	3351	4496	3758	4927	5033	4196	4164	5698	4966	4551	5355	4312	5642	5438	7467	4546	5096	2371	3792	5419	3367	7030	5425	4024	5284	3888	4082	3988	7299	5667	4964	5755	6118	6449	3783	4826	4398	3974	4900	3679	6380	4680	5337	4450	5563	5438	4755	4134	4192	4140	4247	5312	5357	7790	6684	4523	4542	5704	4357	5204	5239	5520	4308	4665	6064	7529	5038	6424	3735	5074	3334	4330	4270	4014	6196	5850	4645	3611	5292	5063	5645	3923	4910	3601	3679	7229	5587	3164	6995	3258	3756	4687	5387	7572	4507	4800	5325	4627	5609	6574	4827	7628	4029	3407	5236	5467	4336	3163	2776	3414	5413	4175	4102	5406	6721	3719	6095	6112	4230	5205	6376	4122	4005	4230	4334	4678	2960	4504	3334	4368	3944	3751	5555	3385	3396	3875	3848	3394	4122	4169
4036	4299	3103	4760	3504	3257	4295	2705	3598	3999	3821	3402	4354	3985	3342	3635	3985	4178	2614	4076	4445	2844	3692	3800	4502	3371	3144	4826	3754	2970	5041	2880	4120	3175	4116	4058	2735	3864	3347	5515	3905	3304	4331	4504	3418	3265	4077	4208	3222	3713	3384	2955	3868	4045	4284	4064	4340	4081	4528	3161	3608	3122	4856	3761	3414	4427	3549	3340	3462	4043	2909	3676	3361	4233	3622	2966	3820	3609	4382	3565	2910	3540	3772	4127	4308	2621	3732	3102	3918	3604	3910	2984	3241	3304	3235	4031	3302	2956	3936	3350	2710	3996	3876	4055	3653	3271	3621	4960	4563	4517	3602	3747	6494	4367	3016	3635	3624	4256	4328	3516	3267	4135	4704	4559	4721	4079	3732	4686	6299	6018	4887	3861	4423	5292	3796	5829	4892	5351	7500	4778	4575	5952	3860	8614	5237	4293	4062	3240	5137	4701	4699	3499	4568	5297	4322	5272	4010	6146	4928	3537	3492	4776	3924	5341	6180	5330	4568	6155	5746	4722	5612	4460	5895	5609	7567	4593	5580	2440	4285	6494	3558	7061	5946	5186	5370	4281	4163	4076	7420	5732	6978	5817	6368	6536	5369	4874	4654	4408	5238	4145	7089	5323	5484	5192	5643	5713	5169	4423	4317	4257	4395	6201	6486	7956	6797	4802	4813	6786	5102	6214	6326	5540	4318	5469	7787	8891	5086	6816	4513	5611	3383	4711	4658	4518	6477	6153	4674	4051	5877	5506	5970	4162	5143	4065	4066	7769	6537	3409	7766	3284	4272	4894	5600	7706	5035	5077	6114	5096	5655	6756	5003	7676	4504	3816	5438	5536	4382	3593	3038	4228	5699	4629	4264	5548	7834	3850	6368	6370	4287	5275	6655	4312	4404	4805	4812	5199	3104	4524	3368	4769	3997	3923	5601	3660	3993	4078	4257	3546	4887	4233
4529	4677	3140	5111	3812	3329	4778	3216	3634	4372	3969	3601	4555	4240	3419	3984	4051	4549	2694	4273	4460	2873	3878	3844	4513	3397	3226	4874	3841	3160	5155	3271	4169	4131	4170	4920	2833	3926	3615	5526	4363	3330	4503	4721	4079	3478	4329	4386	3286	4619	3504	2961	4032	4064	4769	4181	4434	4117	5134	3985	3933	3273	5127	3935	3665	4853	3601	3461	3587	4058	3014	3769	3505	4519	3768	3232	3944	4154	4843	3599	3008	3655	3788	4206	4431	3148	3757	3370	3989	3738	4006	3079	3363	3459	3381	4185	4483	3007	4019	3598	2833	4076	4298	4154	3780	3331	3634	5379	4750	4843	3935	3889	6515	4461	3935	4030	3671	4278	5448	3844	3499	4204	4818	4699	4820	4814	3975	4695	6758	6057	5078	5256	4789	5351	3929	5920	5192	5532	7504	4936	5122	5988	4935	8921	5605	4469	4415	3246	5499	5411	4831	3716	4754	6494	6370	5754	4126	6173	4954	3768	3664	4836	3989	5595	6663	5965	4925	6186	5970	5564	5681	4484	5962	6209	7658	4888	5982	2777	5007	6504	3877	7199	6192	5253	5873	4687	5212	4262	7644	6308	7217	5855	6608	7280	5456	4943	4801	4544	5405	5566	7316	6359	5546	5333	5686	5817	5279	4915	5098	4844	4670	6512	7270	8240	8081	5130	4983	8194	5802	6701	7611	5545	4402	5528	8139	9934	5151	6907	5004	7569	3514	5363	5480	4813	6935	6644	6622	4108	6155	6780	6476	4311	5722	4145	4267	8101	6653	3735	8643	4061	4613	5738	6121	7749	5664	5158	6189	5099	5697	6846	5732	7746	5528	4036	5558	5795	4544	3600	3417	4994	5936	5028	4297	5702	8024	4328	6743	6492	4877	5757	6698	4627	4417	4808	4982	5883	3378	6119	3519	4777	4411	3970	5642	3786	4097	4135	4530	3683	5067	5315
4752	5674	3201	5144	4032	3543	5234	3515	3794	4450	4275	4081	4594	4322	3781	4082	4103	4815	2846	4595	4544	3015	4057	4025	4640	3474	3292	4881	4595	3673	5561	3332	4586	4162	4299	5361	3514	4054	3623	5883	5007	3538	5061	5056	4425	3508	4331	5138	3464	4662	3942	3103	4049	4230	4810	4239	4921	4381	5235	4324	3989	3306	5158	4068	4056	4912	3658	3789	3788	4209	3018	4294	3559	4570	3987	3545	4195	4541	4871	3810	3402	3810	3866	4309	4454	3202	4438	4158	4065	4001	4041	3285	3625	3615	3466	4317	4636	3631	4073	3948	3007	4236	4379	4167	3816	3677	3714	5453	5084	5046	4008	4710	6628	4786	4161	4235	4208	4314	5621	4059	3621	4237	4829	4811	4897	5179	4737	5329	6784	6304	6269	5348	5470	5422	4037	6560	5820	6125	7674	5424	5314	6852	4952	9501	5839	4580	4529	4067	5678	5499	5083	3902	4837	6948	6378	5765	4318	6188	5210	3797	3803	5015	4166	5664	8109	6622	5293	6279	5984	5731	5706	4771	5997	6327	8680	5273	6012	2911	5060	6766	4107	7560	6643	5338	5955	4906	5662	5880	7794	6944	8069	6338	6805	8762	6856	5078	4849	4840	5451	5948	8367	6540	6592	5577	6048	6235	6029	4948	5889	5325	5870	6679	7586	8287	9316	5385	5166	8241	6032	6891	7781	5606	4493	5556	8904	9999	5406	7051	5523	7580	4151	5582	6401	5149	7167	6841	7130	5084	6336	7450	7118	5172	6038	4161	4505	8706	6860	3848	9559	4555	5773	6105	6156	7927	5785	5937	6325	5240	6115	6934	6804	8003	5592	4146	6028	6267	5321	3857	3897	5506	6216	5390	4943	5815	8064	4557	6910	6539	5700	6012	6959	4675	4738	4836	5088	5949	4002	6199	3942	4789	4546	4515	5701	3993	4626	4277	5055	4152	5272	5616
4855	5757	3465	5352	4340	4460	5498	3692	3892	5000	4742	4228	5053	4531	3909	4099	4400	4970	3691	4658	4905	3146	4159	4032	4656	3496	3490	5028	4743	4273	5640	3660	4752	4441	4356	5394	3667	4115	3916	5987	5355	3871	5286	5193	4446	4050	4462	5217	3672	4811	4056	3114	4058	4276	5008	4326	5542	4428	5520	4834	3998	3411	5661	4422	4060	4933	4341	3808	4073	5021	3204	4813	3900	4747	4259	4312	4324	4817	4948	3873	3565	3865	3876	4437	4493	3284	4644	4244	4119	4281	4325	3357	3791	3786	3745	4835	4793	3731	4162	4200	3086	4356	4779	4451	3992	4045	4002	5621	5519	5153	5403	5005	6652	4898	4486	4453	4304	4340	5914	4082	3684	4517	4905	4824	5085	5324	4829	5716	7534	6306	6358	5549	5479	6033	4963	6605	5977	6190	8283	5861	5484	6914	5899	9841	5945	4633	4960	4533	5784	6233	5574	4081	4918	7074	6430	5843	4576	6370	5481	4255	3904	5436	4240	6566	8806	6728	5863	6377	6468	5823	5986	5199	6059	6576	8804	5633	7168	3610	5088	7733	4121	7646	6916	5426	6049	5013	5708	6620	8229	8256	8341	6415	8511	8866	7157	6634	4907	4915	6043	6712	9060	6758	6828	5866	6513	6666	6476	5209	6097	5389	6032	7017	7783	8786	9834	6230	5349	8318	6043	7275	8941	5669	4852	5582	10393	10052	5568	7446	5855	8270	4340	5766	7339	5168	7389	6889	7972	5390	6583	7975	7297	5743	6982	4378	4589	8822	7126	4010	9568	4691	6028	6165	6302	7960	5927	5945	6995	5249	6128	6998	6853	8232	5637	4424	6198	6842	5518	4595	3911	5786	6294	5448	5431	6494	8105	4673	9179	7352	5792	6189	7027	4904	4799	4921	5644	6075	4358	6256	4353	5048	5243	4670	6859	4074	5129	4490	5250	4175	5528	5973
