Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
1945	1986	2216	1976	2948	1686	2767	2778	2347	2100	1831	2349	2901	3095	2492	2442	3276	2769	2471	2077	2366	2106	1943	2591	1948	2064	1843	2971	1972	2211	2740	2335	2058	2330	1687	1970	2200	1933	2364	3809	2780	1703	2370	2326	2314	1813	2060	2890	1704	2615	1689	2084	1947	2240	1688	2310	1690	2329	1851	2058	2485	2193	2878	3557	1685	2195	2322	1692	1984	2075	2060	2233	1707	1953	1687	1707	1845	2709	2341	2378	2575	2356	3295	1947	3372	1960	2077	1942	2761	3094	1952	1847	2771	2738	2723	1981	3118	1846	1983	2105	1698	1704	2383	2093	2218	1841	2103	2338	2569	2889	3278	2586	2349	1950	2511	1938	1837	2350	1713	2222	2589	1952	1933	2869	2480	2102	2075	2582	1852	2224	1987	1819	1967	2731	2482	2324	2064	1980	1695	2064	2824	1815	2115	2376	2759	2187	1964	1957	3166	3018	2067	1691	2517	2069	2624	2068	2476	2491	2253	4206	2235	1694	3301	1690	2318	2582	2120	1824	2081	2584	1808	1828	2085	1820	1694	1694	2251	2480	2986	1712	1837	3333	2116	3089	2214	5528	1685	3036	1933	1959	2374	2347	3213	1987	2633	1953	1697	2251	2099	2566	2111	1941	1986	2487	3121	3786	3378	2588	3492	2751	2059	1979	2384	1980	2574	1692	1696	2438	1981	1933	1943	1979	2850	2351	2340	2226	1834	1706	1707	2906	1833	1828	2889	2500	2059	1941	2351	2313	2227	1947	1708	1840	2059	1709	2106	1959	3734	1829	2103	1814	1831	1984	2368	2462	2063	1983	2253	2850	1830	3001	2740	2363	3091	2220	1693	1702	2508	2116	1981	2233	2445	2371	2093	1687	1976	1705	2910	2193	3135	3477	1828	1818	3097	1814	2209	2344	2317	2996	1969	2234	2510	2084	1937	2749	2605	1707	3099	1819	2633	1820
1970	2615	2478	1986	4126	2772	2913	3082	3262	2375	2594	2455	2904	3417	3020	2515	3629	3089	2578	3172	2729	3240	2500	2830	2244	3027	2769	4160	2116	2575	3358	3288	2088	2439	2507	2739	2694	2233	2590	3845	2865	1842	2511	2610	3028	1966	2983	3276	2082	3131	2354	2237	2343	3023	2568	2588	2074	2335	2999	2075	2972	3213	4288	3633	1952	3499	2376	3123	2209	2345	2847	2458	2484	3122	2227	2090	2637	2712	2353	3013	2738	2474	3668	2582	3538	2093	2578	2353	3128	3285	2312	2315	3079	3164	2825	2720	3667	1933	2231	2457	1847	2230	3501	2346	3019	1983	2764	2870	2761	3257	3406	3873	3172	2239	2714	2440	2206	2494	2341	2482	3118	2084	2610	3000	2647	2334	2215	3258	1955	3629	2091	2207	2222	2745	3353	2728	3261	2345	2758	2473	2905	2619	2226	2895	3017	2311	2222	3285	3881	3842	2247	1950	2751	2234	2994	2856	3038	2709	2502	4693	2722	2879	3407	2443	3272	2953	2628	3236	4792	3752	2775	1980	2872	1830	2368	3488	3629	2614	3267	2496	2893	3991	2209	3692	2603	5869	2715	3543	2443	2855	3672	3295	3791	2586	3303	2369	2322	2442	2480	3425	3373	3083	3635	2506	3427	4568	4135	2866	3717	3021	2071	2325	2714	2467	2820	2460	1825	3348	2753	1962	2063	2578	2949	2510	2496	2330	1947	3352	2862	2972	3621	2707	3653	2646	3136	2381	2376	3041	3606	1964	2086	2205	2347	1824	2212	2237	3788	3020	2344	2212	2325	2748	2839	2599	2239	2583	2976	3142	2247	3006	2777	2367	3154	2332	2613	2462	2516	3478	2064	2375	2885	2732	2724	2643	2234	3376	2954	2744	3772	4581	2067	1946	3638	2977	3551	2585	3539	3224	4724	2359	2851	2240	2484	4175	4311	2076	3690	3113	4649	5019
2108	3396	3377	2110	4192	2823	3729	3232	3369	2973	2752	2485	2967	3597	3248	2640	4908	3109	2841	4431	3031	3242	2774	2997	2458	3143	3263	4245	2321	3132	3407	3421	3078	2475	2624	2946	2781	2512	2771	3924	3382	2200	2608	3251	3089	2232	3767	3634	2782	3612	2376	2964	2377	3586	3127	2733	2115	3099	3562	2965	3085	3945	5268	4083	2356	4110	3021	4174	3774	2696	2888	2501	2518	3756	2494	3149	3034	3146	2596	3137	2743	2518	4242	2759	3610	2976	2585	3394	3681	3945	3547	2956	3683	4139	3714	2723	3903	2454	2500	2869	2235	3015	3688	3017	3027	2371	2780	3005	3664	3649	3755	4502	3359	2386	3172	3137	2344	2770	2852	2642	3459	3154	2710	3503	2736	2352	3146	3970	2727	3753	2727	2649	2705	3358	3927	2876	3270	3164	2950	3224	3609	3986	2356	3793	3667	3292	3387	3531	4321	4178	2637	2363	2757	2244	2997	3037	3268	3090	3408	4822	3284	3143	3771	2600	3346	3135	2972	3365	5214	4783	3074	2073	3813	2315	2478	3518	3730	2819	3373	3177	3341	4041	2233	3871	2858	5917	3489	3691	2564	2902	5534	3931	5719	2629	3424	2589	2324	4675	2625	3766	3394	3515	3654	2564	4039	6103	4682	3489	4506	3340	2770	2453	3038	2515	2854	2764	1833	3364	2958	2633	2193	2591	3083	3378	2623	2855	2511	3370	3946	3120	3655	3154	3654	3000	3142	2947	2967	3361	3642	3500	2372	2235	2757	2719	2218	2694	3862	3217	2620	2505	3136	4641	3013	3212	2640	3415	3773	3153	2736	4208	3487	3135	3234	2503	2843	2492	2566	3536	2231	2708	3075	2763	2736	2780	2602	3613	3009	2766	3844	5008	2596	2581	4594	4960	3782	2597	3771	3243	6768	4245	2867	2316	2721	4407	4541	2464	3951	3173	4934	5633
2594	3616	3479	2358	4253	2828	4305	3359	3637	3389	3407	2647	2993	3740	3342	2645	5096	3130	3492	4580	3169	3494	3015	3093	3248	3683	3397	4593	2601	3427	3525	3639	3275	2879	2839	3339	3075	2764	2846	4582	3692	2334	2775	3406	3592	2377	4047	3793	2964	4147	2606	3689	2992	3641	3130	2741	2449	3133	3890	3138	3685	5324	5695	4267	3969	4293	3232	4435	3895	3256	3462	4505	4708	3860	2727	3473	3084	3418	2646	3174	2947	2728	4723	2854	4013	3282	2913	3524	4225	4003	4115	3304	3925	4823	5183	3260	3974	2509	3346	3686	2475	4233	3855	3042	3081	2882	2846	3161	4123	3650	3806	5695	3754	2576	3207	3172	2382	3458	2999	3003	3537	3585	2897	4521	2782	2466	3975	4019	3987	3757	3170	2829	3513	3723	3942	3336	3305	3693	3040	3784	4611	4585	2444	4632	4039	3772	3739	4137	4805	5129	3008	2637	2912	2829	3172	3213	3366	3610	4829	5563	3798	3259	3824	2603	3481	3394	3530	3391	5369	4831	4408	2079	4119	2731	2984	4062	3784	2877	3378	3414	3494	4204	2568	5039	2952	6845	3554	3879	3600	3252	5939	4373	5749	2717	3530	2625	2885	5128	3588	4589	3486	4922	3787	3347	4207	6468	5317	4020	5442	4045	3668	2482	3100	2575	2894	2827	2109	3599	3305	3619	2207	2647	4283	3522	2718	3384	2749	3692	4277	3486	3870	3401	3900	3263	3547	3030	3041	3984	4268	3684	2472	2251	2981	2969	2877	3643	4008	3358	2988	3035	3481	4738	3210	3274	2881	3559	3864	3504	3292	4610	3819	3524	3610	3598	3030	3429	2740	3813	3979	3029	3331	2891	2872	2966	2761	3847	3153	2835	4019	5052	3123	2756	5086	5148	4079	3693	4034	3414	6992	4337	3093	2340	2754	4482	4580	2866	4147	3407	4959	5955
3614	3945	3767	2822	4362	3258	4612	3625	3848	5035	3589	2650	3034	4298	3822	2775	5603	3588	3504	4869	4072	4028	3140	3094	3412	3897	3978	4700	3270	3551	3626	5272	3303	3434	3927	3656	3169	2886	2859	4640	4645	2468	3014	3550	3850	2482	4299	3875	3500	4429	2913	3740	2998	4610	3268	3270	2596	3675	3937	3739	4304	6207	6207	4380	4706	4327	3245	5482	3940	3932	3518	4652	4846	4150	3040	3635	3843	3534	3331	3431	3025	4031	4931	3226	4067	3295	4063	3667	4524	4050	5026	4280	5639	5258	5655	3549	4019	3404	3655	3715	2497	4661	4706	3092	3372	3077	2961	3168	4307	4658	4047	5951	4369	2985	3251	3514	2473	3938	3110	3204	3713	3607	3107	4525	4281	2731	4233	4426	4415	3841	3296	3261	4202	4126	4379	3624	3652	4208	3274	3875	4936	4640	2908	4906	4333	3909	3819	5069	4944	5314	3132	3005	2965	3390	3470	3231	3399	5111	4849	5876	6032	4009	4127	2705	3767	4035	3788	3537	6813	5109	4843	3220	4153	4691	3470	4452	3841	3030	4009	4100	3886	4336	3434	6799	2963	6876	3756	4097	3769	3607	5991	4458	5928	2832	3555	3371	3410	5442	3609	4791	3590	5088	3800	3349	4341	6852	5357	4570	5529	4516	4234	3092	3131	2724	3096	3491	2356	3636	3404	3728	2246	2986	4532	3943	2763	3475	2958	3941	4282	3663	4168	3538	4975	3713	3648	3142	3342	4332	4280	4178	2587	2949	3203	3140	3786	4003	4901	3926	3206	3154	3605	5142	3401	3754	3118	3662	3902	3629	3412	5050	4164	4106	3637	3892	3386	3586	2745	4130	4275	3255	3409	3148	3901	3013	4613	3918	3560	2851	4353	5330	4376	3078	5228	5448	4406	4488	4501	3811	7209	4382	3383	2598	3171	4708	5184	4150	4161	3686	5717	6043
3756	4241	4360	2844	4774	3405	5044	4950	4006	5402	4302	4264	3207	4430	4447	3285	5612	3624	4356	4907	4380	5013	3564	3277	3474	4251	4280	5325	3504	3586	4557	5413	3386	4154	4772	4820	3259	3128	2964	4935	5131	2573	3236	3558	4109	2768	4445	3941	3658	4530	3077	5080	3220	4792	3405	3393	2715	3841	3948	3983	4536	6340	6363	4386	5067	4358	5001	5981	4002	4256	4152	4711	5301	5005	3664	3992	4719	3940	3866	3995	3644	4370	5342	4512	4982	3303	4078	4009	4576	4099	5318	4581	5695	5749	5778	4126	4080	4212	4107	4044	2757	4751	5292	3732	4238	3092	3009	3428	4450	5891	4212	6929	4434	3039	3632	3916	2567	3986	3226	3250	4106	4104	3307	4574	4624	2966	4975	4430	4571	4200	4080	3927	4408	4368	4537	3733	4117	4339	3295	4525	5028	5381	3085	5140	4422	4162	3927	5554	5365	5536	3306	3008	3346	3674	4194	3603	3549	5341	5105	5900	6071	4412	4402	3034	3931	4074	4509	3603	8379	5261	5206	3246	4443	5320	3687	4802	4083	4661	4048	4108	4703	4610	3554	6921	3079	7194	4445	4292	3906	4197	6063	4493	5946	3079	3942	5714	4170	5514	4495	5430	5413	5094	4357	3426	4491	7476	6450	4842	6033	4984	4672	3623	3218	2774	4248	3589	2570	4597	4123	4231	2715	3103	4647	4003	2832	3500	3654	4000	4568	3986	4254	4069	5097	3761	3894	3458	3374	4677	4401	4446	2893	3099	3471	3158	3819	4252	4921	4241	3769	3292	4021	5320	3511	3790	3588	4068	4229	3637	5365	5145	5069	4581	3919	3934	3951	3588	3487	4852	4357	3392	3547	3587	5572	3738	4765	5325	3936	2975	4396	5642	4452	3752	5599	6155	4495	5262	4507	4099	7573	4563	3808	2820	3261	4893	5463	4700	4417	3984	7392	6398
3853	4678	4701	3274	4968	3535	5448	5197	4971	5646	4309	4900	4619	4595	4788	4964	5616	3927	5295	5425	4630	5577	4375	3893	3528	4461	5827	5410	3592	3725	4722	5603	3496	4898	4847	5149	3744	3213	3352	5088	5327	3283	3667	4365	4314	2887	4470	4661	3817	4787	3296	5400	3393	4871	3531	4786	3348	4134	4076	4122	4639	6519	6642	4761	5529	4484	5113	6119	4052	4335	4628	5169	6474	5163	3854	4080	4738	4808	3942	4203	3667	4631	5582	4514	5604	4056	6122	4082	5797	4304	5475	4791	5727	5790	6098	4158	4371	4406	4272	4264	2760	4899	5526	3781	4696	3363	3653	3777	5161	6104	5470	7579	4783	3375	3942	4207	2723	4004	3263	3274	4225	4150	3719	4665	4714	3296	5810	5548	4810	5112	4641	4457	5242	4697	4685	3820	4509	4462	3923	5276	5481	5743	3290	5381	4448	4428	4075	5828	5520	5602	4034	3145	3556	4102	4206	4737	3873	5363	5155	5975	6354	4680	4638	3407	3947	4188	4760	4273	8548	5473	5257	5379	4824	5522	4366	5344	4279	4878	4071	4972	4933	4800	3595	6990	3666	7327	4451	4812	4237	4979	7211	4563	6225	3279	4141	6278	4313	5519	4585	6128	5656	5723	4797	4599	4738	8430	7340	5255	6737	5009	5226	3695	3726	2995	4308	3850	2636	5227	4173	4649	2750	3128	4698	4430	3292	3682	3948	4132	5213	4081	4469	4133	5315	5108	3933	4133	4067	5182	4485	4768	3383	3285	5069	3566	3821	4455	5955	5301	4179	3556	4370	5339	3901	5458	3680	4547	4618	3780	5571	5177	5476	5666	4049	4158	4174	4136	3619	4917	4746	3692	3916	4015	5854	5397	5062	5595	3979	3231	4708	5923	4907	4131	6191	6254	4725	5478	4518	4181	7704	5547	3937	3279	3661	4901	5969	4701	4457	5012	7528	6417
3915	4916	4935	4040	5397	3629	5509	5380	5001	7001	5198	5138	4850	4789	5193	5174	5981	3974	5455	5606	4868	5642	4429	3993	3715	4671	6210	5443	5148	4160	5211	5681	3519	5315	7050	5434	3749	3252	3491	5895	5329	3368	3951	4564	4402	2954	4503	5125	3994	4974	3371	5534	3422	4922	3553	5027	3427	4152	4693	4329	5221	6651	6656	4920	5751	4701	5279	6150	4673	5096	5528	5264	6623	5822	4290	4203	5258	4951	3976	4244	4043	4978	5835	5562	6152	4413	6232	4279	6100	4641	5745	4840	6164	5798	6491	4201	4497	4843	5479	4727	2839	5276	5774	4576	5324	3904	3727	3779	5363	6525	5602	8609	5079	3521	4037	4720	2999	4421	3627	3396	4697	5018	3727	4718	5740	3588	5905	5608	4845	5280	4788	4955	5823	4743	5020	3866	4559	4665	4340	5392	5510	5856	3690	5642	4590	4614	5473	6147	5544	5626	4253	3337	3655	4225	4321	4896	5351	6268	5473	6299	6532	5850	5254	3756	4451	4263	5553	4320	9318	5763	5364	5403	4897	5780	4569	5672	4761	5186	4172	4996	4977	4852	3674	7507	3752	7496	4569	4999	5290	5319	7720	5668	6477	3659	5219	6785	5049	6042	4679	6360	5796	6172	5250	5206	4817	8607	7724	5460	6749	5104	5350	3793	4019	3139	4318	4188	2705	5397	4231	4657	3278	3416	4757	4672	3880	4113	4262	4269	5575	4367	4521	4144	5477	5425	4166	4181	4097	5401	4489	4887	3390	3290	5072	3752	3913	4643	5994	5348	4519	3585	4486	5967	3951	5562	3808	4568	4619	4105	5912	5963	5793	5822	4187	4363	4470	5049	3940	6000	5523	3771	4115	4043	6091	5713	5071	6052	4413	3589	4784	6109	5114	5544	6363	6261	5348	6356	4847	4594	8014	5563	3944	3626	3870	5136	6157	5269	4916	5466	7797	6463
4426	4917	5174	4134	5461	3776	5657	5472	5207	7797	6430	5370	5311	4844	5490	5874	6514	4750	5951	5662	4883	5824	4494	4965	3768	5027	6394	5499	5528	4238	5684	6335	3990	5358	7328	5548	3766	4469	3921	6339	5425	3464	4107	4566	5206	3224	5711	5647	4261	5337	4498	5653	3428	4968	3665	5236	4069	4448	5040	4585	5527	6781	6895	6180	6221	4821	5592	6321	4719	5237	5791	5303	7024	6728	4371	4614	5430	5658	4490	4980	4276	5205	6295	5808	6644	4523	6676	4942	6966	4655	5802	5678	6311	5965	6549	4452	4629	4972	5659	5272	3081	5610	5794	4881	5452	4034	3796	4467	5751	6953	5919	8623	5336	3639	4445	5086	3174	4568	3782	3500	5542	5173	3762	4745	6405	3784	6247	5668	5084	5480	4942	5706	6465	5396	5726	4011	4646	4689	5051	5417	5775	6004	3742	5929	4616	4709	6044	6234	5787	5945	4926	3396	4017	4811	4375	5269	5435	6269	6256	6358	6572	6908	5605	3991	4610	5035	5973	4917	9530	5770	6236	5625	5540	6984	5085	5992	4851	5206	4194	5950	5166	4886	5356	8178	4851	7764	4855	5091	5304	6192	8514	6983	7668	4173	5470	7657	5634	6304	5434	6866	5976	6209	5392	6126	5263	9051	7819	5567	7240	6174	5667	4143	4035	3459	4626	4289	2847	5445	4452	5010	3336	3465	4867	5151	4163	4378	4422	4444	5614	4458	5073	4281	5622	6028	4916	4388	4181	5443	5148	5250	4020	4058	5428	4044	4373	4850	6357	5517	4524	3969	4812	6791	4622	5601	4316	4656	4946	4121	5929	5985	6479	6106	4361	4537	4914	5477	4288	6242	5554	3846	4447	5062	6781	6195	5267	6291	4930	3643	4882	6294	5580	5603	6506	6320	5378	7300	5544	4963	8800	5580	4714	4404	4044	5294	7183	5418	4966	6270	7887	6641
4649	5027	5270	5412	6174	4147	5882	5562	5333	8190	6574	5437	5397	5025	6824	6365	6766	5144	5990	5692	4891	6295	4805	5455	4320	5070	6940	5578	5715	4385	5978	6341	4197	5493	7574	5909	4386	4491	4296	6370	5744	3591	4130	4638	5370	3587	5980	5963	4649	5418	4692	5721	4127	5002	4724	5323	4109	4543	5169	4938	5534	7017	7496	6235	6251	4915	5875	6481	5289	5494	6444	5320	7135	7282	4632	5862	6063	5985	4753	5692	5518	5213	6509	6481	6793	4770	7161	5000	7150	4846	6290	7279	6386	6097	6614	5053	5748	5327	6329	5868	3139	6022	6083	4915	5476	4211	4312	5230	7785	6999	5936	8961	5480	3677	4545	5761	3378	4724	4521	3547	5557	5268	3901	4913	6596	4296	7563	6417	5708	5668	5580	5903	6984	5542	5827	4083	4933	5641	5132	5911	6082	6190	3890	5975	6044	4915	6258	6537	6072	6628	4934	3457	4278	5296	5344	5367	6101	6662	6469	6510	6657	7536	5626	4440	4920	5751	6468	5021	9718	6720	6454	6365	5592	7150	6080	7209	5346	6182	4239	6270	5291	4909	5688	8259	4917	8145	5408	5129	5476	6280	8571	7200	8128	4541	5520	7980	6151	6641	5644	6871	5985	6475	5594	6150	5813	9399	8814	5822	8632	6205	5706	4671	4049	3620	4648	4464	3158	5653	4465	5223	3384	3659	4943	5560	4555	4978	4494	4524	6229	4943	5402	4760	5928	6427	5335	4513	4234	5864	5278	5262	4381	4071	5473	4967	4509	5292	6769	5682	5316	4248	5745	6984	5101	5861	4833	4843	5273	4783	6434	6067	6793	6598	4750	5105	5270	5946	4687	7312	5596	3866	6070	5253	6820	6436	5410	6322	5665	4587	4952	6787	5819	5670	7343	6350	5615	7522	5818	5582	8922	5995	5141	6041	4171	5790	7222	5456	6231	6676	8333	6780
