Trial_1	Trial_2	Trial_3	Trial_4	Trial_5	Trial_6	Trial_7	Trial_8	Trial_9	Trial_10	Trial_11	Trial_12	Trial_13	Trial_14	Trial_15	Trial_16	Trial_17	Trial_18	Trial_19	Trial_20	Trial_21	Trial_22	Trial_23	Trial_24	Trial_25	Trial_26	Trial_27	Trial_28	Trial_29	Trial_30	Trial_31	Trial_32	Trial_33	Trial_34	Trial_35	Trial_36	Trial_37	Trial_38	Trial_39	Trial_40	Trial_41	Trial_42	Trial_43	Trial_44	Trial_45	Trial_46	Trial_47	Trial_48	Trial_49	Trial_50	Trial_51	Trial_52	Trial_53	Trial_54	Trial_55	Trial_56	Trial_57	Trial_58	Trial_59	Trial_60	Trial_61	Trial_62	Trial_63	Trial_64	Trial_65	Trial_66	Trial_67	Trial_68	Trial_69	Trial_70	Trial_71	Trial_72	Trial_73	Trial_74	Trial_75	Trial_76	Trial_77	Trial_78	Trial_79	Trial_80	Trial_81	Trial_82	Trial_83	Trial_84	Trial_85	Trial_86	Trial_87	Trial_88	Trial_89	Trial_90	Trial_91	Trial_92	Trial_93	Trial_94	Trial_95	Trial_96	Trial_97	Trial_98	Trial_99	Trial_100	Trial_101	Trial_102	Trial_103	Trial_104	Trial_105	Trial_106	Trial_107	Trial_108	Trial_109	Trial_110	Trial_111	Trial_112	Trial_113	Trial_114	Trial_115	Trial_116	Trial_117	Trial_118	Trial_119	Trial_120	Trial_121	Trial_122	Trial_123	Trial_124	Trial_125	Trial_126	Trial_127	Trial_128	Trial_129	Trial_130	Trial_131	Trial_132	Trial_133	Trial_134	Trial_135	Trial_136	Trial_137	Trial_138	Trial_139	Trial_140	Trial_141	Trial_142	Trial_143	Trial_144	Trial_145	Trial_146	Trial_147	Trial_148	Trial_149	Trial_150	Trial_151	Trial_152	Trial_153	Trial_154	Trial_155	Trial_156	Trial_157	Trial_158	Trial_159	Trial_160	Trial_161	Trial_162	Trial_163	Trial_164	Trial_165	Trial_166	Trial_167	Trial_168	Trial_169	Trial_170	Trial_171	Trial_172	Trial_173	Trial_174	Trial_175	Trial_176	Trial_177	Trial_178	Trial_179	Trial_180	Trial_181	Trial_182	Trial_183	Trial_184	Trial_185	Trial_186	Trial_187	Trial_188	Trial_189	Trial_190	Trial_191	Trial_192	Trial_193	Trial_194	Trial_195	Trial_196	Trial_197	Trial_198	Trial_199	Trial_200	Trial_201	Trial_202	Trial_203	Trial_204	Trial_205	Trial_206	Trial_207	Trial_208	Trial_209	Trial_210	Trial_211	Trial_212	Trial_213	Trial_214	Trial_215	Trial_216	Trial_217	Trial_218	Trial_219	Trial_220	Trial_221	Trial_222	Trial_223	Trial_224	Trial_225	Trial_226	Trial_227	Trial_228	Trial_229	Trial_230	Trial_231	Trial_232	Trial_233	Trial_234	Trial_235	Trial_236	Trial_237	Trial_238	Trial_239	Trial_240	Trial_241	Trial_242	Trial_243	Trial_244	Trial_245	Trial_246	Trial_247	Trial_248	Trial_249	Trial_250	Trial_251	Trial_252	Trial_253	Trial_254	Trial_255	Trial_256	Trial_257	Trial_258	Trial_259	Trial_260	Trial_261	Trial_262	Trial_263	Trial_264	Trial_265	Trial_266	Trial_267	Trial_268	Trial_269	Trial_270	Trial_271	Trial_272	Trial_273	Trial_274	Trial_275	Trial_276	Trial_277	Trial_278	Trial_279	Trial_280	Trial_281	Trial_282	Trial_283	Trial_284	Trial_285	Trial_286	Trial_287	Trial_288	Trial_289	Trial_290	Trial_291	Trial_292	Trial_293	Trial_294	Trial_295	Trial_296	Trial_297	Trial_298	Trial_299	Trial_300
2600	2636	2316	3532	1839	2109	2582	2365	3012	2484	2448	2242	3794	2589	3248	1968	2901	5267	2187	3299	4448	4014	4766	4509	2616	3852	3603	2968	1821	2248	2614	3593	4516	3929	1708	2106	1852	2698	2765	2613	1937	1691	2235	1957	2512	2770	2378	1688	1688	2612	1690	2311	2237	2312	2328	2330	2626	1818	2463	1951	1818	1692	3521	1835	2623	1843	3472	2203	2865	1983	2464	1833	2217	2481	1962	2310	1966	1821	2891	1822	1699	2108	2242	2114	2351	2339	1813	1830	2459	1813	1839	2573	1686	2073	2214	2497	2072	2206	2365	2479	1697	2118	2196	1685	2992	2336	1959	1934	3163	1697	2696	2339	3546	2731	2227	2067	2638	2235	2381	1825	2827	1808	3230	2312	2252	3794	1820	2329	1842	1831	2840	2347	2350	1691	2310	3733	1688	2821	3004	2335	3074	1699	1933	1961	3606	1971	2835	2729	2762	2573	1699	2081	2763	1826	2576	2909	2369	2493	3364	3353	1694	2746	3548	1946	2824	2715	2113	2226	3151	1838	1706	2371	1706	2586	2578	1950	2082	1817	2222	2957	3649	1950	1822	2443	2731	1951	2105	2091	3723	2220	3088	2188	2088	2447	2118	3402	1829	2313	1969	3612	1952	2199	1958	2766	2384	1811	2352	3275	2468	1698	4456	2989	2854	2060	1958	2204	2874	3880	2636	1685	3495	2196	3556	4622	3134	1853	1686	4561	2334	5927	2074	2204	3074	4303	3542	2063	3163	2971	4382	1969	3130	3868	2500	3607	2647	1820	1688	2495	2072	2486	2769	2229	2310	2738	4786	2868	2993	3221	2852	4067	1849	1694	2868	2701	2761	3380	1711	1819	2193	2848	2588	3038	2381	2068	2621	2495	2823	2626	1709	2344	2377	2083	3000	3132	1828	2239	4423	1825	2438	1936	2081	2590	1825	1811	1838	1955	2059	2242	1933	3535
2729	3607	2334	3888	3024	3886	3409	3230	4530	2610	4685	2996	3933	3713	3896	2492	2906	6543	2693	3539	4825	6859	5507	7342	3351	5778	4017	6969	3430	2320	3225	3807	4832	3996	4249	2897	3392	2899	2875	2963	2218	2217	3022	3232	3339	3302	3349	2341	1837	3262	1696	2326	3271	3000	3378	2371	2743	3018	3255	3121	3471	2715	3625	2737	3142	1978	3778	3245	2884	2370	2514	3254	2246	2960	2098	2833	2444	1986	2946	1831	2191	2836	2344	2336	3026	3608	2478	1974	2500	1843	1957	2897	1834	2772	2321	2819	2310	3105	2379	2564	2705	2211	2326	1819	3240	2602	2951	2374	3347	2709	2723	3251	3786	2946	2977	2624	2838	2870	2955	3221	3024	3255	3685	2487	4590	3859	1962	2366	3031	2472	3041	3431	3026	3817	4635	4964	2119	4419	3628	2980	3390	2961	2465	2856	4522	2119	4580	3032	2890	2837	2728	2106	2867	1974	2620	3286	2970	2961	3682	4011	2751	3283	3917	2332	2864	2991	2241	2587	3264	1984	2480	2638	1936	2954	3122	2349	2720	2968	2850	3380	3659	3817	2083	3116	3785	2113	2118	2222	4017	2956	3298	2198	2368	4379	2233	3890	4373	2767	3329	4065	2117	2241	3044	3170	3286	1973	2454	4375	3217	3406	6098	4209	4409	2109	2834	2320	3007	3997	2715	1955	4551	2492	3612	7851	3649	2093	1706	4881	2891	6250	2995	2895	4481	4579	3685	3869	4011	2986	5985	2993	3201	4373	3252	3761	5090	2328	1710	2605	2321	2946	3478	2705	3008	2829	5213	4676	3751	4625	3261	4877	2059	3509	3585	4340	3729	3425	2068	2766	3111	3910	3167	3101	3751	2454	2706	3129	3549	3764	2585	2623	2598	2499	3276	3235	4076	2312	4446	2489	2589	2498	2585	2764	2316	1961	2107	2102	2774	2745	3202	3685
3245	3788	2385	3933	4796	4029	3487	3612	6470	2878	5003	3010	4297	4969	5525	6366	7726	7379	2970	3547	7564	7216	8077	7419	3398	8656	8549	9186	3529	2586	4824	4363	6981	4257	4259	2992	4074	4166	3716	3032	4292	2750	3291	3763	3426	3483	3356	2466	2470	3637	1957	2605	3421	3150	5953	3259	2837	3136	3281	3875	3776	2760	3942	2759	3248	2231	4010	3368	2989	2782	2578	3624	2310	2971	3039	2892	2457	2079	3550	3252	2608	3136	2471	2691	3254	4320	2823	2218	2832	1981	2208	2967	2204	3291	2353	2897	2383	3221	2873	3033	2780	2231	2578	1976	3335	2732	3013	2625	3422	3128	2844	4097	4583	3589	3343	3717	3255	3919	3622	3488	3601	4112	3870	2612	4697	3977	2082	2566	4569	3987	4014	5140	4411	5692	5004	7070	3424	4680	3887	4874	3931	3398	2626	3884	5190	2224	4626	3588	3514	2865	2840	3800	4391	2491	3367	3351	3847	4581	3845	5175	3652	3394	5378	2774	3134	3779	2517	2865	3493	2568	3369	3012	4537	3130	3251	3498	3268	3211	3296	3503	4144	5134	2495	3123	4145	2850	2185	2648	4529	3130	3812	2581	2833	4699	2633	4405	4523	3003	3940	4498	2607	2781	3295	3663	3353	2719	3490	4996	3230	4434	7107	4856	5230	3096	3037	2491	3912	4699	3388	2331	6344	3299	5047	10095	3781	2698	3898	5416	3393	6504	3843	3304	4833	4837	5104	4097	4303	3423	6372	3616	4328	5029	6752	6151	5440	4829	3842	3543	2912	4768	3948	2757	3373	3414	5430	5141	4166	5257	4878	5407	2569	5515	4488	7717	6632	3433	2766	3518	4583	4290	3470	3397	4254	2954	2993	3417	4133	3985	2701	3616	3562	2997	3625	4210	4103	2329	4482	2740	2623	2629	2643	3100	3114	2506	2197	2601	2880	3363	3686	4005
3331	4128	2572	4050	5079	4169	3771	3986	6766	3148	7399	4177	4940	5961	6202	6825	8246	9007	3987	3857	9627	8894	8528	8613	3479	8856	9128	10698	3938	4389	5416	5371	7229	5282	4691	3241	4785	4482	3809	3293	5074	2846	3498	3950	3670	3680	3432	2569	2976	4466	3175	3138	3900	3359	5967	3765	2989	3506	3353	4072	3926	3114	4069	3119	3409	2850	4057	3588	3003	3212	2621	3794	2843	3084	3140	2976	2704	2107	3861	3372	2853	3463	2622	2841	3555	5269	2829	2768	4167	2213	2641	3237	2346	3358	2766	3078	2759	3511	2897	3300	2988	2350	2961	2378	3433	4007	3279	3103	3424	3375	3079	4714	4626	3800	4011	4746	3787	4011	3776	4153	3780	4510	4882	2714	5781	4009	2600	4925	5634	4633	5821	5222	4683	6771	5398	8419	3484	6240	4080	6117	4011	3903	2877	4003	8575	2746	5191	4119	4306	3669	3851	4230	4530	2763	4657	3737	4938	4850	3992	5850	4235	3599	5708	3167	3379	3848	2632	3273	3729	3494	4296	3490	4969	3241	3546	4453	4040	3743	4783	4564	4525	5136	2572	3228	4193	3689	2447	2979	4620	3799	3909	2987	3096	4790	3096	5206	4788	3296	4312	5177	2610	2862	3756	3982	3492	2869	3531	5056	3432	5145	8047	5057	6865	3977	3101	4230	3919	5015	4587	3355	7412	3752	5683	11248	3933	3353	4881	5778	6110	10484	4708	5030	4888	5831	5180	4446	5169	4167	8208	4299	4744	5090	6952	6573	8827	6372	4749	3841	3724	4844	4249	3665	3733	3759	5819	5947	5970	5789	5317	5606	2971	6059	5275	9024	6919	3762	3843	3617	5063	4833	7104	3916	4393	3295	3589	4017	5384	4880	3092	3685	4016	3638	3858	4679	4662	2493	4517	2885	2716	3863	2703	4621	3418	3229	2479	3106	3115	4391	4042	4138
3351	4146	2831	4504	5156	4200	4016	5189	7816	3668	8445	4682	5794	6762	6327	6867	8495	9461	5365	4523	11508	11071	9623	9289	4415	9988	13470	11294	4579	6008	5619	5787	7313	5840	5053	3612	4999	4727	5598	3478	5132	2904	3695	4408	3804	3730	3552	2706	3665	4803	3378	3740	4111	3435	6304	3773	3101	3753	3556	4436	3994	3158	4104	3272	4075	2952	4165	3784	3118	3345	2717	3814	3358	3240	3545	3404	2740	2203	4194	3529	2994	3867	2711	3074	3733	5311	3521	2990	4325	2893	2696	3345	3110	3398	2836	3226	2858	3541	3036	3457	3202	2855	2970	2447	3478	4019	3358	3522	3503	3596	3853	4839	4669	4043	4636	4873	4307	4795	3893	4429	4421	6077	5283	2839	6302	4208	3502	5496	5984	5566	7593	5664	6874	7038	6836	8545	3545	6682	4130	6917	4077	5884	3163	4014	10087	3420	5195	4309	4382	3775	3876	4274	5854	3130	4856	4396	5123	5180	4130	5911	4508	4016	6038	3910	4491	4467	2909	3385	4205	3630	4333	3915	5251	3874	3563	5687	4434	4627	4784	4753	4596	5634	4120	3346	4540	3929	2476	3945	5025	4298	3943	3245	3151	4934	5156	5298	5548	3371	4652	5291	3099	3339	4590	4005	5006	3353	3985	5153	4177	5899	8226	5540	9085	4048	6259	4330	4331	5036	5209	3414	8045	4659	6387	12038	4239	3790	5081	6731	7504	11355	4838	5421	5064	6336	5201	4633	5350	4940	10260	5639	5143	5231	8724	8058	10881	6736	5195	4285	3932	6218	4722	4580	3981	4115	6416	6377	7925	6064	5665	5938	3099	6085	5317	12077	6969	4826	3858	5412	5294	5893	8839	5141	4523	3296	3934	4566	6179	5550	3768	4435	4376	3654	4595	6137	5067	3033	4637	3747	2734	4139	2838	5252	4164	3299	2481	3424	3871	4660	4050	4442
3408	4184	3335	4977	5174	4357	4553	5481	8327	5134	8865	5165	6631	7328	6503	6966	11459	9807	6659	5946	11736	13290	10153	10856	4838	10365	13783	13481	4695	6050	5897	6276	7700	6232	5058	3630	5348	5045	5928	3602	5264	3547	4054	4548	4028	4075	4161	2827	3729	4899	3974	4185	4241	3503	6527	4006	3950	3769	4234	4460	4167	3353	4153	3526	4566	4718	4569	4912	3393	3351	2859	3926	3383	3669	3589	3748	3873	2565	4249	3748	3779	4315	2992	3253	4125	5442	3540	3006	4570	3094	3012	3734	3404	3553	3039	3359	2869	4027	3042	3755	3457	2966	3265	2720	3851	4037	3775	3540	3622	4226	4033	5239	4742	4134	4890	5000	4686	4818	4192	4627	5090	6317	5323	2873	6444	4239	4065	5565	6286	5836	7600	6547	8076	9297	8111	8919	4034	6818	4609	7185	4332	6393	3557	4070	10722	4009	5646	5305	4527	4914	5421	4370	6255	3747	5382	4455	5949	5212	4691	5950	4708	4138	6165	4006	5882	5269	3666	3674	5068	4483	4360	5465	5296	4240	3902	5893	4546	5735	4809	4955	4686	5648	4358	4584	5253	4317	2478	4137	5440	4470	4021	3676	3780	5133	5439	5753	5925	4433	4785	5965	3465	3436	4673	4376	5089	3680	4180	5516	4251	6532	8835	5692	11328	5384	6496	4501	4875	5297	5441	4009	8989	4670	6394	12834	4528	4630	5862	7353	7525	11905	5073	5726	5810	6360	6549	5688	5514	6317	10471	5801	5202	5307	9578	9598	11730	8861	5322	5089	4259	6937	5998	5149	4196	4229	6581	7012	9434	6799	7077	7275	3118	6599	5756	12107	7368	5227	5676	5794	6318	6125	9415	6558	4747	3888	4848	5318	6350	5663	3870	4590	5041	3974	5238	6199	5214	3862	4882	3879	3091	4227	2958	6388	4531	3532	3617	3632	3938	5272	4324	4584
3798	4188	3795	5820	5258	4413	4922	5555	8867	5204	10076	5525	7709	9777	6795	7783	13496	11097	6971	6333	11827	13517	11580	11378	7659	11935	0	0	6695	6052	6173	9727	9137	6584	5332	3877	6123	5221	6440	3899	5403	3695	4367	5173	4141	4208	4353	2884	4129	5194	4429	4581	4593	3948	6604	4378	4161	3861	4332	4609	4639	3626	4328	3594	4665	4936	4700	4971	3395	3553	2993	4261	3530	4122	3658	4524	3989	3094	4341	3792	3894	4677	3030	3406	4190	5482	3677	3132	4688	3113	3162	4460	4260	4024	3287	3478	3421	5560	3895	4713	3920	3026	3727	2728	4005	4039	3846	3719	3824	4327	4278	5692	4782	4391	5797	5132	5865	6630	4270	4966	5477	7157	7961	2892	6513	4322	4132	5599	7326	6607	7620	6560	8448	11663	8828	9616	4196	6886	6226	8002	5555	7377	3682	4758	11463	5079	6789	5332	4537	5253	5651	4373	6316	4148	5483	4542	6003	5369	5077	6077	4724	4499	7069	4015	6032	5421	4664	3720	6436	4542	4418	6384	5573	4612	4186	6146	4842	6366	5191	5104	4963	6167	4693	4759	5798	4512	2637	4336	6191	4546	4236	3924	3930	6160	5595	6752	6459	5711	5084	7306	3550	3743	4845	4498	5902	4770	4203	6077	4888	7253	8952	6404	12455	5396	7381	5724	5037	6124	5493	4112	9728	5983	6867	13073	4772	4822	7859	8415	7808	13223	5077	6279	6221	6542	7348	6737	5682	6348	10902	6839	6295	5864	9648	10436	13109	9295	8880	7623	5999	10198	6890	5449	4916	4360	7740	7474	9805	6838	7889	7325	3153	7397	6062	12219	7653	5459	5984	6973	7085	6301	11000	6572	5238	3900	5169	5337	6360	5729	6401	4801	5522	4166	6002	6621	5330	4025	5003	4243	3905	4571	2992	6569	4710	4023	3639	4276	4329	6707	5923	4660
4141	4412	3872	5852	5705	4937	5051	5669	9350	5692	10922	5726	9069	10333	6871	8111	14014	12856	7052	7140	13350	13857	12743	11605	7724	12706	0	0	7758	6277	6656	9774	9691	6603	5506	4412	7303	5795	7172	4393	5662	3867	4511	5355	4297	4355	5301	2987	4256	6200	4683	5286	4836	4029	7345	4874	4449	4019	4520	4653	4659	3846	4337	3784	4707	4997	5037	5342	3417	4143	3122	4303	3933	4203	3781	4915	4133	3096	4447	3799	4279	5417	3101	3790	4330	5746	4276	3271	5256	3274	3306	4791	4320	4139	3722	3548	4021	5710	4078	4716	4076	3243	3820	3002	4593	4310	3856	4177	4118	4445	4933	5839	5853	4550	6422	5931	6038	6839	4513	5595	5784	7308	8374	3592	7134	5653	4142	5991	8754	9518	10557	7068	9137	14102	10075	9969	5060	6911	6367	8106	5569	7401	3723	5530	13235	5199	7107	6009	4676	5647	6562	5280	6366	4547	5937	4685	6923	5791	6251	6079	5131	5070	7183	4995	6609	5464	7564	3895	6565	4726	5047	6680	5745	5023	4634	6255	5112	6923	5226	5599	5100	7141	4920	4829	7023	4636	2754	4686	6957	5050	4425	4080	3936	6426	5682	7297	7373	6206	5132	7434	3657	3879	5091	5589	7434	4786	4272	6725	4892	7626	9227	7331	12657	6588	7729	6786	5094	8362	5585	5673	12017	6545	6978	0	5507	5428	8147	9820	8458	13718	5130	8220	6302	6700	8193	6873	7146	7437	11223	7376	6359	6218	9661	10481	0	9607	8952	7694	6956	11094	9607	6382	5167	4970	7988	7827	10217	7062	8005	9381	5147	8188	6092	12865	7965	5522	7002	7245	7240	6813	11549	6703	5695	4142	5250	5572	6419	5977	7462	5482	5732	4354	6335	7112	6726	4118	5690	4624	4279	4813	3045	6909	4787	4256	3859	4646	4331	6709	5963	5180
4387	4884	4082	6927	5838	5321	6242	5801	9709	6870	10957	6280	9959	11099	7157	8741	0	0	7412	7976	0	14357	12821	13254	8653	0	0	0	8396	6282	7038	10216	9835	8552	6399	5309	7812	6516	7208	5262	5792	3952	5132	5519	4748	4543	5322	3176	4515	6244	4804	5365	4974	4696	7623	4950	4960	4065	4632	5233	4769	3899	4384	3921	4723	5265	5082	5643	3461	4233	3244	4759	4061	4481	3874	5181	4557	3460	4518	3864	4283	5454	3336	3910	4354	6244	4294	3528	5349	3474	3888	5639	4377	4526	3749	3933	4335	5728	4407	4755	4080	3626	3873	3628	5285	4900	3865	4542	4542	5305	5517	5861	6038	5078	6823	6532	6043	7195	4837	6703	6317	7419	8506	4061	8033	6065	4484	6220	9120	10312	11194	7962	11312	0	10683	10666	7024	7903	7644	8781	7615	7783	4388	5557	13346	5357	7293	6692	5746	5757	6589	6304	6653	4971	6102	4703	7526	5870	6355	6315	5134	5200	7185	5164	7472	5925	8605	4077	6796	4975	5336	6885	5823	5657	5317	7017	5151	7024	5360	5653	5460	7163	5125	4832	7239	4720	3279	5399	7251	5993	4488	5279	4982	6712	6104	7325	9412	6362	5171	7437	4170	4185	5929	5852	7821	7182	4400	7403	5250	8575	9446	8251	14224	7245	8431	6835	5255	8713	5881	6579	12636	6819	9105	0	5613	6078	8605	10503	8568	0	5174	8316	6544	7345	8236	8724	7502	8646	12168	7908	7423	7025	10466	11228	0	9749	9409	7829	7695	13470	10025	6393	6060	5281	8204	8702	10247	7542	10138	9976	5241	8410	7265	13094	8390	6191	7877	7307	9104	7586	11928	6992	7297	4926	5521	6321	6485	6241	7827	5596	5977	4394	6382	7191	6793	4628	5803	4846	4384	5851	3148	6989	4838	4409	4142	4943	4698	7363	6057	5949
4558	4999	4314	7098	6317	5406	6638	6511	9768	7108	11747	6674	10093	0	7821	9646	0	0	8439	9064	0	0	0	0	9231	0	0	0	10098	7568	7215	10663	10034	8620	7679	5574	8137	6616	7585	5876	6311	4619	5304	5982	6616	5921	5333	3287	4707	6510	5076	5389	5534	5052	7790	5050	4962	5097	5694	5262	5100	4171	4446	4565	4846	5553	6000	5646	3468	4561	3373	5181	4109	4588	3908	5525	4565	3823	4818	3890	4682	5470	3531	3933	4917	6332	4515	3533	6238	3621	4053	5676	4470	4644	3790	4273	4577	5761	5319	4765	4621	4402	3949	3851	5578	5001	4192	4782	4567	6207	5542	6214	6177	5553	7468	6573	6719	7642	5327	7630	6438	7521	8620	4299	8385	8043	5000	6897	9563	10544	11351	8473	11682	0	10817	12209	7435	8397	7785	9013	8090	7801	5026	6263	14279	5694	7659	6963	7266	5995	7008	6627	6766	6481	6113	4900	8282	6438	6490	6647	5255	6339	7442	6109	7644	6620	10224	4495	6987	5217	5364	6998	6056	5756	5863	7219	5545	8160	5734	5818	5508	7972	5475	5284	7604	4842	4288	5449	7845	6065	4667	6761	5883	7989	6659	7583	10159	6830	5368	8167	4230	4358	6127	6022	8287	7201	5219	7512	5954	9099	9556	9972	0	7834	8494	6943	5500	9430	6987	7105	0	7549	9496	0	5775	7546	8826	10619	8936	0	5904	8978	7739	8383	8698	9225	7859	9661	12986	8876	7607	7605	11159	12193	0	10306	9960	8753	9587	14645	10119	8102	7367	6740	8260	8924	10346	8594	10517	10518	5600	9262	7658	13164	9416	6686	8432	7991	10281	7916	12266	7090	7407	5457	5685	6747	6877	6603	8421	5854	6905	4611	6910	7271	6850	5124	6000	5079	4433	5937	3235	7212	5069	5437	4664	5414	4722	7870	7032	6781
